row_id,full_name,balance,currency,updated_at
C00175,Grace Liskov,14381.61,EUR,1775482320000
C00169,Tim Knuth,36005.79,EUR,1775466660000
C00152,Vint Perlman,18051.76,USD,1775432640000
C00162,Tim Dijkstra,18124.61,SEK,1775449680000
C00160,John Cerf,9321.74,USD,1775448900000
C00100,Alan Cerf,15278.92,GBP,1775296680000
C00076,Vint Hopper,25163.68,GBP,1775218320000
C00084,Vint Turing,27219.88,USD,1775250780000
C00073,Vint Allen,39076.65,GBP,1775213640000
C00146,Grace Hamilton,36070.54,GBP,1775423220000
C00206,Alan Hamilton,49270.91,SEK,1775566260000
C00186,Barbara Knuth,16062.66,GBP,1775512680000
C00086,Vint Berners-Lee,26518.88,USD,1775262720000
C00025,Radia Berners-Lee,16620.17,SEK,1775075760000
C00130,John Perlman,16043.62,EUR,1775375040000
C00039,Barbara McCarthy,7160.69,USD,1775104260000
C00177,Grace Berners-Lee,25289.8,USD,1775487660000
C00099,Edsger Cerf,30361.09,SEK,1775294460000
C00035,Ada Dijkstra,47220.27,SEK,1775097840000
C00038,Vint Liskov,39030.05,GBP,1775100660000
C00081,Barbara McCarthy,25237.34,SEK,1775231340000
C00133,Grace Hamilton,27772.65,SEK,1775383800000
C00078,Radia Knuth,16730.21,SEK,1775225760000
C00211,Radia Perlman,23593.62,GBP,1775592480000
C00172,Donald Cerf,15401.65,EUR,1775478420000
C00141,Donald Hopper,21656.82,SEK,1775415480000
C00046,John Cerf,49334.19,USD,1775112060000
C00010,Margaret Knuth,47683.93,EUR,1775045520000
C00093,Radia Hopper,31686.81,EUR,1775288760000
C00085,Ada Perlman,11975.13,EUR,1775257380000
C00065,John Perlman,39280.51,GBP,1775191620000
C00083,Donald Berners-Lee,17437.23,EUR,1775249640000
C00022,Tim Perlman,33123.83,EUR,1775072580000
C00092,Edsger Cerf,11821.5,SEK,1775279040000
C00194,Grace Liskov,41630.42,GBP,1775538900000
C00155,Vint Liskov,20512.48,USD,1775435520000
C00191,Vint Lovelace,15928.74,EUR,1775534400000
C00201,Donald McCarthy,27767.79,GBP,1775553060000
C00127,Frances Hamilton,21655.94,GBP,1775370240000
C00013,Barbara Allen,5222.23,USD,1775049300000
C00212,Donald Turing,28495.34,EUR,1775593680000
C00055,Donald Berners-Lee,4327.2,GBP,1775162760000
C00184,Radia Hopper,27602.21,GBP,1775508060000
C00171,Frances Perlman,12915.27,SEK,1775476920000
C00173,Grace Liskov,13886.47,USD,1775481120000
C00015,Tim Hamilton,41539.01,USD,1775052840000
C00019,Donald Dijkstra,12711.44,EUR,1775065980000
C00008,Frances Perlman,2052.86,SEK,1775041680000
C00062,Alan Liskov,42916.68,GBP,1775173200000
C00166,Radia Lovelace,8300.52,SEK,1775460840000
C00214,Grace Hopper,43889.95,GBP,1775600400000
C00011,Frances Hopper,12659.48,USD,1775048280000
C00096,Edsger Turing,38233.83,USD,1775291400000
C00109,Donald Lovelace,4838.82,EUR,1775311320000
C00170,Ada Knuth,28828.31,SEK,1775474280000
C00006,Alan Knuth,33966.03,EUR,1775036640000
C00056,Frances Turing,17943.21,GBP,1775171880000
C00059,Margaret Dijkstra,17183.13,USD,1775172420000
C00063,Barbara Berners-Lee,26874.43,USD,1775187480000
C00032,Grace Perlman,49214.8,GBP,1775086260000
C00075,Alan Allen,2909.02,EUR,1775216100000
C00200,Vint Hopper,48706.62,USD,1775552640000
C00027,John Allen,38273.64,GBP,1775079660000
C00102,Ada Turing,37514.17,EUR,1775298420000
C00198,Vint Turing,14428.11,GBP,1775544660000
C00020,Radia Knuth,3016.6,SEK,1775070420000
C00134,Tim Hamilton,16052.73,SEK,1775385060000
C00131,Ada Cerf,34605.21,EUR,1775376900000
C00048,Vint Cerf,11821.2,GBP,1775127840000
C00054,Donald Hopper,36169.51,SEK,1775145120000
C00077,Grace Perlman,21983.63,EUR,1775220180000
C00049,Frances Hopper,7888.62,USD,1775133240000
C00120,Barbara Hopper,15699.03,EUR,1775354580000
C00070,Tim Hopper,38725.46,USD,1775202720000
C00107,Ada Berners-Lee,31010.43,SEK,1775310840000
C00129,John Allen,16156.86,EUR,1775373720000
C00139,Vint Turing,41835.94,GBP,1775405280000
C00009,Ada Liskov,10387.07,EUR,1775043000000
C00113,Margaret Hopper,41557.12,EUR,1775313300000
C00195,Grace Perlman,3397.93,EUR,1775540820000
C00213,Ada Dijkstra,46607.85,SEK,1775599740000
C00148,Grace Hamilton,49689.55,USD,1775424600000
C00135,Alan Hamilton,49092.36,USD,1775393340000
C00158,Barbara Cerf,46542.09,GBP,1775439600000
C00028,Tim Cerf,18420.99,EUR,1775080860000
C00003,Grace Turing,39130.36,GBP,1775027280000
C00029,Tim Hamilton,29791.38,USD,1775084160000
C00199,Ada Lovelace,16886.05,GBP,1775548980000
C00207,John Allen,2912.29,EUR,1775568540000
C00074,Margaret Perlman,3285.4,EUR,1775215740000
C00163,Frances Hamilton,21985.8,USD,1775450160000
C00031,Frances Berners-Lee,15976.38,GBP,1775085300000
C00079,Tim Hamilton,33059.85,SEK,1775226000000
