row_id,name,balance_eur,updated_at
C00045,Margaret Knuth,21611.56,1769039280000
C00046,John Knuth,30751.05,1769068740000
C00047,Frances Turing,25601.57,1769086200000
C00048,Radia Turing,40750.84,1769096460000
C00049,John Lovelace,4889.08,1769102340000
C00050,Tim Turing,34475.85,1769117280000
C00051,Ada Dijkstra,19692.44,1769129820000
C00052,Edsger Allen,46411.76,1769164020000
C00053,Vint Knuth,33392.66,1769172960000
C00054,Grace Liskov,44994.73,1769206260000
C00055,Margaret Lovelace,26154.78,1769213100000
C00056,Grace Dijkstra,22880.75,1769253960000
C00057,Vint Dijkstra,38381.15,1769258220000
C00058,Margaret Liskov,5371.5,1769275380000
C00059,Ada Hopper,38633.62,1769294640000
C00060,Tim Berners-Lee,14135.63,1769299800000
C00061,Tim Knuth,19111.56,1769319360000
C00062,Grace Turing,22814.46,1769322000000
C00063,Ada Berners-Lee,1220.51,1769323740000
C00064,John Liskov,6662.99,1769328600000
C00065,Radia Cerf,49370.78,1769345640000
C00066,Barbara Berners-Lee,22596.35,1769350500000
C00067,Edsger Berners-Lee,33405.81,1769398380000
C00068,Edsger Hopper,6659.05,1769403840000
C00069,Margaret Liskov,-12.19,1769419860000
C00070,Tim Turing,46447.25,1769482740000
C00071,Ada Perlman,25527.27,1769488560000
C00072,Radia Knuth,20827.32,1769499840000
C00073,John Berners-Lee,32238.81,1769524920000
C00074,Edsger Turing,32945.31,1769530560000
C00075,Donald Knuth,23799.66,1769536080000
C00076,Radia Lovelace,15923.22,1769539740000
C00077,Edsger Knuth,1306.16,1769547360000
C00078,Margaret Dijkstra,18779.39,1769561460000
C00079,Vint Allen,47187.89,1769585640000
C00080,Alan Knuth,33158.45,1769619240000
C00081,Barbara Dijkstra,36768.66,1769633220000
C00082,Barbara Liskov,23139.48,1769636940000
C00083,Margaret Dijkstra,6204.09,1769637480000
C00084,Ada Lovelace,45476.17,1769665620000
C00085,Radia Lovelace,45181.41,1769668920000
C00086,Barbara Liskov,10016.22,1769673240000
C00087,Vint Allen,-1604.79,1769681400000
C00088,Ada McCarthy,47839.44,1769684160000
C00089,Alan Lovelace,11855.08,1769700660000
C00090,Edsger Dijkstra,32335.42,1769703480000
C00091,Frances Cerf,34372.25,1769707320000
C00092,Radia Berners-Lee,22966.48,1769713140000
C00093,Barbara Cerf,4529.67,1769716320000
C00094,Vint Lovelace,36067.26,1769733900000
C00095,Margaret Hamilton,1758.12,1769753520000
C00096,Tim Hamilton,34923.37,1769755380000
C00097,Frances Turing,13239.35,1769772660000
C00098,Radia Hamilton,2639.1,1769803260000
C00099,Radia Liskov,2911.07,1769806920000
C00100,Vint Lovelace,-1482.59,1769823540000
C00101,Ada Hamilton,34905.88,1769878860000
C00102,Alan Dijkstra,35456.36,1769913840000
C00103,Alan Dijkstra,14100.06,1769938500000
C00104,Alan McCarthy,18667.49,1769963820000
C00105,Frances Berners-Lee,3878.22,1770001260000
C00106,Margaret Hopper,47942.23,1770009540000
C00107,Margaret Perlman,12653.76,1770024420000
C00108,Grace Perlman,44018.06,1770032400000
C00109,Edsger Allen,-1637.38,1770046020000
C00110,Alan Lovelace,39398.04,1770057060000
C00111,Radia Knuth,26566.55,1770057660000
C00112,Ada Berners-Lee,13198.14,1770074580000
C00113,Tim Dijkstra,30364.97,1770095520000
C00114,Barbara Lovelace,7225.45,1770108660000
C00115,Alan Hamilton,38902.21,1770117540000
C00116,Ada Dijkstra,10171.19,1770118380000
C00117,John Lovelace,34961.38,1770151560000
C00118,Radia Dijkstra,44491.61,1770159840000
C00119,Margaret Hamilton,47486.3,1770173220000
C00120,Donald Hamilton,36680.58,1770184140000
C00121,Grace Hamilton,3326.73,1770205860000
C00122,Margaret Knuth,23141.56,1770216720000
C00123,Frances Turing,42567.21,1770217140000
C00124,Alan Dijkstra,44348.06,1770220080000
C00125,Alan Hamilton,21953.68,1770229740000
C00126,Alan Dijkstra,21515.34,1770245820000
C00127,Alan Perlman,44822.97,1770263880000
C00128,Margaret Perlman,21059.53,1770280200000
C00129,Grace Cerf,11597.45,1770289200000
C00130,Ada Lovelace,2890.14,1770298620000
C00131,Grace Berners-Lee,5380.56,1770299460000
C00132,Grace Liskov,32141.63,1770313620000
C00133,Frances Turing,32018.65,1770321420000
C00134,John Hopper,46463.5,1770333900000
C00135,Tim Liskov,35910.3,1770378600000
C00136,Barbara Hopper,44717.28,1770391800000
C00137,Barbara Hopper,39091.29,1770393120000
C00138,Frances Dijkstra,42244.33,1770411360000
C00139,Donald Berners-Lee,10080.27,1770425280000
C00140,Alan Liskov,-1808.07,1770439020000
C00141,Frances Hamilton,18458.94,1770466320000
C00142,Vint Cerf,40866.78,1770477240000
C00143,Alan Berners-Lee,49546.68,1770484200000
C00144,Barbara Liskov,2794.59,1770487260000
C00145,Vint Turing,11172.05,1770533700000
C00146,Frances Hamilton,33907.65,1770549540000
C00147,Margaret Berners-Lee,14872.85,1770551640000
C00148,Edsger Turing,13204.73,1770562260000
C00149,Tim Lovelace,4584.85,1770586620000
C00150,Vint Cerf,31637.59,1770590460000
C00151,Tim Allen,9018.24,1770638100000
C00152,Vint Dijkstra,32943.11,1770650880000
C00153,Margaret Lovelace,33419.91,1770677280000
C00154,Barbara Lovelace,8719.43,1770693840000
C00155,Donald Cerf,4438.47,1770696300000
C00156,Alan Turing,45357.24,1770705360000
C00157,Ada Cerf,28434.55,1770720120000
C00158,Ada Cerf,31152.21,1770757860000
C00159,Margaret Lovelace,48192.04,1770760800000
C00160,John Hamilton,31816.74,1770820020000
C00161,Tim Dijkstra,13662.75,1770820140000
C00162,Barbara Hopper,25274.23,1770824460000
C00163,Margaret Dijkstra,22472.66,1770824700000
C00164,John Cerf,12518.48,1770841380000
C00165,John Hopper,49172.2,1770854100000
C00166,Donald Turing,6116.05,1770876060000
C00167,Barbara Allen,35306.48,1770887160000
C00168,Alan Hopper,44979.91,1770888900000
C00169,Ada Hamilton,44186.77,1770898980000
C00170,Radia McCarthy,30378.04,1770906960000
C00171,Margaret Knuth,19384.62,1770907680000
C00172,Ada Turing,23557.94,1770911940000
C00173,Edsger Allen,4038.93,1770912060000
C00174,John Liskov,17012.97,1770928560000
C00175,Frances Hopper,15884.18,1770929040000
C00176,Barbara Dijkstra,39419.98,1770956520000
C00177,Margaret Perlman,20116.38,1770962700000
C00178,Margaret Berners-Lee,20823.0,1770978900000
C00179,Frances Allen,15558.06,1770997320000
