row_id,name,balance_eur,updated_at
C00099,Vint Lovelace,27843.92,1769854320000
C00100,Frances Cerf,15298.85,1769854320000
C00101,Barbara Cerf,38225.04,1769892540000
C00102,Frances McCarthy,76.68,1769895060000
C00103,Alan Turing,16222.05,1769897220000
C00104,Grace Lovelace,8692.14,1769905680000
C00105,Alan McCarthy,5429.52,1769913840000
C00106,Margaret Berners-Lee,9753.87,1769926800000
C00107,Alan Berners-Lee,32727.65,1769985600000
C00108,Barbara Liskov,49380.18,1769999100000
C00109,Margaret Lovelace,9552.53,1770021000000
C00110,Tim Hamilton,12647.27,1770065280000
C00111,Margaret Berners-Lee,27586.13,1770073260000
C00112,Donald Cerf,21445.11,1770081120000
C00113,Frances Cerf,19983.0,1770121140000
C00114,Frances Liskov,2910.15,1770134040000
C00115,Frances Perlman,19858.1,1770139440000
C00116,Barbara Turing,37606.89,1770142800000
C00117,John McCarthy,47903.94,1770144540000
C00118,Vint Hamilton,22148.11,1770146220000
C00119,Edsger Perlman,25845.9,1770163140000
C00120,Alan McCarthy,1296.01,1770188040000
C00121,Barbara Lovelace,9077.33,1770189120000
C00122,Barbara Lovelace,40389.55,1770189180000
C00123,Ada Berners-Lee,27542.77,1770193680000
C00124,Frances Knuth,24501.75,1770233760000
C00125,Grace Turing,19672.7,1770241980000
C00126,Alan Knuth,19646.83,1770263340000
C00127,Radia Allen,46900.97,1770272400000
C00128,Alan Cerf,17788.3,1770275280000
C00129,Frances Berners-Lee,37283.83,1770288960000
C00130,Donald Hamilton,48929.55,1770316500000
C00131,Radia Knuth,6601.03,1770327540000
C00132,Barbara Liskov,8409.07,1770346800000
C00133,Grace Hopper,27986.99,1770350580000
C00134,Barbara Dijkstra,3730.75,1770373200000
C00135,Vint Cerf,40604.62,1770379440000
C00136,Ada Allen,30083.79,1770406080000
C00137,Vint Liskov,17425.11,1770414240000
C00138,Frances Turing,29479.23,1770429840000
C00139,Edsger Hamilton,34341.83,1770492360000
C00140,Radia Turing,43994.86,1770500460000
C00141,Tim Dijkstra,26184.94,1770524100000
C00142,Vint Hamilton,2816.83,1770536940000
C00143,Vint Lovelace,9204.44,1770547140000
C00144,Barbara Cerf,7253.35,1770554700000
C00145,John Dijkstra,15681.59,1770554760000
C00146,Ada Hopper,43126.48,1770554880000
C00147,Alan Turing,22091.43,1770578400000
C00148,Donald Berners-Lee,38583.47,1770587280000
C00149,John Perlman,42239.42,1770587820000
C00150,Donald Berners-Lee,18330.21,1770601320000
C00151,Alan Dijkstra,-288.03,1770609900000
C00152,Barbara Berners-Lee,399.68,1770615240000
C00153,Radia Perlman,20662.45,1770652680000
C00154,Donald Allen,41321.17,1770655920000
C00155,Vint Hopper,43783.72,1770673380000
C00156,Radia Hamilton,42247.91,1770682200000
C00157,Ada Dijkstra,3140.25,1770708240000
C00158,Vint Knuth,39016.0,1770721860000
C00159,Margaret Allen,42703.96,1770727260000
C00160,Edsger Hopper,41733.51,1770741360000
C00161,Margaret Perlman,26409.66,1770770520000
C00162,Alan Perlman,3207.88,1770779100000
C00163,Frances Perlman,44762.4,1770806400000
C00164,Vint Hamilton,28301.91,1770822900000
C00165,Donald Turing,30777.69,1770828120000
C00166,Vint Dijkstra,24682.87,1770830520000
C00167,Alan Perlman,43386.27,1770843540000
C00168,Barbara Turing,19486.14,1770844440000
C00169,Vint Cerf,530.72,1770863880000
C00170,Vint Perlman,37776.79,1770889620000
C00171,Grace Hamilton,35048.72,1770904380000
C00172,Margaret Allen,-711.49,1770926220000
C00173,Margaret Berners-Lee,36348.97,1770928740000
C00174,Alan Cerf,49429.39,1770931800000
C00175,John Turing,21779.82,1770966060000
C00176,John Liskov,8228.82,1770967500000
C00177,Donald McCarthy,1533.38,1770982680000
C00178,Edsger Hamilton,9359.6,1771020840000
C00179,Barbara Lovelace,19615.6,1771024860000
