transaction_id,cc_num,datetime,amount,merchant,category,lat,long,is_fraud
T000000095,468200000221,2025-09-01T10:06:00Z,17.8,m_687,clothing,40.4375,-71.6544,0
T000000096,426800000261,2025-09-01T10:22:00Z,14.32,m_696,travel,30.6423,-112.5563,0
T000000098,413700000232,2025-09-01T10:28:00Z,20.83,m_169,electronics,43.0636,-106.5782,0
T000000100,489100000057,2025-09-01T10:38:00Z,7.05,m_582,clothing,45.5387,-73.5251,0
T000000104,439700000263,2025-09-01T11:01:00Z,37.63,m_135,entertainment,46.757,-93.0469,0
T000000106,493900000199,2025-09-01T11:04:00Z,20.75,m_672,electronics,41.2225,-91.0362,0
T000000107,467700000148,2025-09-01T11:05:00Z,18.72,m_503,entertainment,34.0654,-73.1975,0
T000000110,484400000030,2025-09-01T11:10:00Z,14.38,m_178,fuel,29.3692,-73.4477,0
T000000111,403900000005,2025-09-01T11:14:00Z,21.59,m_294,grocery,26.9806,-89.5432,0
T000000115,478800000015,2025-09-01T11:18:00Z,64.69,m_728,cash_advance,29.6975,-113.1809,0
T000000116,458800000284,2025-09-01T11:22:00Z,25.83,m_131,electronics,38.8132,-95.4555,0
T000000117,486500000234,2025-09-01T11:23:00Z,29.35,m_638,fuel,38.1343,-107.8226,0
T000000118,420900000275,2025-09-01T11:25:00Z,73.38,m_560,cash_advance,29.3953,-73.5573,0
T000000119,421000000277,2025-09-01T11:25:00Z,31.53,m_074,clothing,42.3578,-72.7566,0
T000000120,446600000289,2025-09-01T11:33:00Z,29.48,m_200,fuel,38.2571,-72.5655,0
T000000121,456300000265,2025-09-01T11:39:00Z,24.63,m_520,travel,34.0957,-122.2258,0
T000000123,436700000039,2025-09-01T11:53:00Z,13.28,m_621,travel,42.3724,-77.6561,0
T000000124,432200000285,2025-09-01T12:04:00Z,9.79,m_785,entertainment,41.6539,-112.6239,0
T000000125,426900000083,2025-09-01T12:15:00Z,17.92,m_768,clothing,48.1589,-82.9285,0
T000000126,465400000150,2025-09-01T12:22:00Z,13.03,m_508,fuel,25.8965,-78.4196,0
T000000127,426700000042,2025-09-01T12:25:00Z,24.06,m_623,fuel,36.4844,-114.7116,0
T000000128,423300000143,2025-09-01T12:29:00Z,40.56,m_270,fuel,42.3301,-108.2551,0
T000000129,486600000046,2025-09-01T12:31:00Z,14.56,m_274,travel,41.6339,-95.7879,0
T000000130,471100000081,2025-09-01T12:32:00Z,9.11,m_704,fuel,39.5895,-112.8708,0
T000000132,405300000080,2025-09-01T12:41:00Z,18.38,m_494,entertainment,46.7774,-87.6848,0
T000000133,439700000263,2025-09-01T12:49:00Z,21.13,m_269,clothing,46.9931,-94.2939,0
T000000134,437200000112,2025-09-01T12:50:00Z,13.35,m_075,grocery,45.703,-88.3892,0
T000000135,487500000214,2025-09-01T12:52:00Z,8.43,m_664,cash_advance,47.2772,-95.9675,0
T000000136,456300000265,2025-09-01T12:53:00Z,101.49,m_251,clothing,33.8917,-122.4171,0
T000000137,488200000133,2025-09-01T12:53:00Z,15.87,m_570,electronics,46.8755,-87.8811,0
T000000138,452100000297,2025-09-01T12:54:00Z,32.09,m_019,clothing,26.251,-83.9152,0
T000000140,473300000089,2025-09-01T12:58:00Z,6.73,m_556,health,38.86,-73.5992,0
T000000141,486600000046,2025-09-01T13:01:00Z,33.72,m_609,travel,41.0122,-96.9194,0
T000000143,485700000008,2025-09-01T13:08:00Z,27.93,m_108,entertainment,38.6948,-97.0042,0
T000000144,474000000094,2025-09-01T13:09:00Z,7.44,m_384,electronics,47.4579,-116.2769,0
T000000145,457900000211,2025-09-01T13:11:00Z,7.0,m_355,health,31.3949,-105.5441,0
T000000148,460200000201,2025-09-01T13:26:00Z,385.48,m_384,cash_advance,36.1712,-85.1655,1
T000000149,489100000057,2025-09-01T13:38:00Z,33.19,m_269,restaurant,46.1321,-73.2267,0
T000000151,478800000015,2025-09-01T13:39:00Z,49.45,m_512,health,29.9554,-113.5902,0
T000000152,492900000216,2025-09-01T13:39:00Z,11.98,m_773,cash_advance,34.9266,-71.3406,0
T000000153,403400000178,2025-09-01T13:41:00Z,12.88,m_795,restaurant,26.6702,-113.1142,0
T000000154,498000000209,2025-09-01T13:41:00Z,12.09,m_404,health,43.8766,-89.145,0
T000000156,413300000061,2025-09-01T13:44:00Z,12.82,m_153,travel,34.2873,-81.0851,0
T000000158,460200000124,2025-09-01T13:55:00Z,45.75,m_581,clothing,47.8197,-75.3318,0
T000000159,443300000192,2025-09-01T13:57:00Z,59.71,m_024,entertainment,31.8584,-118.4496,0
T000000160,471700000020,2025-09-01T13:58:00Z,7.38,m_796,cash_advance,46.2148,-90.7749,0
T000000161,412500000217,2025-09-01T13:58:00Z,38.29,m_599,entertainment,26.6677,-113.6404,0
T000000162,453000000151,2025-09-01T14:01:00Z,4.95,m_369,fuel,37.9665,-103.0646,0
T000000163,467200000059,2025-09-01T14:03:00Z,5.97,m_172,health,42.9744,-81.5578,0
T000000164,467400000299,2025-09-01T14:03:00Z,28.31,m_025,travel,26.2401,-109.716,0
T000000165,493600000274,2025-09-01T14:04:00Z,19.0,m_584,online,27.3096,-73.1095,0
T000000166,429300000186,2025-09-01T14:04:00Z,49.23,m_536,online,26.2636,-94.4709,0
T000000167,482900000152,2025-09-01T14:05:00Z,6.96,m_146,fuel,43.7927,-96.2862,0
T000000168,412500000217,2025-09-01T14:07:00Z,14.99,m_380,electronics,26.2813,-114.0089,0
T000000170,476900000239,2025-09-01T14:12:00Z,62.13,m_364,health,31.6552,-96.9148,0
T000000171,461900000132,2025-09-01T14:14:00Z,7.93,m_578,cash_advance,39.4821,-95.9145,0
T000000173,486600000215,2025-09-01T14:22:00Z,15.42,m_371,entertainment,31.8545,-101.3845,0
T000000175,436700000039,2025-09-01T14:27:00Z,19.49,m_732,online,42.7478,-76.9016,0
T000000176,429300000186,2025-09-01T14:27:00Z,145.6,m_692,travel,39.8419,-96.8041,1
T000000178,496700000238,2025-09-01T14:41:00Z,19.89,m_441,restaurant,25.6216,-103.1512,0
T000000179,444800000104,2025-09-01T14:42:00Z,24.08,m_435,clothing,40.4719,-77.1432,0
T000000180,441700000276,2025-09-01T14:49:00Z,23.34,m_140,travel,40.2669,-104.0966,0
T000000181,442200000037,2025-09-01T14:51:00Z,25.4,m_055,online,33.7691,-106.9159,0
T000000182,459200000077,2025-09-01T14:54:00Z,86.68,m_749,cash_advance,34.2106,-106.7906,0
T000000183,421000000049,2025-09-01T14:59:00Z,34.26,m_078,online,39.0977,-107.9519,0
T000000184,494800000246,2025-09-01T15:00:00Z,18.42,m_737,fuel,41.9897,-106.791,0
T000000185,444500000160,2025-09-01T15:02:00Z,18.57,m_153,restaurant,29.4122,-81.8343,0
T000000186,457900000211,2025-09-01T15:04:00Z,15.03,m_404,online,31.7541,-105.8359,0
T000000187,474300000084,2025-09-01T15:08:00Z,38.5,m_132,health,27.8386,-92.4638,0
T000000188,400100000173,2025-09-01T15:08:00Z,20.5,m_371,health,48.1544,-83.4099,0
T000000189,483600000069,2025-09-01T15:08:00Z,41.7,m_172,cash_advance,28.5142,-112.9074,0
T000000190,409000000198,2025-09-01T15:09:00Z,26.48,m_128,entertainment,48.0263,-81.2631,0
T000000191,413300000230,2025-09-01T15:10:00Z,8.92,m_428,cash_advance,42.3212,-71.5866,0
T000000195,402500000268,2025-09-01T15:13:00Z,5.32,m_100,entertainment,44.2384,-117.6191,0
T000000197,444800000104,2025-09-01T15:18:00Z,29.05,m_565,clothing,40.4816,-77.1306,0
T000000198,457400000208,2025-09-01T15:18:00Z,24.3,m_329,entertainment,47.9274,-108.6993,0
T000000199,498000000209,2025-09-01T15:19:00Z,8.48,m_343,health,43.5859,-88.9404,0
T000000200,436200000283,2025-09-01T15:20:00Z,32.07,m_769,electronics,31.5141,-118.8014,0
T000000201,470900000176,2025-09-01T15:21:00Z,20.83,m_212,electronics,46.9367,-80.5367,0
T000000204,442200000037,2025-09-01T15:27:00Z,21.48,m_049,clothing,34.3096,-107.8128,0
T000000205,412700000272,2025-09-01T15:27:00Z,12.54,m_361,fuel,35.6032,-108.0193,0
T000000208,426700000042,2025-09-01T15:31:00Z,60.43,m_398,fuel,36.1256,-115.442,0
T000000209,444500000160,2025-09-01T15:36:00Z,15.11,m_654,travel,28.5403,-81.53,0
T000000210,400100000173,2025-09-01T15:36:00Z,35.19,m_077,clothing,47.6691,-83.6052,0
T000000212,413700000240,2025-09-01T15:38:00Z,27.36,m_145,electronics,30.2614,-117.043,0
T000000213,478800000015,2025-09-01T15:40:00Z,138.49,m_291,fuel,30.1687,-114.0169,0
T000000214,485500000183,2025-09-01T15:43:00Z,113.31,m_381,electronics,31.2481,-76.4899,1
T000000215,443500000166,2025-09-01T15:45:00Z,32.46,m_420,clothing,31.7597,-73.7342,0
T000000216,476700000243,2025-09-01T15:46:00Z,9.66,m_137,cash_advance,28.3392,-105.4668,0
T000000217,448600000179,2025-09-01T15:48:00Z,21.94,m_767,entertainment,30.4875,-108.681,0
T000000219,473700000249,2025-09-01T15:57:00Z,19.38,m_323,fuel,36.3806,-84.1065,0
T000000220,471900000226,2025-09-01T15:58:00Z,8.64,m_555,travel,32.6304,-116.2128,0
T000000221,421500000087,2025-09-01T16:02:00Z,16.61,m_518,travel,46.1457,-100.5146,0
T000000222,491000000038,2025-09-01T16:08:00Z,25.09,m_709,clothing,27.2062,-92.6697,0
T000000223,470100000147,2025-09-01T16:10:00Z,7.56,m_356,restaurant,30.3556,-84.105,0
T000000224,418600000223,2025-09-01T16:11:00Z,32.7,m_198,travel,48.703,-77.923,0
T000000225,468700000127,2025-09-01T16:12:00Z,20.15,m_582,fuel,31.5396,-123.4876,0
T000000226,413700000240,2025-09-01T16:13:00Z,28.89,m_417,online,30.0304,-118.169,0
T000000227,478700000237,2025-09-01T16:21:00Z,45.19,m_405,clothing,26.6388,-76.6937,0
T000000228,426800000149,2025-09-01T16:23:00Z,98.83,m_313,cash_advance,30.356,-118.8014,0
T000000229,403400000178,2025-09-01T16:27:00Z,10.05,m_719,health,26.9048,-112.8648,0
T000000232,423300000143,2025-09-01T16:37:00Z,75.44,m_770,entertainment,41.623,-108.9077,0
T000000236,425100000250,2025-09-01T16:52:00Z,6.31,m_480,grocery,33.5195,-99.1195,0
T000000237,476900000239,2025-09-01T16:55:00Z,20.11,m_366,restaurant,30.4135,-97.0646,0
T000000240,492300000134,2025-09-01T17:01:00Z,20.1,m_212,electronics,25.6844,-101.8497,0
T000000241,494800000019,2025-09-01T17:01:00Z,23.42,m_034,clothing,25.5592,-102.055,0
T000000243,426900000172,2025-09-01T17:05:00Z,28.25,m_682,restaurant,43.4192,-107.4638,0
T000000245,454700000001,2025-09-01T17:08:00Z,12.15,m_063,cash_advance,28.2429,-117.5506,0
T000000246,489100000057,2025-09-01T17:09:00Z,15.06,m_010,online,46.0889,-73.5018,0
T000000247,416000000196,2025-09-01T17:10:00Z,65.63,m_411,entertainment,28.3437,-113.8727,0
T000000248,488200000133,2025-09-01T17:17:00Z,21.42,m_332,online,46.8918,-87.855,0
T000000250,426800000149,2025-09-01T17:19:00Z,46.82,m_063,clothing,30.4452,-118.8459,0
T000000251,420900000275,2025-09-01T17:20:00Z,26.81,m_678,electronics,29.5105,-73.7981,0
T000000253,481700000044,2025-09-01T17:26:00Z,15.92,m_183,health,42.9122,-89.0298,0
T000000255,476900000239,2025-09-01T17:44:00Z,49.53,m_308,travel,30.9522,-96.1471,0
T000000256,485700000008,2025-09-01T17:46:00Z,14.92,m_099,entertainment,38.0513,-97.4611,0
T000000257,488100000270,2025-09-01T17:46:00Z,7.69,m_085,electronics,45.4323,-87.8037,0
T000000258,492900000216,2025-09-01T17:47:00Z,9.45,m_461,grocery,35.4776,-71.4781,0
T000000260,420900000275,2025-09-01T17:53:00Z,56.33,m_711,health,29.3529,-72.9002,0
T000000262,468700000127,2025-09-01T17:57:00Z,8.52,m_440,electronics,31.8775,-122.5334,0
T000000263,473300000089,2025-09-01T17:58:00Z,10.65,m_234,travel,38.9362,-73.9852,0
T000000264,498000000209,2025-09-01T18:01:00Z,15.28,m_767,cash_advance,44.2738,-88.44,0
T000000265,456300000265,2025-09-01T18:04:00Z,43.88,m_584,clothing,34.4194,-121.5049,0
T000000266,426700000042,2025-09-01T18:06:00Z,22.72,m_530,grocery,36.1987,-115.5193,0
T000000267,403000000031,2025-09-01T18:11:00Z,13.69,m_392,fuel,35.218,-89.4616,0
T000000268,438100000157,2025-09-01T18:17:00Z,14.34,m_698,cash_advance,29.0434,-97.0155,0
T000000269,426800000261,2025-09-01T18:27:00Z,15.04,m_372,electronics,31.3553,-112.5882,0
T000000271,453000000151,2025-09-01T18:30:00Z,8.49,m_117,electronics,37.7892,-104.0531,0
T000000273,478800000015,2025-09-01T18:39:00Z,60.68,m_464,online,29.4484,-112.7418,0
T000000274,414100000007,2025-09-01T18:40:00Z,19.76,m_674,entertainment,35.9876,-114.0062,0
T000000275,494000000016,2025-09-01T18:41:00Z,35.17,m_719,online,40.2015,-112.4469,0
T000000276,492300000241,2025-09-01T18:41:00Z,24.71,m_670,health,28.9244,-77.7241,0
T000000277,491600000072,2025-09-01T18:43:00Z,36.3,m_351,fuel,34.9403,-113.2258,0
T000000278,467700000148,2025-09-01T18:46:00Z,12.2,m_492,fuel,34.5924,-72.0708,0
T000000279,491000000038,2025-09-01T19:00:00Z,10.39,m_594,clothing,26.9002,-92.972,0
T000000280,494800000246,2025-09-01T19:01:00Z,22.83,m_710,electronics,42.4005,-107.021,0
T000000281,492300000241,2025-09-01T19:01:00Z,43.18,m_746,cash_advance,29.247,-77.4027,0
T000000282,451600000095,2025-09-01T19:01:00Z,15.7,m_330,grocery,41.4909,-103.0882,0
T000000284,430200000164,2025-09-01T19:03:00Z,30.44,m_799,fuel,31.9951,-75.9988,0
T000000288,436200000283,2025-09-01T19:06:00Z,22.22,m_287,clothing,30.9352,-117.1794,0
T000000290,452500000236,2025-09-01T19:08:00Z,5.83,m_511,cash_advance,25.493,-116.0611,0
T000000291,442700000200,2025-09-01T19:10:00Z,15.82,m_524,travel,43.3937,-94.9196,0
T000000292,485700000008,2025-09-01T19:20:00Z,17.33,m_684,entertainment,38.5617,-97.7847,0
T000000293,443000000144,2025-09-01T19:21:00Z,65.22,m_190,grocery,30.7828,-79.0795,0
T000000294,480100000110,2025-09-01T19:23:00Z,6.45,m_217,travel,43.4438,-79.1588,0
T000000296,451600000095,2025-09-01T19:30:00Z,23.0,m_330,online,40.4412,-102.7181,0
T000000297,429300000186,2025-09-01T19:31:00Z,33.57,m_359,cash_advance,26.5143,-94.6915,0
T000000298,426800000149,2025-09-01T19:32:00Z,65.45,m_327,cash_advance,30.8408,-118.6184,0
T000000299,499000000220,2025-09-01T19:35:00Z,55.54,m_341,cash_advance,19.371,-94.6231,1
T000000300,421000000049,2025-09-01T19:35:00Z,43.92,m_207,online,39.1854,-107.9474,0
T000000303,486500000234,2025-09-01T19:45:00Z,23.48,m_175,cash_advance,38.7962,-107.6474,0
T000000304,425300000079,2025-09-01T19:49:00Z,20.6,m_781,clothing,35.8221,-75.6666,0
T000000305,452500000236,2025-09-01T19:55:00Z,4.05,m_180,grocery,24.9062,-116.5637,0
T000000306,499000000220,2025-09-01T19:57:00Z,29.06,m_460,restaurant,27.491,-108.0586,0
T000000308,400900000156,2025-09-01T20:03:00Z,30.53,m_153,fuel,43.5754,-106.097,0
T000000309,492800000125,2025-09-01T20:05:00Z,12.08,m_223,entertainment,45.3972,-89.1894,0
T000000310,422200000028,2025-09-01T20:08:00Z,67.06,m_533,health,28.7762,-121.9949,0
T000000311,437200000112,2025-09-01T20:12:00Z,10.12,m_366,travel,46.516,-88.1377,0
T000000312,426900000083,2025-09-01T20:13:00Z,26.54,m_454,online,47.7404,-83.0328,0
T000000313,484400000030,2025-09-01T20:15:00Z,22.97,m_687,clothing,29.1044,-73.2899,0
T000000315,449400000063,2025-09-01T20:19:00Z,30.01,m_767,clothing,41.1409,-74.9611,0
T000000317,471700000020,2025-09-01T20:33:00Z,5.34,m_276,entertainment,45.96,-90.2666,0
T000000318,488800000242,2025-09-01T20:35:00Z,7.51,m_121,travel,33.9016,-100.4931,0
T000000320,444800000104,2025-09-01T20:40:00Z,6.52,m_505,cash_advance,41.3886,-78.1583,0
T000000321,430000000162,2025-09-01T20:41:00Z,8.38,m_409,entertainment,45.8606,-91.1134,0
T000000322,495400000142,2025-09-01T20:47:00Z,9.44,m_275,online,40.3006,-117.1774,0
T000000324,406800000116,2025-09-01T20:52:00Z,34.74,m_514,travel,44.946,-86.2272,0
T000000325,485100000229,2025-09-01T20:53:00Z,25.67,m_783,restaurant,29.6372,-96.7988,0
T000000326,498300000111,2025-09-01T20:54:00Z,13.49,m_156,cash_advance,25.8952,-117.3329,0
T000000330,448600000179,2025-09-01T21:30:00Z,9.52,m_169,grocery,30.9331,-109.0059,0
T000000332,467400000299,2025-09-01T21:36:00Z,35.49,m_472,cash_advance,26.2001,-109.0635,0
T000000333,491000000038,2025-09-01T21:49:00Z,61.59,m_601,cash_advance,27.769,-92.7128,0
T000000335,403400000178,2025-09-01T21:55:00Z,6.18,m_025,health,26.1466,-113.5202,0
T000000336,447000000194,2025-09-01T22:04:00Z,6.09,m_007,entertainment,34.7881,-81.1626,0
T000000338,492300000241,2025-09-01T22:13:00Z,25.73,m_126,clothing,27.9384,-76.7266,0
T000000339,452800000233,2025-09-01T22:52:00Z,99.72,m_238,clothing,35.683,-72.0299,0
T000000340,419200000035,2025-09-01T23:19:00Z,20.61,m_473,cash_advance,29.683,-91.1175,0
T000000342,478800000015,2025-09-01T23:28:00Z,51.62,m_738,restaurant,30.0668,-113.7865,0
T000000343,494000000016,2025-09-01T23:34:00Z,43.86,m_086,cash_advance,39.2691,-113.3109,0
T000000344,455700000103,2025-09-01T23:35:00Z,16.52,m_250,online,25.7184,-90.398,0
T000000345,471100000298,2025-09-02T00:14:00Z,22.89,m_607,fuel,45.703,-86.3394,0
T000000348,492800000125,2025-09-02T00:18:00Z,242.8,m_591,travel,49.9477,-86.8576,1
T000000349,475100000009,2025-09-02T00:29:00Z,29.86,m_755,clothing,32.5016,-78.4771,0
T000000350,457400000208,2025-09-02T00:41:00Z,32.4,m_271,health,47.2204,-108.8288,0
T000000351,470900000176,2025-09-02T01:11:00Z,11.22,m_587,entertainment,46.6028,-80.5078,0
T000000352,485300000175,2025-09-02T01:49:00Z,13.15,m_231,electronics,36.4814,-93.071,0
T000000353,432200000285,2025-09-02T01:53:00Z,3.91,m_541,online,41.3822,-113.0465,0
T000000354,493300000296,2025-09-02T02:01:00Z,32.44,m_004,entertainment,47.6295,-106.6943,0
T000000355,467000000279,2025-09-02T02:13:00Z,33.54,m_048,grocery,44.4478,-107.4375,0
T000000356,456600000153,2025-09-02T02:17:00Z,31.9,m_474,entertainment,36.6972,-111.2601,0
T000000358,499000000220,2025-09-02T02:54:00Z,20.57,m_369,entertainment,26.7118,-107.5308,0
T000000359,440000000190,2025-09-02T02:58:00Z,9.97,m_441,cash_advance,39.6861,-78.4321,0
T000000360,420200000231,2025-09-02T03:05:00Z,7.53,m_697,grocery,27.8898,-115.0157,0
T000000361,406800000116,2025-09-02T03:13:00Z,23.29,m_471,health,45.2364,-85.2059,0
T000000362,416600000244,2025-09-02T03:22:00Z,21.33,m_761,cash_advance,37.8608,-73.7343,0
T000000363,473800000088,2025-09-02T03:44:00Z,25.71,m_548,travel,48.9077,-99.5695,0
T000000364,426900000083,2025-09-02T03:59:00Z,30.7,m_451,fuel,47.9261,-82.4993,0
T000000365,476700000243,2025-09-02T04:23:00Z,23.39,m_243,cash_advance,27.748,-106.0557,0
T000000366,491000000038,2025-09-02T04:47:00Z,174.46,m_156,electronics,21.2444,-101.2993,1
T000000367,470100000147,2025-09-02T04:53:00Z,28.41,m_134,entertainment,29.9214,-83.7133,0
T000000368,491300000082,2025-09-02T04:58:00Z,65.67,m_025,restaurant,39.9392,-105.2936,0
T000000369,497000000034,2025-09-02T05:02:00Z,5.41,m_546,restaurant,37.2986,-122.6744,0
T000000371,402500000268,2025-09-02T05:38:00Z,19.8,m_678,travel,44.2764,-117.7694,0
T000000372,495400000142,2025-09-02T05:41:00Z,9.2,m_376,electronics,40.0748,-118.5471,0
T000000376,493400000219,2025-09-02T06:06:00Z,14.44,m_724,online,41.4277,-79.7759,0
T000000377,489100000057,2025-09-02T06:18:00Z,6.09,m_085,online,45.6616,-73.7323,0
T000000378,443000000144,2025-09-02T07:16:00Z,25.18,m_031,clothing,30.3662,-78.3933,0
T000000379,433600000269,2025-09-02T07:21:00Z,9.18,m_013,entertainment,49.0346,-89.0637,0
T000000380,447000000194,2025-09-02T07:27:00Z,8.49,m_710,clothing,35.8686,-81.9295,0
T000000381,402500000268,2025-09-02T07:28:00Z,4.21,m_046,clothing,43.5394,-117.4683,0
T000000382,421500000087,2025-09-02T07:37:00Z,31.06,m_743,cash_advance,46.7797,-100.7928,0
