row_id,name,balance_eur,updated_at
C00142,Ada Hopper,15539.31,1770469080000
C00143,Alan Allen,4698.86,1770483480000
C00144,Alan Liskov,49818.15,1770494040000
C00145,Donald Hamilton,42617.49,1770514620000
C00146,Margaret Lovelace,44377.25,1770524280000
C00147,Margaret Berners-Lee,34956.3,1770552360000
C00148,Donald Allen,3201.0,1770563820000
C00149,Margaret Berners-Lee,27561.69,1770590820000
C00150,Edsger Hopper,307.44,1770599040000
C00151,Frances Knuth,6763.15,1770622740000
C00152,Alan Lovelace,15822.0,1770689520000
C00153,John Lovelace,15050.7,1770691200000
C00154,Vint Knuth,39910.03,1770696240000
C00155,Donald McCarthy,13166.54,1770699120000
C00156,Frances Hopper,3170.18,1770707160000
C00157,Alan Hopper,2570.76,1770708660000
C00158,Margaret Hamilton,3667.35,1770736080000
C00159,Edsger Hamilton,24362.97,1770751200000
C00160,Tim Perlman,3151.21,1770760740000
C00161,John Perlman,24423.72,1770763140000
C00162,John Liskov,21651.64,1770783180000
C00163,John Hamilton,4112.15,1770831060000
C00164,Margaret Turing,26483.91,1770834540000
C00165,Ada Dijkstra,10798.28,1770852180000
C00166,John Berners-Lee,14412.55,1770870660000
C00167,Tim Dijkstra,37320.29,1770873600000
C00168,Edsger Perlman,14468.17,1770886020000
C00169,Vint Allen,40186.21,1770894600000
C00170,Tim Allen,12693.99,1770918840000
C00171,Radia Knuth,48748.95,1770929280000
C00172,John McCarthy,27364.22,1770935160000
C00173,Radia Berners-Lee,47407.03,1770939060000
C00174,Margaret Lovelace,46005.56,1770953340000
C00175,Alan Berners-Lee,4839.63,1770969900000
C00176,Margaret Perlman,11802.4,1770991620000
C00177,Margaret Knuth,27814.63,1771002120000
C00178,Barbara Perlman,45064.44,1771003320000
C00179,Edsger Cerf,44975.3,1771009620000
