row_id,full_name,balance,currency,updated_at
C00060,Radia Berners-Lee,15253.35,EUR,1775166840000
C00075,Radia Berners-Lee,49381.31,GBP,1775203500000
C00203,Edsger Hopper,18914.44,USD,1775571600000
C00129,Frances McCarthy,12599.81,GBP,1775365080000
C00154,Radia McCarthy,36174.57,USD,1775432520000
C00005,Frances Lovelace,-300.67,EUR,1775009100000
C00067,Margaret Cerf,36597.09,EUR,1775189100000
C00206,Grace Hamilton,2600.57,GBP,1775575020000
C00105,Edsger Berners-Lee,13814.46,EUR,1775288880000
C00025,Edsger Dijkstra,46021.01,SEK,1775070660000
C00066,Frances Cerf,46378.45,EUR,1775188380000
C00174,Grace Lovelace,32517.96,USD,1775490660000
C00158,Alan McCarthy,40225.74,USD,1775444400000
C00085,Alan Cerf,16404.16,GBP,1775242200000
C00113,Alan McCarthy,32025.53,GBP,1775311500000
C00031,John Berners-Lee,38068.44,EUR,1775086920000
C00182,Donald Berners-Lee,-1560.67,USD,1775512200000
C00179,John Lovelace,26779.67,SEK,1775501460000
C00205,Barbara Hamilton,27534.31,GBP,1775574960000
C00207,Margaret Perlman,49708.18,USD,1775581020000
C00175,Ada McCarthy,26958.18,GBP,1775491920000
C00213,Edsger Perlman,23307.16,SEK,1775602320000
C00119,Donald Turing,35367.37,SEK,1775337960000
C00082,Margaret Knuth,33782.62,USD,1775222220000
C00116,John Hopper,23879.5,GBP,1775330220000
C00018,Donald Hamilton,49429.59,GBP,1775057280000
C00135,Margaret Turing,35192.96,EUR,1775378220000
C00017,Vint Allen,42138.7,GBP,1775055660000
C00027,Edsger Hamilton,13117.54,SEK,1775075640000
C00009,Alan Hopper,31928.29,SEK,1775023020000
C00096,Grace McCarthy,19058.35,GBP,1775271660000
C00111,Edsger Cerf,34262.52,SEK,1775304360000
C00051,Edsger Cerf,41913.73,GBP,1775130780000
C00092,Grace Hamilton,36538.34,GBP,1775254980000
C00061,Alan Perlman,39787.38,EUR,1775169720000
C00045,Frances McCarthy,6711.99,GBP,1775106660000
C00098,John Hopper,18682.96,USD,1775272440000
C00195,John Lovelace,47489.66,USD,1775544780000
C00053,Margaret Dijkstra,22005.8,GBP,1775135340000
C00164,Vint Dijkstra,48460.92,GBP,1775458980000
C00187,Frances Allen,33362.5,SEK,1775520180000
C00004,Grace Knuth,6211.05,SEK,1775006580000
C00046,John Berners-Lee,34542.83,GBP,1775112360000
C00191,Frances Lovelace,33129.27,GBP,1775534940000
C00095,John Cerf,7593.08,GBP,1775270880000
C00028,Alan Cerf,4444.82,GBP,1775076060000
C00170,Margaret McCarthy,9467.88,USD,1775480280000
C00016,Barbara Dijkstra,25165.45,GBP,1775049000000
C00146,Radia Hopper,3935.54,GBP,1775412600000
C00177,Tim Berners-Lee,36430.99,USD,1775492700000
C00134,Frances Turing,-1045.36,SEK,1775368620000
C00112,Grace Knuth,28832.7,SEK,1775304960000
C00192,Vint Berners-Lee,37818.81,EUR,1775535120000
C00166,Edsger Allen,28409.39,EUR,1775470680000
C00208,Donald Hamilton,-1596.63,GBP,1775583360000
C00163,Alan Liskov,14104.0,GBP,1775458320000
C00210,Margaret Perlman,43662.4,EUR,1775589960000
C00033,Radia Hopper,43087.04,USD,1775089080000
C00026,Tim Cerf,15913.96,USD,1775074440000
C00010,Donald Hamilton,12893.9,GBP,1775023740000
C00150,Margaret Lovelace,2920.43,EUR,1775419260000
C00040,Ada Liskov,30687.37,GBP,1775097240000
C00063,Barbara Hamilton,32473.58,GBP,1775181060000
C00109,Barbara Lovelace,46426.66,SEK,1775303940000
C00029,John Hopper,9.53,GBP,1775083320000
C00149,Ada Allen,17677.02,SEK,1775416020000
C00064,John Turing,1034.94,SEK,1775182980000
C00139,Donald Cerf,6205.89,GBP,1775380740000
C00160,John Berners-Lee,15585.73,USD,1775446860000
C00006,Frances Allen,48693.93,GBP,1775011920000
C00035,Vint Hamilton,21339.44,SEK,1775089500000
C00081,Tim Perlman,37299.67,USD,1775216400000
C00148,Barbara Turing,36471.89,USD,1775415480000
C00036,Radia Hopper,27302.03,USD,1775089680000
C00198,John McCarthy,40855.61,USD,1775554320000
C00138,Tim Dijkstra,14825.33,EUR,1775380560000
C00099,Frances Dijkstra,31231.22,SEK,1775272800000
C00062,Grace McCarthy,33570.18,EUR,1775172720000
C00020,Donald Allen,13030.1,GBP,1775059500000
C00202,John Cerf,22274.18,USD,1775568120000
C00052,Radia McCarthy,18165.89,GBP,1775132940000
C00142,Grace Hopper,46168.78,GBP,1775388540000
C00204,Vint Lovelace,24257.66,GBP,1775573460000
C00021,Grace Perlman,24585.91,USD,1775061720000
C00090,Alan Dijkstra,27313.64,USD,1775247300000
C00007,Barbara Lovelace,20817.53,SEK,1775012160000
C00108,Vint Liskov,38547.58,USD,1775289780000
C00157,Vint Dijkstra,1011.67,EUR,1775434800000
C00069,Margaret Hopper,8715.01,EUR,1775190960000
C00023,Grace Liskov,7783.71,GBP,1775062260000
C00144,Margaret Hamilton,48297.64,GBP,1775406360000
C00002,Vint Liskov,24878.11,EUR,1775004780000
C00001,Ada Allen,40076.03,USD,1775004420000
C00115,Tim Lovelace,42307.09,SEK,1775320560000
C00059,Donald Lovelace,18991.1,GBP,1775165040000
C00022,Donald Cerf,41352.79,SEK,1775062200000
C00196,Grace Knuth,44250.55,SEK,1775547240000
C00151,Tim Turing,13098.23,EUR,1775421480000
C00065,Radia Cerf,2633.6,GBP,1775184420000
C00201,Vint Liskov,47420.54,USD,1775566560000
C00012,Radia Hamilton,-1572.25,GBP,1775039520000
C00124,Ada Hopper,4248.13,EUR,1775346720000
C00184,Donald Lovelace,6127.58,GBP,1775513040000
C00141,Donald Perlman,-1727.19,GBP,1775383920000
C00200,Edsger Dijkstra,4230.21,USD,1775562540000
C00114,John Turing,11582.0,SEK,1775311800000
C00125,Barbara McCarthy,9472.74,GBP,1775351460000
C00194,Donald Allen,15071.8,SEK,1775541240000
C00101,Grace Dijkstra,14743.57,USD,1775282040000
C00126,Grace Cerf,35276.12,GBP,1775355960000
C00214,Tim Turing,2808.66,GBP,1775603580000
C00104,Grace Perlman,4703.97,GBP,1775285040000
C00043,Barbara Hamilton,99.14,SEK,1775097600000
C00185,Frances McCarthy,4265.38,EUR,1775518260000
C00155,Alan Dijkstra,18032.45,SEK,1775433420000
C00047,John Dijkstra,9238.87,EUR,1775114700000
C00073,Tim Perlman,43796.67,SEK,1775197440000
C00212,Grace Allen,46227.58,GBP,1775596020000
C00216,Donald Hopper,24848.69,GBP,1775605440000
C00030,Tim Turing,49756.43,GBP,1775085120000
C00123,Radia Cerf,15779.71,GBP,1775344020000
C00100,Margaret Berners-Lee,3737.14,USD,1775278080000
C00014,Grace Lovelace,8552.22,GBP,1775046420000
C00143,Grace Dijkstra,-571.09,SEK,1775388900000
C00152,Margaret Allen,32138.99,EUR,1775422260000
C00215,Radia Hopper,2296.47,EUR,1775603700000
C00209,Frances Turing,17912.87,SEK,1775587260000
C00091,Alan Dijkstra,23028.38,EUR,1775250060000
C00054,John Knuth,2385.88,EUR,1775151480000
C00011,Barbara Allen,30925.31,EUR,1775038980000
C00000,Ada Turing,49292.27,USD,1775002200000
C00181,Alan Lovelace,24583.01,GBP,1775511720000
C00165,Frances Cerf,40063.09,EUR,1775461980000
C00188,Grace Hamilton,1706.54,EUR,1775527800000
C00189,Ada Cerf,43053.73,EUR,1775529060000
C00044,Grace Hamilton,26847.13,EUR,1775100540000
C00071,Edsger Lovelace,15970.4,USD,1775194800000
C00145,Ada Cerf,32959.12,USD,1775406480000
C00074,Frances McCarthy,18857.67,EUR,1775198520000
