row_id,name,balance_eur,updated_at
C00070,John Turing,40211.98,1769408520000
C00071,Edsger Allen,31374.05,1769414340000
C00072,Margaret Hamilton,46888.88,1769428200000
C00073,Radia Berners-Lee,47631.0,1769432640000
C00074,Vint Perlman,18996.54,1769462100000
C00075,Edsger Dijkstra,8649.05,1769464860000
C00076,Edsger Hopper,10077.73,1769491800000
C00077,Vint Liskov,4885.05,1769494140000
C00078,John McCarthy,28176.94,1769495160000
C00079,Barbara Dijkstra,6956.41,1769499660000
C00080,Edsger Berners-Lee,1516.46,1769512440000
C00081,Radia Turing,9699.74,1769527680000
C00082,Radia Lovelace,15123.77,1769539800000
C00083,Radia Dijkstra,30609.25,1769543040000
C00084,Grace McCarthy,20501.45,1769543640000
C00085,Alan Turing,45661.68,1769645040000
C00086,Ada Cerf,27774.03,1769654460000
C00087,Grace Perlman,33038.97,1769688360000
C00088,Donald Perlman,40291.66,1769698920000
C00089,John Liskov,9240.62,1769713500000
C00090,Ada Turing,19296.93,1769717820000
C00091,Ada Liskov,42808.05,1769723160000
C00092,Alan Lovelace,30051.96,1769727600000
C00093,John Berners-Lee,37472.83,1769728320000
C00094,Grace Dijkstra,26900.22,1769745180000
C00095,Grace Dijkstra,10265.75,1769752020000
C00096,Ada Dijkstra,-1375.76,1769752500000
C00097,Edsger Lovelace,9158.84,1769837220000
C00098,John Berners-Lee,8039.23,1769838120000
C00099,John Turing,43239.95,1769839320000
C00100,Tim Dijkstra,41953.71,1769861460000
C00101,Edsger McCarthy,14663.51,1769865720000
C00102,Barbara Allen,29040.06,1769890320000
C00103,Tim McCarthy,21885.23,1769893560000
C00104,Barbara McCarthy,23497.45,1769895540000
C00105,Radia Cerf,5021.73,1769935200000
C00106,Radia Perlman,35293.57,1769947740000
C00107,Ada Liskov,4110.56,1769961060000
C00108,Ada Knuth,47831.7,1769975160000
C00109,Edsger Dijkstra,4312.02,1769979180000
C00110,Margaret Turing,46678.24,1769989560000
C00111,Barbara Dijkstra,44805.68,1769989620000
C00112,Grace Hopper,16505.8,1769990340000
C00113,Frances Berners-Lee,45382.93,1770012060000
C00114,Margaret Dijkstra,18395.56,1770016740000
C00115,John McCarthy,-1310.31,1770035700000
C00116,Alan Cerf,48033.39,1770036900000
C00117,Frances Berners-Lee,17227.54,1770077580000
C00118,Ada Berners-Lee,10437.42,1770078300000
C00119,Radia Lovelace,31692.42,1770081240000
C00120,Grace Hopper,47372.16,1770093600000
C00121,Grace Hopper,21909.75,1770104760000
C00122,Ada McCarthy,34441.37,1770105120000
C00123,Margaret Dijkstra,-1673.11,1770109500000
C00124,Tim Dijkstra,12112.23,1770149460000
C00125,Margaret Cerf,38504.25,1770151440000
C00126,Ada Lovelace,13716.52,1770154860000
C00127,Frances Hamilton,43409.79,1770165060000
C00128,Alan Cerf,34160.59,1770171840000
C00129,Donald Dijkstra,25553.45,1770195120000
C00130,Margaret Liskov,8727.82,1770262200000
C00131,Grace Perlman,14629.93,1770267480000
C00132,Frances Dijkstra,44039.83,1770285600000
C00133,Edsger Liskov,27343.16,1770287220000
C00134,Radia Liskov,6625.8,1770297840000
C00135,Ada Hopper,49788.91,1770348540000
C00136,Barbara Berners-Lee,22559.59,1770353640000
C00137,Barbara Berners-Lee,40923.32,1770374520000
C00138,John Liskov,48268.79,1770375780000
C00139,Grace Hamilton,32294.63,1770409500000
C00140,Radia Berners-Lee,12702.71,1770427320000
C00141,John McCarthy,17363.92,1770431100000
C00142,Edsger Turing,30313.54,1770443820000
C00143,John Turing,11789.32,1770453720000
C00144,Frances Cerf,-368.73,1770488280000
C00145,Barbara Hamilton,272.71,1770524580000
C00146,Vint Liskov,12125.58,1770546120000
C00147,Frances McCarthy,38393.03,1770551820000
C00148,Edsger Cerf,189.88,1770554400000
C00149,Frances Allen,17680.71,1770555300000
C00150,Vint Perlman,23987.3,1770566820000
C00151,Frances Dijkstra,44352.58,1770603840000
C00152,Donald Hamilton,45989.53,1770613380000
C00153,Ada Turing,17870.0,1770614880000
C00154,Donald Dijkstra,1427.31,1770621240000
C00155,John McCarthy,30602.63,1770621660000
C00156,Tim Hopper,29434.74,1770627840000
C00157,Vint Perlman,9624.05,1770633540000
C00158,Frances Dijkstra,7466.91,1770641940000
C00159,Radia Allen,39107.11,1770709140000
C00160,Tim Berners-Lee,12452.36,1770741060000
C00161,Grace Hamilton,43313.82,1770747900000
C00162,Alan Hamilton,8374.04,1770791340000
C00163,Edsger Hopper,23231.67,1770832080000
C00164,John Liskov,15236.11,1770842880000
C00165,Alan Hamilton,40327.05,1770848520000
C00166,Vint Liskov,44365.03,1770859740000
C00167,Vint Lovelace,18133.49,1770876480000
C00168,Radia McCarthy,18848.6,1770903180000
C00169,Margaret Hamilton,17325.95,1770906900000
C00170,Tim McCarthy,11413.63,1770908040000
C00171,Margaret Perlman,32343.26,1770917400000
C00172,Radia Cerf,48648.59,1770936240000
C00173,Barbara Hopper,32897.13,1770938280000
C00174,Tim Perlman,30851.1,1770941640000
C00175,Barbara Hamilton,39012.84,1770968160000
C00176,Ada Knuth,-1832.01,1771004640000
C00177,Barbara Turing,24404.32,1771016700000
C00178,Tim Turing,30345.09,1771017180000
C00179,Grace Lovelace,28766.49,1771020660000
