row_id,full_name,balance,currency,updated_at
C00141,Alan Liskov,43322.02,GBP,1775395680000
C00014,Grace Lovelace,35831.88,GBP,1775050080000
C00103,Radia McCarthy,-1826.01,USD,1775288880000
C00002,Edsger Perlman,9395.49,USD,1775012460000
C00102,Donald Lovelace,24004.08,EUR,1775287920000
C00192,Ada Knuth,19528.2,USD,1775541300000
C00116,Radia McCarthy,26177.01,SEK,1775317020000
C00034,Barbara Cerf,13066.18,GBP,1775110260000
C00129,Donald Turing,47184.62,SEK,1775361540000
C00038,Ada Liskov,14198.38,GBP,1775127480000
C00045,Frances Hamilton,11852.54,EUR,1775144940000
C00090,Grace Liskov,49658.56,EUR,1775256660000
C00060,Frances Perlman,2817.3,USD,1775168700000
C00042,Radia Perlman,16031.99,SEK,1775139060000
C00084,Grace Hamilton,34667.16,USD,1775247300000
C00148,Margaret Perlman,-1313.42,USD,1775420700000
C00136,Ada Hamilton,38322.13,EUR,1775384640000
C00159,John Berners-Lee,14412.27,USD,1775451780000
C00107,Margaret Hamilton,39076.77,GBP,1775299980000
C00207,Barbara Hopper,10392.21,USD,1775583840000
C00165,Radia Lovelace,17101.2,SEK,1775461140000
C00187,Margaret Berners-Lee,28694.68,SEK,1775525160000
C00134,John McCarthy,4157.6,USD,1775371080000
C00104,Ada Turing,10126.64,SEK,1775292600000
C00115,John Hopper,35820.13,SEK,1775313840000
C00006,Margaret Dijkstra,31983.54,SEK,1775024400000
C00066,Alan Dijkstra,49190.62,USD,1775192760000
C00020,Barbara Dijkstra,43546.87,SEK,1775054400000
C00137,Frances Hopper,31994.27,GBP,1775390100000
C00150,Tim McCarthy,35306.21,USD,1775424060000
C00047,Vint Allen,28947.95,GBP,1775149440000
C00000,Ada McCarthy,8846.82,GBP,1775002140000
C00073,Tim Perlman,41692.44,EUR,1775210400000
C00087,Vint Perlman,29376.83,GBP,1775250540000
C00027,Frances McCarthy,37429.52,USD,1775074500000
C00028,Tim Knuth,49368.4,GBP,1775075400000
C00155,Frances Perlman,26931.22,EUR,1775426700000
C00193,Vint Allen,35683.05,EUR,1775546280000
C00120,Margaret Berners-Lee,2913.51,EUR,1775333520000
C00056,Ada Lovelace,32229.29,GBP,1775161200000
C00212,Radia Hopper,40787.91,GBP,1775602080000
C00185,John Liskov,41881.03,SEK,1775514480000
C00209,Donald Cerf,40654.64,SEK,1775597760000
C00198,Margaret Dijkstra,21484.44,SEK,1775563140000
C00079,Edsger Dijkstra,21647.92,EUR,1775243040000
C00007,Radia Liskov,45258.19,GBP,1775028960000
C00100,Donald McCarthy,45219.0,EUR,1775284740000
C00121,Vint Turing,36003.85,EUR,1775341800000
C00003,Grace Perlman,38926.6,EUR,1775020920000
C00176,John Liskov,14955.47,SEK,1775492460000
C00088,Vint Hopper,31973.44,SEK,1775250900000
C00081,Donald Berners-Lee,28330.73,SEK,1775244180000
C00123,Tim Lovelace,47121.01,USD,1775348700000
C00135,Tim Cerf,26185.13,SEK,1775378220000
C00044,Grace Knuth,23260.0,GBP,1775142240000
C00036,Grace McCarthy,33193.79,EUR,1775113740000
C00016,Ada Hopper,31768.69,EUR,1775051640000
C00065,Frances Hopper,31860.72,SEK,1775190480000
C00039,John Turing,17759.01,SEK,1775128140000
C00166,Margaret Allen,13477.77,USD,1775465880000
C00147,Donald Hamilton,32975.25,USD,1775418420000
C00021,Alan Liskov,44416.46,EUR,1775054580000
C00082,Tim McCarthy,11914.69,SEK,1775246040000
C00032,John Liskov,17459.36,USD,1775096880000
C00031,Frances Hopper,-1625.39,GBP,1775096220000
C00109,Donald Cerf,35745.63,USD,1775300400000
C00194,Tim Berners-Lee,44495.76,EUR,1775556180000
C00184,Ada Knuth,17663.74,GBP,1775509440000
C00171,Radia Hamilton,-284.78,USD,1775469180000
C00063,Barbara Knuth,1876.9,USD,1775184600000
C00012,Edsger Liskov,23027.0,SEK,1775043360000
C00162,Barbara Liskov,21097.04,GBP,1775455800000
C00048,Ada Liskov,35727.25,GBP,1775151900000
C00189,John Berners-Lee,3482.3,EUR,1775529900000
C00051,Tim Berners-Lee,41134.71,GBP,1775158020000
C00058,Ada Dijkstra,6480.72,EUR,1775164920000
C00005,Edsger Turing,27672.85,SEK,1775023080000
C00195,Vint Turing,45727.2,SEK,1775559360000
C00053,Frances Knuth,-1939.19,USD,1775159940000
C00001,Vint Hopper,36348.71,GBP,1775004660000
C00050,Tim Cerf,47686.29,SEK,1775155740000
C00161,Edsger Berners-Lee,10451.24,USD,1775455380000
C00167,Barbara McCarthy,26057.02,EUR,1775466000000
C00130,Frances Liskov,11692.1,GBP,1775366340000
C00011,Margaret Hamilton,39892.06,GBP,1775040900000
C00029,Grace Knuth,30335.48,EUR,1775083680000
C00149,Grace Liskov,19797.31,EUR,1775422020000
C00145,Radia Lovelace,23316.64,SEK,1775404020000
C00196,Donald Lovelace,25164.23,SEK,1775559420000
C00163,Donald Lovelace,39730.56,USD,1775459580000
C00181,Margaret Lovelace,34578.98,GBP,1775497800000
C00164,Barbara Perlman,30431.0,GBP,1775460780000
C00074,John Turing,13997.83,SEK,1775212200000
C00076,Tim Perlman,31247.34,SEK,1775219220000
C00035,Radia McCarthy,4349.02,SEK,1775113560000
C00118,Barbara Lovelace,12427.0,EUR,1775325900000
C00191,Vint Perlman,31520.3,GBP,1775530620000
C00078,Radia Turing,7597.04,SEK,1775234340000
C00106,Edsger Allen,13586.75,GBP,1775293980000
C00170,Grace Hopper,17574.3,SEK,1775466540000
C00142,Vint Hopper,6418.6,USD,1775396580000
C00033,Margaret Liskov,21135.47,EUR,1775107920000
C00015,John Berners-Lee,28411.23,USD,1775051040000
C00146,John Allen,42213.9,EUR,1775412960000
C00186,Grace Allen,25069.63,USD,1775521560000
C00178,Tim Cerf,22174.11,GBP,1775493180000
C00037,Margaret McCarthy,15036.96,USD,1775126040000
C00169,Alan Cerf,26514.28,SEK,1775466300000
C00072,Radia Allen,28685.43,USD,1775202000000
C00179,Ada Turing,7639.65,EUR,1775494080000
C00180,Ada Lovelace,37054.86,GBP,1775495100000
C00201,Margaret Cerf,32193.34,GBP,1775572740000
C00208,Edsger Berners-Lee,39588.64,GBP,1775589060000
C00043,Donald Cerf,11097.56,SEK,1775140800000
C00083,Alan Lovelace,9634.88,USD,1775246880000
C00202,Frances Allen,5089.75,EUR,1775573220000
C00004,Vint Turing,500.56,USD,1775022420000
C00092,Margaret Lovelace,25510.89,USD,1775261160000
C00008,Tim Hopper,21125.38,SEK,1775030940000
C00156,Ada Knuth,-1115.35,GBP,1775431320000
C00080,Donald Knuth,22948.03,EUR,1775244120000
C00199,Ada Hamilton,12072.01,USD,1775563380000
C00204,John Hamilton,39575.77,GBP,1775574120000
C00205,Edsger Turing,28221.59,GBP,1775575620000
C00052,Vint Knuth,1774.12,GBP,1775158980000
C00098,Tim Dijkstra,-298.72,SEK,1775281380000
C00095,Grace Lovelace,9144.83,EUR,1775269800000
