row_id,full_name,balance,currency,updated_at
C00107,Edsger Lovelace,7113.56,GBP,1775308560000
C00209,Tim Allen,28874.11,EUR,1775598240000
C00022,Grace Perlman,38741.78,EUR,1775066400000
C00167,Tim Dijkstra,39210.68,SEK,1775444640000
C00117,Edsger Hamilton,3127.17,SEK,1775343540000
C00085,Ada Perlman,47036.8,USD,1775225520000
C00195,Vint Cerf,9491.96,SEK,1775539200000
C00049,Alan Hopper,46322.28,USD,1775125980000
C00032,Grace Hopper,38338.74,GBP,1775087700000
C00208,Alan Turing,4717.89,USD,1775598120000
C00131,Vint Perlman,25906.46,EUR,1775371320000
C00123,Donald McCarthy,2818.49,GBP,1775363940000
C00018,John Hamilton,38187.61,EUR,1775039100000
C00168,Radia Lovelace,15433.16,EUR,1775445480000
C00135,Barbara Hamilton,44478.86,EUR,1775380260000
C00155,Vint McCarthy,46151.72,USD,1775415960000
C00103,Margaret Liskov,17590.48,USD,1775304600000
C00027,Radia Turing,47989.77,USD,1775075940000
C00160,Grace Dijkstra,22103.87,USD,1775429340000
C00149,Grace McCarthy,49590.87,GBP,1775401800000
C00015,Grace Hamilton,24730.04,SEK,1775031840000
C00125,Margaret Cerf,16092.5,SEK,1775365740000
C00017,Vint Berners-Lee,24580.88,EUR,1775036940000
C00200,Grace McCarthy,30748.29,USD,1775552520000
C00011,Alan Turing,2299.37,SEK,1775018640000
C00036,Grace Turing,25648.24,SEK,1775097300000
C00079,Barbara Hamilton,5370.49,EUR,1775214060000
C00068,Frances Turing,20961.22,GBP,1775193240000
C00013,Grace Allen,32831.23,EUR,1775023260000
C00120,Vint McCarthy,31320.34,GBP,1775358120000
C00119,Edsger Knuth,25355.44,EUR,1775355840000
C00212,Edsger Allen,15461.41,SEK,1775605680000
C00020,Edsger Liskov,15142.53,USD,1775053140000
C00158,Vint McCarthy,18887.99,USD,1775420880000
C00046,Frances Hamilton,34186.81,GBP,1775123160000
C00097,Alan McCarthy,-354.19,EUR,1775282040000
C00162,Barbara Perlman,44373.71,SEK,1775436120000
C00096,Edsger Cerf,47571.61,EUR,1775279880000
C00157,Frances Hamilton,36808.85,SEK,1775420340000
C00030,Alan Hamilton,8946.12,GBP,1775084940000
C00184,John Berners-Lee,48707.28,USD,1775487900000
C00071,Frances Hamilton,34714.43,GBP,1775197860000
C00070,Ada Liskov,708.51,GBP,1775197800000
C00087,Grace Cerf,448.19,EUR,1775237640000
C00069,Margaret Turing,34843.87,EUR,1775194800000
C00053,Tim Lovelace,37813.13,GBP,1775151240000
C00164,John Knuth,33446.31,USD,1775438760000
C00142,Ada Allen,36386.97,USD,1775389740000
C00008,Grace Liskov,20484.66,USD,1775016960000
C00188,Vint Berners-Lee,4787.24,USD,1775499660000
C00145,Donald Allen,30114.68,USD,1775394660000
C00099,Frances Hopper,2938.94,GBP,1775291580000
C00148,Radia McCarthy,32651.32,GBP,1775401020000
C00048,Margaret Turing,6455.33,GBP,1775125200000
C00163,Radia Hamilton,44337.1,USD,1775436600000
C00001,Ada Turing,33330.11,EUR,1775002020000
C00175,Edsger Knuth,48719.39,GBP,1775467140000
C00059,Donald Hamilton,48067.11,SEK,1775166780000
C00043,Margaret Cerf,46931.68,EUR,1775116200000
C00051,Barbara McCarthy,5069.4,GBP,1775147460000
C00034,Edsger McCarthy,43709.19,USD,1775093460000
C00156,Ada Liskov,21552.37,EUR,1775418720000
