row_id,name,balance_eur,updated_at
C00087,Donald Cerf,28367.65,1769482680000
C00088,Grace Liskov,255.3,1769486520000
C00089,Ada Lovelace,25276.68,1769516640000
C00090,Radia Cerf,11706.77,1769523780000
C00091,Barbara Perlman,8353.0,1769532480000
C00092,Alan Hopper,23704.83,1769535120000
C00093,John Liskov,39948.99,1769539020000
C00094,Vint Cerf,29691.91,1769549520000
C00095,Tim Hamilton,46757.47,1769606220000
C00096,Tim Liskov,39099.61,1769607780000
C00097,Radia McCarthy,12892.51,1769612940000
C00098,Tim Allen,16087.73,1769629500000
C00099,Grace Turing,31002.36,1769641200000
C00100,Tim Liskov,11652.16,1769645460000
C00101,Vint Dijkstra,264.9,1769665680000
C00102,Frances Dijkstra,7639.35,1769696520000
C00103,Grace Berners-Lee,46603.9,1769703480000
C00104,Frances Berners-Lee,31160.42,1769740920000
C00105,Edsger Dijkstra,1863.94,1769772900000
C00106,Grace McCarthy,43948.88,1769785080000
C00107,John Berners-Lee,20352.98,1769809080000
C00108,Barbara Turing,18841.17,1769815080000
C00109,Barbara McCarthy,2606.8,1769851980000
C00110,Edsger Berners-Lee,18025.6,1769854200000
C00111,Barbara Knuth,17607.31,1769858880000
C00112,Frances Liskov,25669.25,1769870640000
C00113,Tim Cerf,38830.39,1769896740000
C00114,Alan Knuth,49895.77,1769906220000
C00115,Vint Turing,23459.03,1769921460000
C00116,Grace Lovelace,14712.61,1770035640000
C00117,Radia Cerf,29120.6,1770073140000
C00118,Frances Turing,45201.73,1770075660000
C00119,Tim Hopper,13931.9,1770089100000
C00120,Ada Knuth,39354.42,1770097920000
C00121,Radia Dijkstra,31503.89,1770144600000
C00122,Tim Hopper,32099.84,1770161700000
C00123,Grace McCarthy,34895.28,1770164220000
C00124,Ada Perlman,9439.42,1770165900000
C00125,Grace Turing,43304.34,1770172680000
C00126,Frances Turing,6480.04,1770173760000
C00127,Grace Knuth,23270.56,1770208020000
C00128,Frances Berners-Lee,25886.44,1770228720000
C00129,Ada Cerf,34998.4,1770261600000
C00130,Margaret Lovelace,23176.42,1770262500000
C00131,Tim Hamilton,49880.34,1770271920000
C00132,Grace Allen,44388.12,1770294960000
C00133,Tim Hopper,40367.85,1770327540000
C00134,Alan Turing,44596.6,1770343740000
C00135,John Berners-Lee,37026.32,1770372180000
C00136,Vint McCarthy,3413.73,1770381600000
C00137,Barbara Hamilton,10069.71,1770397740000
C00138,Donald Lovelace,-1698.92,1770401520000
C00139,Alan Knuth,-1001.28,1770401820000
C00140,Vint Turing,33191.44,1770403980000
C00141,Grace Dijkstra,21437.3,1770404220000
C00142,Frances Berners-Lee,39384.83,1770422220000
C00143,Ada Dijkstra,36649.51,1770423120000
C00144,Donald Perlman,30650.23,1770438660000
C00145,Barbara Hopper,9359.81,1770451140000
C00146,Radia McCarthy,38378.77,1770459960000
C00147,Donald Turing,8366.88,1770464880000
C00148,Ada Allen,29763.17,1770465600000
C00149,Grace Lovelace,21415.18,1770465780000
C00150,Donald McCarthy,42244.66,1770512640000
C00151,Margaret Lovelace,11587.08,1770536340000
C00152,Ada Knuth,23330.94,1770548100000
C00153,Donald Perlman,2664.63,1770555120000
C00154,Alan Lovelace,23201.3,1770627900000
C00155,Vint Berners-Lee,43833.99,1770628020000
C00156,Vint Dijkstra,15675.98,1770663000000
C00157,Donald Allen,21076.6,1770672780000
C00158,Tim Perlman,27073.37,1770698820000
C00159,Tim Perlman,12461.83,1770710220000
C00160,Barbara Cerf,668.84,1770724860000
C00161,Barbara Liskov,11722.53,1770731940000
C00162,Donald Hamilton,9690.11,1770743940000
C00163,Frances Knuth,43068.86,1770756480000
C00164,Radia Cerf,16790.48,1770767220000
C00165,Alan Hamilton,38910.35,1770773040000
C00166,Donald Liskov,48220.06,1770796380000
C00167,John Hopper,20575.84,1770825660000
C00168,Ada Cerf,26420.93,1770827220000
C00169,Edsger Dijkstra,31957.87,1770828960000
C00170,Vint Liskov,2531.6,1770856560000
C00171,Alan Perlman,10836.4,1770872340000
C00172,Ada Lovelace,2150.32,1770874080000
C00173,Grace Turing,7443.64,1770878940000
C00174,Barbara McCarthy,10328.58,1770888060000
C00175,Donald Lovelace,41506.38,1770910440000
C00176,Donald Perlman,16971.36,1770961260000
C00177,John Berners-Lee,25335.83,1770961860000
C00178,Tim Cerf,26839.58,1770996960000
C00179,Edsger Knuth,3429.64,1771007520000
