row_id,name,balance_eur,updated_at
C00077,Barbara Berners-Lee,2483.89,1769508420000
C00078,Barbara Dijkstra,35363.79,1769509200000
C00079,Radia Cerf,16080.35,1769524980000
C00080,Radia Liskov,34344.84,1769527140000
C00081,Donald Berners-Lee,19762.41,1769547540000
C00082,Radia Perlman,14531.37,1769564220000
C00083,Edsger Perlman,31731.72,1769566200000
C00084,Edsger Hamilton,20802.77,1769586420000
C00085,Radia Berners-Lee,16354.34,1769616960000
C00086,Barbara Turing,-2.72,1769617800000
C00087,Ada Liskov,11948.58,1769622720000
C00088,Frances Turing,28877.57,1769629440000
C00089,Edsger Berners-Lee,6392.23,1769635740000
C00090,Edsger Dijkstra,41153.81,1769645340000
C00091,Donald McCarthy,42821.87,1769675760000
C00092,Barbara Hopper,34540.32,1769676540000
C00093,Frances Hopper,48763.54,1769693040000
C00094,Vint Lovelace,18168.01,1769701200000
C00095,Frances Perlman,13731.07,1769761020000
C00096,Barbara Allen,17950.03,1769767080000
C00097,Alan Hopper,28489.73,1769776200000
C00098,Frances Dijkstra,1016.57,1769794260000
C00099,Ada Perlman,10652.34,1769801280000
C00100,Ada Lovelace,36479.69,1769806740000
C00101,Frances Cerf,38358.58,1769808720000
C00102,Barbara Cerf,46121.87,1769811780000
C00103,John Hopper,9107.31,1769818440000
C00104,Tim Turing,42835.5,1769823480000
C00105,Barbara Dijkstra,11756.74,1769853480000
C00106,Vint Turing,33216.21,1769864040000
C00107,Alan Allen,21172.57,1769874540000
C00108,Edsger Cerf,19815.35,1769880540000
C00109,Tim Turing,31067.32,1769888580000
C00110,Barbara Hamilton,11988.91,1769895300000
C00111,John Lovelace,15580.01,1769902080000
C00112,Edsger Lovelace,39707.11,1769904600000
C00113,Alan Hamilton,44777.41,1769953200000
C00114,Vint Liskov,8900.68,1769987640000
C00115,Ada Turing,33535.71,1769997120000
C00116,Frances Lovelace,24768.36,1770042840000
C00117,John Hamilton,11245.01,1770065100000
C00118,Margaret Allen,22314.8,1770065640000
C00119,Frances Knuth,15395.91,1770123780000
C00120,Radia Perlman,7027.27,1770169680000
C00121,Donald Hopper,17785.68,1770172500000
C00122,Alan Hamilton,8403.34,1770174240000
C00123,Ada Liskov,-238.28,1770185700000
C00124,Ada Liskov,10377.2,1770210180000
C00125,John Cerf,22245.84,1770231600000
C00126,Frances Dijkstra,1472.19,1770237720000
C00127,Donald McCarthy,38257.75,1770253500000
C00128,Edsger Cerf,44011.33,1770282480000
C00129,Alan Hopper,1044.12,1770282900000
C00130,Margaret Knuth,7901.29,1770303660000
C00131,Alan Perlman,39158.42,1770309960000
C00132,Alan Cerf,21763.29,1770319080000
C00133,Ada Hopper,-1516.99,1770337500000
C00134,Vint Dijkstra,47084.33,1770339540000
C00135,Ada Dijkstra,6509.07,1770377400000
C00136,Donald McCarthy,43431.06,1770389040000
C00137,Ada Dijkstra,32871.09,1770446700000
C00138,Vint Allen,46863.03,1770454140000
C00139,Frances Hamilton,25770.29,1770462540000
C00140,Edsger Turing,42382.15,1770464880000
C00141,Grace Lovelace,14850.61,1770475740000
C00142,Donald Turing,27216.24,1770486240000
C00143,Radia Cerf,22372.7,1770488460000
C00144,Tim Turing,220.76,1770502800000
C00145,Radia Knuth,22408.8,1770526260000
C00146,Alan Lovelace,482.69,1770559860000
C00147,Radia Allen,30304.5,1770579360000
C00148,Frances Dijkstra,27151.57,1770586020000
C00149,Ada McCarthy,43973.37,1770587520000
C00150,Edsger Hopper,45933.56,1770588600000
C00151,Tim Lovelace,30163.29,1770632880000
C00152,Barbara Perlman,37783.86,1770674700000
C00153,Grace Turing,48627.59,1770714120000
C00154,Vint McCarthy,19863.37,1770718920000
C00155,Radia Perlman,38400.92,1770723000000
C00156,Grace McCarthy,13062.35,1770725640000
C00157,Margaret Liskov,24978.41,1770737280000
C00158,Frances Hamilton,40573.23,1770738660000
C00159,Frances Hopper,22101.27,1770761280000
C00160,Vint Allen,26959.31,1770770220000
C00161,Tim Knuth,29928.89,1770772680000
C00162,Grace Perlman,31832.9,1770777780000
C00163,Alan Hamilton,36079.97,1770814020000
C00164,Grace Lovelace,36859.12,1770814800000
C00165,Frances Knuth,17705.43,1770826920000
C00166,Vint Cerf,2054.14,1770832860000
C00167,Grace Allen,9822.42,1770860820000
C00168,Ada Cerf,13225.8,1770864420000
C00169,Frances Liskov,32219.18,1770894720000
C00170,Alan Cerf,35320.67,1770912300000
C00171,Grace McCarthy,46769.08,1770913860000
C00172,Donald Dijkstra,45392.03,1770920040000
C00173,Margaret Cerf,23555.2,1770929520000
C00174,Donald Perlman,36774.54,1770938940000
C00175,Margaret Knuth,41190.01,1770965880000
C00176,Margaret Knuth,7657.07,1770978780000
C00177,Edsger Berners-Lee,29399.23,1770996540000
C00178,Vint Knuth,18624.72,1771009500000
C00179,Grace Allen,47400.83,1771010760000
