row_id,full_name,balance,currency,updated_at
C00213,Donald Lovelace,39193.57,GBP,1775579160000
C00185,Barbara McCarthy,39785.7,SEK,1775499120000
C00030,Frances Hopper,44313.78,SEK,1775080440000
C00066,Frances McCarthy,41997.65,USD,1775196300000
C00122,Donald Cerf,15047.5,GBP,1775332800000
C00170,Margaret Allen,31615.86,EUR,1775465160000
C00036,Barbara Lovelace,42088.57,EUR,1775103780000
C00077,Barbara Liskov,15008.75,SEK,1775213460000
C00120,Vint Lovelace,35427.36,EUR,1775327280000
C00052,Ada Perlman,31151.7,EUR,1775151480000
C00181,Ada Lovelace,42047.42,EUR,1775493960000
C00206,Vint Berners-Lee,16874.92,GBP,1775560740000
C00190,Radia Lovelace,18421.45,GBP,1775508540000
C00065,Barbara Berners-Lee,14451.0,EUR,1775190840000
C00050,Donald Turing,35440.22,GBP,1775150280000
C00057,Tim McCarthy,-937.03,USD,1775174580000
C00175,Donald Cerf,44838.98,EUR,1775474460000
C00144,Radia Allen,22131.89,USD,1775380560000
C00074,Alan Perlman,17658.62,SEK,1775211540000
C00199,Tim Hamilton,27622.17,EUR,1775541060000
C00114,Vint Hamilton,253.6,SEK,1775317020000
C00025,Barbara Turing,13087.08,GBP,1775072340000
C00067,Vint Lovelace,29682.79,SEK,1775197500000
C00034,Alan Dijkstra,1161.53,GBP,1775101200000
C00135,Alan Dijkstra,18.05,SEK,1775360520000
C00139,John Dijkstra,27288.02,EUR,1775373840000
C00112,Tim Allen,41450.06,EUR,1775312340000
C00004,Margaret Berners-Lee,4776.96,USD,1775022960000
C00010,Vint Lovelace,20108.1,USD,1775045700000
C00042,Margaret Allen,36093.98,EUR,1775132640000
C00076,Margaret Berners-Lee,2070.73,SEK,1775211780000
C00073,Barbara Perlman,28706.38,SEK,1775204640000
C00018,Alan Cerf,15672.55,USD,1775055360000
C00156,Radia Perlman,33050.25,GBP,1775410320000
C00035,Frances Liskov,28169.0,SEK,1775102580000
C00125,Edsger McCarthy,41355.52,EUR,1775336580000
C00167,Ada Hamilton,21396.34,GBP,1775454660000
C00090,Ada Turing,9203.71,USD,1775258400000
C00162,Grace Turing,49202.22,SEK,1775446500000
C00157,Alan McCarthy,18967.73,EUR,1775420640000
C00049,John Cerf,35966.62,GBP,1775145720000
C00208,Ada Knuth,29922.73,GBP,1775565480000
C00203,Radia Hamilton,42313.36,EUR,1775553360000
C00088,Donald Allen,44167.06,GBP,1775256480000
C00083,Alan Allen,37611.81,EUR,1775242860000
C00189,Tim Hopper,30310.59,USD,1775506680000
C00159,Frances Cerf,6177.2,SEK,1775435040000
C00087,John Turing,45791.9,GBP,1775253420000
C00220,Vint McCarthy,35462.02,EUR,1775605740000
C00194,Alan Berners-Lee,36005.97,EUR,1775521860000
C00061,Ada Allen,39978.26,GBP,1775186220000
C00072,John Knuth,16108.48,EUR,1775204580000
C00188,John McCarthy,36724.1,GBP,1775502360000
C00015,Donald Cerf,32770.04,SEK,1775048400000
C00116,Edsger Dijkstra,37160.09,SEK,1775320620000
C00179,Donald Hamilton,22688.21,SEK,1775493300000
C00045,Margaret Knuth,9635.81,SEK,1775137980000
C00013,Barbara Dijkstra,22021.87,EUR,1775046780000
C00109,Vint Allen,386.62,GBP,1775306400000
C00089,Donald Turing,-1608.87,USD,1775257860000
C00000,Tim Knuth,20362.39,GBP,1775002440000
C00137,Edsger McCarthy,31977.28,SEK,1775362740000
C00002,Alan Perlman,24357.23,GBP,1775011500000
C00123,John Liskov,20431.8,GBP,1775334300000
C00113,Vint Turing,30829.78,EUR,1775316120000
C00006,Radia Hamilton,-1237.08,EUR,1775029320000
C00210,Grace Hamilton,18547.07,USD,1775571000000
C00174,Grace Berners-Lee,23573.98,EUR,1775474100000
C00028,Donald Perlman,31896.62,USD,1775078220000
C00166,Margaret Berners-Lee,10290.14,SEK,1775452920000
C00178,Alan Hamilton,13894.88,GBP,1775492220000
C00158,Margaret Cerf,7427.97,SEK,1775422260000
C00024,Margaret Knuth,-121.73,GBP,1775071320000
C00195,Grace Perlman,15884.3,SEK,1775523180000
C00197,Edsger Dijkstra,32941.26,EUR,1775535960000
C00218,Ada Hopper,11424.42,SEK,1775595840000
C00003,Ada Berners-Lee,37743.2,USD,1775017620000
C00202,Alan Lovelace,24890.06,EUR,1775551860000
C00143,Barbara Hopper,33344.71,USD,1775379240000
C00180,Alan Berners-Lee,20269.54,USD,1775493720000
C00182,Vint Dijkstra,47251.37,GBP,1775494080000
C00019,Barbara Dijkstra,36202.72,GBP,1775059260000
C00063,Barbara Turing,33940.52,SEK,1775187540000
C00169,Tim Knuth,3754.32,GBP,1775458860000
C00219,Vint Turing,38089.38,USD,1775601720000
C00200,Tim Cerf,15455.07,USD,1775544900000
C00041,Edsger Berners-Lee,20683.56,EUR,1775128620000
C00023,John Allen,-1436.43,EUR,1775070000000
C00044,Radia McCarthy,20365.04,GBP,1775137920000
C00204,Radia Hopper,17328.19,SEK,1775555700000
C00205,Grace Allen,40260.29,USD,1775556480000
C00187,Margaret Hamilton,11868.89,USD,1775500920000
C00071,Donald Allen,30087.35,EUR,1775203080000
C00047,Radia Berners-Lee,14681.84,GBP,1775140800000
C00084,John Allen,18535.59,USD,1775244660000
C00078,Margaret Turing,17621.21,USD,1775221920000
C00216,Grace Berners-Lee,21943.96,EUR,1775590260000
C00014,Alan Lovelace,30082.3,EUR,1775048220000
C00096,Donald Perlman,24677.95,GBP,1775268600000
C00053,John Hopper,11402.26,SEK,1775156640000
C00128,Frances Perlman,34944.78,GBP,1775346660000
C00039,Barbara Hopper,41724.21,SEK,1775118300000
C00111,Vint Lovelace,2461.87,USD,1775312280000
C00160,Donald Lovelace,-1364.8,SEK,1775442120000
C00012,Donald Perlman,31515.24,GBP,1775045760000
C00086,Tim Liskov,18749.74,EUR,1775252640000
C00101,Frances Cerf,46252.43,USD,1775284860000
C00153,Donald Knuth,34452.46,EUR,1775396940000
C00117,Grace Dijkstra,20464.31,GBP,1775322060000
C00150,Edsger Berners-Lee,49204.28,USD,1775387280000
C00183,Frances Hopper,19472.96,SEK,1775498940000
C00031,Vint McCarthy,18042.45,GBP,1775082420000
C00201,Grace Lovelace,32200.43,EUR,1775550540000
C00198,John McCarthy,17334.58,USD,1775537400000
C00080,John Lovelace,35708.4,GBP,1775222640000
C00033,Donald Hamilton,12513.02,GBP,1775094300000
C00081,Vint Turing,409.88,GBP,1775232900000
C00193,Grace Hopper,27025.79,SEK,1775515620000
C00046,Donald Lovelace,45242.08,GBP,1775138460000
C00140,Ada Cerf,17776.04,SEK,1775374200000
C00155,Tim Turing,29119.28,EUR,1775406720000
C00141,Radia Berners-Lee,11024.57,USD,1775376720000
C00038,Tim Cerf,2029.13,GBP,1775111580000
C00152,Frances Dijkstra,10859.35,USD,1775391000000
C00129,Ada Dijkstra,45898.56,EUR,1775350680000
C00212,Radia Liskov,31503.5,GBP,1775574960000
C00196,John Dijkstra,24606.26,USD,1775524740000
C00092,Alan Perlman,31615.34,EUR,1775258940000
C00097,Grace Cerf,8662.75,EUR,1775273100000
C00214,Tim Hopper,18935.34,USD,1775584680000
C00108,Margaret Liskov,27816.95,SEK,1775302620000
C00134,Radia McCarthy,3166.31,GBP,1775359020000
C00107,Grace Dijkstra,8972.03,GBP,1775301600000
C00007,Barbara Liskov,45507.37,USD,1775034780000
C00211,Edsger Knuth,11517.38,GBP,1775574600000
C00106,Radia McCarthy,-1146.67,EUR,1775299320000
C00173,Alan Dijkstra,34990.71,GBP,1775470860000
C00079,Grace Liskov,40345.9,SEK,1775222400000
C00172,Margaret Hopper,17675.8,EUR,1775467800000
C00184,John Cerf,42152.57,USD,1775499060000
C00138,Grace Turing,48176.48,EUR,1775373060000
C00093,Grace McCarthy,5541.03,GBP,1775259540000
C00040,Edsger Berners-Lee,42479.34,SEK,1775121180000
C00016,Radia Allen,19712.85,USD,1775049240000
C00064,Donald Lovelace,8557.42,USD,1775187780000
C00037,Margaret Perlman,32815.24,EUR,1775110920000
C00110,Barbara Knuth,18124.65,EUR,1775307420000
C00059,John Hamilton,4219.57,EUR,1775182320000
C00192,Vint Hamilton,-253.35,GBP,1775513580000
C00055,Radia Allen,37837.19,USD,1775164920000
C00051,Margaret Dijkstra,-1160.89,SEK,1775150760000
C00115,Margaret Dijkstra,33804.58,GBP,1775317200000
C00100,Margaret Turing,42620.3,EUR,1775278860000
C00154,Margaret McCarthy,23477.78,EUR,1775397480000
C00215,Ada Liskov,30464.1,SEK,1775585220000
