row_id,full_name,balance,currency,updated_at
C00193,Donald Hamilton,31558.25,GBP,1775499300000
C00041,Ada Dijkstra,4844.61,EUR,1775110620000
C00023,Grace Liskov,49351.6,GBP,1775055960000
C00177,Alan Hamilton,2088.96,GBP,1775465100000
C00107,Grace Dijkstra,2863.47,SEK,1775280540000
C00217,Edsger Hopper,23613.11,EUR,1775570760000
C00208,Barbara Liskov,32524.6,EUR,1775538960000
C00056,Frances Turing,45677.7,EUR,1775155560000
C00054,Vint Lovelace,15013.21,GBP,1775151480000
C00108,Vint Lovelace,37374.77,EUR,1775282100000
C00159,Vint Turing,-1520.64,SEK,1775426880000
C00157,Frances Hamilton,39268.21,USD,1775417820000
C00148,Barbara Allen,3862.35,SEK,1775392200000
C00143,Alan Berners-Lee,48311.49,EUR,1775355240000
C00063,Grace Knuth,49535.66,USD,1775201520000
C00038,Vint Turing,28955.65,EUR,1775086800000
C00223,Frances Hamilton,-1903.77,USD,1775596500000
C00225,Edsger Hopper,42061.03,SEK,1775603040000
C00110,Margaret McCarthy,35776.36,GBP,1775292180000
C00122,John Hopper,4353.8,GBP,1775319840000
C00043,Frances Hopper,12108.5,USD,1775116440000
C00118,John Allen,26950.66,USD,1775312520000
C00033,Ada Perlman,12172.41,EUR,1775068380000
C00212,Edsger Allen,44382.9,SEK,1775554140000
C00026,John Allen,34214.42,EUR,1775059080000
C00214,Vint Perlman,47257.16,EUR,1775559720000
C00170,Vint McCarthy,37325.69,GBP,1775448060000
C00100,Radia Dijkstra,7759.77,EUR,1775263080000
C00002,John Turing,-1787.23,USD,1775016960000
C00047,Barbara Berners-Lee,42960.94,GBP,1775119860000
C00030,Vint Turing,18177.78,SEK,1775063820000
C00222,Margaret McCarthy,22109.04,GBP,1775581980000
C00127,Vint Knuth,34832.58,GBP,1775328300000
C00015,Donald Turing,48758.32,SEK,1775044920000
C00140,Tim Hamilton,-265.49,EUR,1775351340000
C00057,Margaret Hamilton,9940.26,EUR,1775165880000
C00045,Margaret Hamilton,44558.28,USD,1775118480000
C00154,Donald Lovelace,3007.95,EUR,1775417040000
C00185,Donald Knuth,48078.09,GBP,1775484000000
C00079,Barbara Hopper,24944.54,EUR,1775221440000
C00133,Ada Lovelace,37758.19,GBP,1775339340000
C00129,Radia Turing,46048.16,SEK,1775330220000
C00027,Margaret Knuth,23645.31,USD,1775061840000
C00053,Vint Dijkstra,9739.83,EUR,1775149260000
C00008,Alan Turing,27046.61,SEK,1775027820000
C00197,Grace Dijkstra,29347.41,SEK,1775512140000
C00001,Tim Liskov,13822.23,SEK,1775010600000
C00006,Alan Cerf,28486.69,SEK,1775023320000
C00007,Edsger Perlman,45798.32,SEK,1775023380000
C00020,Edsger Perlman,47230.77,GBP,1775054820000
C00128,Edsger Dijkstra,44365.3,EUR,1775330160000
C00139,Margaret Cerf,38594.74,GBP,1775347020000
C00194,Radia Berners-Lee,23816.74,USD,1775499540000
C00169,Tim Berners-Lee,12367.16,SEK,1775445960000
C00034,Alan Berners-Lee,18157.99,SEK,1775069520000
C00161,Alan McCarthy,18963.81,USD,1775428740000
C00022,Radia Perlman,3632.48,SEK,1775055420000
C00087,Ada McCarthy,37263.77,EUR,1775244120000
C00218,Margaret Cerf,16142.29,GBP,1775572500000
C00156,Frances Turing,43451.63,GBP,1775417760000
C00183,Radia Hamilton,49377.21,SEK,1775477280000
C00000,Alan Turing,25121.33,GBP,1775003280000
C00005,Vint Turing,2887.37,EUR,1775023140000
C00061,Frances Lovelace,24993.4,EUR,1775177400000
C00207,Donald McCarthy,29737.26,GBP,1775535540000
C00201,Donald Cerf,30093.93,USD,1775528280000
C00134,Margaret Turing,-1242.43,GBP,1775346480000
C00124,Frances Dijkstra,32035.45,GBP,1775322300000
C00029,Alan Allen,40073.11,EUR,1775063520000
C00153,Barbara Turing,30435.82,SEK,1775404800000
C00055,Edsger Hamilton,2275.91,GBP,1775153820000
C00114,Ada Berners-Lee,14597.88,SEK,1775307840000
C00048,John Perlman,-993.98,SEK,1775122020000
C00224,Donald McCarthy,33653.45,SEK,1775601420000
C00167,Radia Hopper,10886.87,GBP,1775441100000
C00086,Donald Lovelace,8415.45,EUR,1775236080000
C00178,Barbara Knuth,26634.82,EUR,1775467140000
C00191,Barbara Hamilton,9700.22,SEK,1775497740000
C00202,Vint Liskov,10153.24,GBP,1775530860000
C00071,Vint Turing,25360.59,USD,1775210340000
C00136,Ada Hopper,10594.65,SEK,1775346960000
C00121,Frances Allen,38630.5,EUR,1775313420000
C00081,Edsger Lovelace,27654.3,GBP,1775221860000
C00042,Frances Allen,14529.93,SEK,1775112960000
C00090,Alan Dijkstra,47354.17,SEK,1775249520000
C00105,Frances Knuth,20230.2,EUR,1775277960000
C00209,Ada Allen,17984.79,GBP,1775545560000
C00050,Radia Dijkstra,19314.54,USD,1775135940000
C00160,Barbara Hamilton,11167.22,SEK,1775427840000
C00073,Margaret Knuth,36979.08,SEK,1775213640000
C00174,Grace Cerf,37642.88,USD,1775460420000
C00151,Frances Liskov,49100.27,USD,1775396580000
C00039,Donald Dijkstra,42145.13,SEK,1775086980000
C00040,Margaret Lovelace,40816.28,USD,1775097960000
C00096,Frances Lovelace,11478.29,SEK,1775253480000
C00131,John Turing,7361.72,EUR,1775330340000
C00009,Grace Dijkstra,16072.75,SEK,1775033460000
C00077,Donald Cerf,7590.68,USD,1775218080000
C00189,Ada Knuth,40476.42,GBP,1775493300000
C00184,Alan Liskov,43013.65,SEK,1775478180000
C00144,Grace Turing,27466.08,EUR,1775361540000
C00082,Edsger Liskov,23674.28,EUR,1775225820000
C00070,Radia Dijkstra,40866.9,GBP,1775210220000
C00106,Vint Lovelace,2102.41,EUR,1775279460000
C00204,Grace Allen,16237.1,EUR,1775533140000
C00146,Vint Knuth,12982.22,USD,1775375880000
C00075,Grace McCarthy,17740.49,USD,1775214480000
C00036,Ada Lovelace,10712.54,EUR,1775081460000
C00117,John Dijkstra,5939.89,SEK,1775310240000
C00024,Grace Knuth,44945.35,EUR,1775056380000
C00035,Edsger Allen,7959.48,EUR,1775075100000
C00203,Margaret Turing,33162.45,GBP,1775531100000
C00172,Ada Turing,14089.21,USD,1775457720000
C00125,John Liskov,49566.75,USD,1775324280000
C00099,Edsger Cerf,23416.42,SEK,1775262480000
C00215,Barbara Hopper,35532.55,GBP,1775560260000
C00188,Frances Hamilton,25873.92,SEK,1775491080000
C00109,Radia Hamilton,20472.94,GBP,1775290980000
C00180,Vint Hamilton,37257.35,SEK,1775467620000
C00210,Margaret Knuth,21953.59,GBP,1775548020000
C00196,Margaret Cerf,16271.83,GBP,1775509200000
C00016,John Dijkstra,-1408.53,GBP,1775048940000
C00150,Alan Allen,24980.75,USD,1775393760000
C00168,Radia Cerf,39668.96,SEK,1775442060000
C00165,Radia Liskov,8738.48,SEK,1775438280000
C00031,Margaret Knuth,5092.28,SEK,1775066520000
C00213,Edsger McCarthy,1891.82,SEK,1775557200000
