row_id,name,balance_eur,updated_at
C00119,Edsger Hopper,13776.49,1770121020000
C00120,Barbara Knuth,48296.02,1770134760000
C00121,Frances McCarthy,21568.6,1770138660000
C00122,Tim Hamilton,17645.14,1770146280000
C00123,Alan Liskov,32857.04,1770146700000
C00124,Margaret Berners-Lee,49773.72,1770162060000
C00125,Ada Perlman,29814.03,1770174600000
C00126,Barbara Dijkstra,4497.75,1770210540000
C00127,Barbara Knuth,47422.44,1770231600000
C00128,John Cerf,1667.32,1770237960000
C00129,Margaret Cerf,45323.65,1770245400000
C00130,Ada Dijkstra,37880.88,1770272940000
C00131,Barbara Liskov,25205.41,1770287100000
C00132,Frances Turing,28859.8,1770290880000
C00133,Radia Perlman,-419.44,1770349140000
C00134,Frances McCarthy,15549.64,1770358500000
C00135,Grace Hopper,4501.47,1770367500000
C00136,John Cerf,7998.98,1770370080000
C00137,Donald Allen,16055.84,1770400740000
C00138,Ada Perlman,31427.61,1770480300000
C00139,Ada McCarthy,12464.02,1770495120000
C00140,Frances Knuth,28946.09,1770511380000
C00141,Alan Perlman,19128.24,1770529500000
C00142,Edsger Dijkstra,15350.42,1770544980000
C00143,John Knuth,19006.34,1770560340000
C00144,Ada Dijkstra,42728.16,1770577080000
C00145,Edsger Lovelace,49700.39,1770581760000
C00146,Frances Hopper,36058.76,1770621120000
C00147,Barbara Hamilton,27543.59,1770624240000
C00148,John Berners-Lee,20155.22,1770650160000
C00149,Frances Cerf,14812.32,1770658560000
C00150,Margaret Hamilton,916.32,1770659220000
C00151,Barbara Hamilton,16695.18,1770678060000
C00152,Grace Perlman,11547.58,1770683940000
C00153,Barbara Lovelace,42883.55,1770721740000
C00154,Margaret Liskov,40005.51,1770739620000
C00155,Radia Perlman,9105.63,1770742320000
C00156,Donald Dijkstra,39775.29,1770748680000
C00157,Radia Turing,44490.8,1770762780000
C00158,Grace Allen,21838.01,1770765480000
C00159,Barbara Perlman,45298.51,1770767400000
C00160,Grace Dijkstra,35034.05,1770770880000
C00161,Ada Hopper,10251.06,1770784560000
C00162,Margaret McCarthy,592.22,1770792180000
C00163,Edsger McCarthy,45103.3,1770792660000
C00164,Radia Allen,48783.2,1770796380000
C00165,Barbara Berners-Lee,5908.71,1770803100000
C00166,Donald McCarthy,43801.09,1770807780000
C00167,Radia Hopper,32586.91,1770809100000
C00168,Tim Hamilton,43382.41,1770811320000
C00169,Alan Allen,14939.04,1770821340000
C00170,Ada Berners-Lee,9550.51,1770849600000
C00171,Grace Berners-Lee,48903.76,1770874380000
C00172,Tim Perlman,41553.67,1770897420000
C00173,Barbara Liskov,37781.03,1770898860000
C00174,Barbara Allen,725.95,1770911460000
C00175,Edsger McCarthy,-568.73,1770928020000
C00176,Ada Hopper,36652.84,1770940800000
C00177,Donald Berners-Lee,31212.78,1770952680000
C00178,Barbara Allen,31240.54,1770981720000
C00179,Barbara Berners-Lee,40614.67,1771022280000
