row_id,name,balance_eur,updated_at
C00150,John Lovelace,23265.56,1770505800000
C00151,Margaret Dijkstra,-1316.0,1770520380000
C00152,Alan Hamilton,26260.45,1770539340000
C00153,John Hopper,18047.59,1770544020000
C00154,Vint Hopper,829.12,1770565200000
C00155,Frances Knuth,44671.63,1770565800000
C00156,Edsger Hopper,2042.26,1770588840000
C00157,Vint Hopper,20420.94,1770588840000
C00158,Tim Hamilton,43650.66,1770594600000
C00159,Tim Cerf,10486.57,1770632700000
C00160,Ada Cerf,7605.31,1770633840000
C00161,Alan Hopper,30643.62,1770636060000
C00162,Margaret Perlman,11542.92,1770682620000
C00163,Radia McCarthy,47904.54,1770697020000
C00164,John Dijkstra,15982.81,1770745200000
C00165,Barbara Lovelace,20519.92,1770765960000
C00166,Edsger Dijkstra,25643.11,1770771960000
C00167,Vint Hamilton,959.41,1770813720000
C00168,Vint Cerf,39483.32,1770828480000
C00169,Alan Knuth,49382.89,1770845580000
C00170,Edsger Cerf,3961.99,1770853080000
C00171,Vint Liskov,46494.15,1770860880000
C00172,John Cerf,23230.72,1770870060000
C00173,Ada Turing,8298.32,1770899280000
C00174,Radia Berners-Lee,9318.4,1770900420000
C00175,Margaret Liskov,17148.94,1770933720000
C00176,Grace Hopper,48738.11,1770951300000
C00177,Grace Knuth,156.27,1770961620000
C00178,Grace McCarthy,-1559.51,1771004400000
C00179,Margaret Liskov,35461.84,1771014660000
