transaction_id,cc_num,datetime,amount,merchant,category,lat,long
T000032837,493900000199,2025-12-08T09:31:00Z,21.0,m_628,grocery,41.6934,-90.3424
T000032839,475700000260,2025-12-08T09:35:00Z,4.11,m_375,restaurant,26.7605,-99.4927
T000032840,448600000179,2025-12-08T09:35:00Z,14.05,m_030,health,30.6239,-109.0951
T000032842,411100000235,2025-12-08T09:42:00Z,10.9,m_088,electronics,35.8355,-118.9508
T000032843,479800000010,2025-12-08T09:47:00Z,12.12,m_392,restaurant,36.7344,-118.2222
T000032844,463700000291,2025-12-08T09:47:00Z,20.05,m_508,entertainment,38.0682,-84.6654
T000032845,478700000011,2025-12-08T09:52:00Z,50.49,m_490,grocery,45.5731,-93.1793
T000032846,436200000283,2025-12-08T09:52:00Z,25.34,m_057,restaurant,30.7344,-117.8546
T000032849,466900000159,2025-12-08T09:57:00Z,8.54,m_430,electronics,43.167,-99.4957
T000032850,461500000245,2025-12-08T10:01:00Z,26.38,m_495,restaurant,37.9872,-119.8732
T000032851,439700000263,2025-12-08T10:05:00Z,29.35,m_783,travel,46.8853,-93.6596
T000032852,473300000089,2025-12-08T10:08:00Z,5.83,m_241,entertainment,39.1131,-74.2801
T000032853,448100000292,2025-12-08T10:10:00Z,49.66,m_177,entertainment,32.6031,-93.791
T000032854,465400000137,2025-12-08T10:12:00Z,21.5,m_524,electronics,37.1173,-117.2242
T000032855,468700000127,2025-12-08T10:13:00Z,21.77,m_053,health,31.7252,-122.955
T000032857,421000000049,2025-12-08T10:16:00Z,10.87,m_650,health,38.7707,-107.2616
T000032858,452600000257,2025-12-08T10:22:00Z,55.79,m_090,grocery,28.3945,-105.2731
T000032860,426800000149,2025-12-08T10:30:00Z,39.01,m_239,travel,30.8238,-118.5045
T000032861,414100000007,2025-12-08T10:32:00Z,10.12,m_790,restaurant,36.3571,-114.6316
T000032862,442700000200,2025-12-08T10:32:00Z,17.43,m_238,cash_advance,44.7549,-93.9855
T000032864,456300000265,2025-12-08T10:38:00Z,28.61,m_600,cash_advance,35.5548,-122.9711
T000032865,487500000214,2025-12-08T10:38:00Z,17.61,m_686,electronics,46.6355,-94.9639
T000032866,464600000139,2025-12-08T10:41:00Z,124.78,m_662,electronics,34.7713,-94.9748
T000032867,413300000210,2025-12-08T10:43:00Z,30.63,m_003,grocery,31.9199,-100.8273
T000032869,434800000074,2025-12-08T10:47:00Z,14.24,m_024,health,34.9444,-110.2451
T000032870,492500000154,2025-12-08T10:48:00Z,16.82,m_541,clothing,31.0349,-111.7762
T000032871,464600000139,2025-12-08T10:52:00Z,23.79,m_752,cash_advance,40.3775,-84.8772
T000032872,452800000233,2025-12-08T10:57:00Z,10.32,m_253,fuel,35.2956,-73.55
T000032873,479800000010,2025-12-08T10:58:00Z,11.89,m_371,fuel,36.9065,-117.8713
T000032874,423900000113,2025-12-08T11:04:00Z,30.03,m_786,health,31.5757,-90.0019
T000032875,481700000044,2025-12-08T11:04:00Z,14.26,m_119,health,42.2264,-88.4382
T000032876,413700000266,2025-12-08T11:11:00Z,21.32,m_539,cash_advance,29.8356,-117.3676
T000032878,429300000186,2025-12-08T11:16:00Z,39.62,m_303,grocery,26.1879,-94.5952
T000032879,436500000043,2025-12-08T11:18:00Z,55.87,m_298,entertainment,35.4104,-109.9216
T000032880,423900000113,2025-12-08T11:22:00Z,35.11,m_514,fuel,32.0221,-90.5306
T000032882,446100000021,2025-12-08T11:32:00Z,44.28,m_491,grocery,45.9919,-83.6557
T000032883,425100000250,2025-12-08T11:36:00Z,12.05,m_495,electronics,32.7033,-98.9304
T000032884,431300000248,2025-12-08T11:40:00Z,35.59,m_191,clothing,27.3141,-86.6861
T000032885,456300000265,2025-12-08T11:41:00Z,66.95,m_591,entertainment,34.5659,-122.9738
T000032889,444800000104,2025-12-08T11:46:00Z,9.15,m_263,fuel,41.8891,-77.9302
T000032890,493800000213,2025-12-08T11:50:00Z,81.43,m_457,grocery,36.0292,-74.4547
T000032892,443000000144,2025-12-08T11:59:00Z,57.46,m_050,online,29.8693,-78.8521
T000032893,470900000176,2025-12-08T11:59:00Z,11.51,m_545,clothing,46.6443,-81.0165
T000032895,415300000108,2025-12-08T12:02:00Z,21.04,m_554,clothing,42.1914,-111.6639
T000032896,489200000253,2025-12-08T12:08:00Z,34.66,m_039,grocery,37.7591,-89.1914
T000032897,487500000214,2025-12-08T12:09:00Z,8.55,m_678,clothing,47.6828,-95.6222
T000032898,422500000202,2025-12-08T12:10:00Z,14.01,m_520,entertainment,27.9081,-87.7841
T000032900,443900000180,2025-12-08T12:12:00Z,16.55,m_641,health,45.6771,-75.9107
T000032901,460200000201,2025-12-08T12:13:00Z,48.03,m_489,restaurant,44.373,-77.6339
T000032903,432700000078,2025-12-08T12:14:00Z,34.79,m_767,online,31.5445,-78.0876
T000032904,413300000230,2025-12-08T12:15:00Z,23.19,m_367,restaurant,43.0178,-71.9475
T000032905,400900000156,2025-12-08T12:18:00Z,14.3,m_228,clothing,42.693,-106.6185
T000032906,419200000035,2025-12-08T12:19:00Z,22.48,m_732,grocery,29.5697,-91.4867
T000032907,444800000104,2025-12-08T12:20:00Z,12.03,m_224,cash_advance,41.1398,-76.5754
T000032908,462600000282,2025-12-08T12:22:00Z,2.7,m_492,restaurant,45.6661,-89.2004
T000032909,494800000019,2025-12-08T12:24:00Z,9.11,m_165,fuel,25.3838,-102.8487
T000032910,431600000056,2025-12-08T12:28:00Z,55.74,m_665,travel,45.4319,-83.8752
T000032912,468600000099,2025-12-08T12:32:00Z,9.13,m_156,travel,37.8545,-73.4098
T000032913,438100000157,2025-12-08T12:34:00Z,74.89,m_034,grocery,28.0158,-97.5997
T000032916,490700000167,2025-12-08T13:05:00Z,15.13,m_776,restaurant,31.2923,-99.0687
T000032917,421700000058,2025-12-08T13:17:00Z,23.39,m_590,travel,42.8715,-83.1291
T000032919,439300000278,2025-12-08T13:26:00Z,40.36,m_771,online,34.7768,-95.6163
T000032921,473800000088,2025-12-08T13:29:00Z,31.85,m_411,restaurant,48.4867,-99.7262
T000032922,440800000163,2025-12-08T13:29:00Z,10.11,m_004,restaurant,27.4414,-117.3461
T000032924,465400000137,2025-12-08T13:38:00Z,14.37,m_532,health,37.648,-117.112
T000032925,472100000092,2025-12-08T13:43:00Z,6.35,m_665,electronics,41.7863,-80.0988
T000032926,400000000251,2025-12-08T13:43:00Z,23.13,m_510,restaurant,38.1691,-97.6786
T000032928,442200000037,2025-12-08T13:45:00Z,24.81,m_585,cash_advance,33.6886,-107.7998
T000032931,456600000153,2025-12-08T14:00:00Z,57.32,m_173,cash_advance,36.7336,-111.2825
T000032933,413400000129,2025-12-08T14:04:00Z,34.93,m_545,restaurant,44.1431,-76.0054
T000032934,462500000168,2025-12-08T14:05:00Z,10.38,m_427,restaurant,30.2453,-71.6802
T000032935,412700000272,2025-12-08T14:09:00Z,33.32,m_672,electronics,35.209,-107.8014
T000032936,444800000104,2025-12-08T14:11:00Z,37.05,m_798,restaurant,41.3691,-77.3579
T000032937,489200000253,2025-12-08T14:12:00Z,67.86,m_493,entertainment,36.4758,-88.8124
T000032938,465400000137,2025-12-08T14:18:00Z,15.9,m_134,restaurant,37.4911,-116.9783
T000032939,487500000214,2025-12-08T14:19:00Z,7.42,m_065,entertainment,47.1012,-95.5747
T000032940,408300000014,2025-12-08T14:23:00Z,9.34,m_717,clothing,39.7559,-88.8762
T000032941,443000000144,2025-12-08T14:25:00Z,27.52,m_027,restaurant,30.3469,-78.4982
T000032942,449200000177,2025-12-08T14:29:00Z,6.47,m_235,electronics,30.2965,-116.5663
T000032943,463700000291,2025-12-08T14:31:00Z,9.38,m_094,restaurant,36.6801,-84.7546
T000032944,436500000043,2025-12-08T14:33:00Z,26.17,m_125,travel,34.799,-109.9765
T000032945,400900000156,2025-12-08T14:36:00Z,18.53,m_571,clothing,43.6792,-105.9201
T000032947,473800000088,2025-12-08T14:45:00Z,8.11,m_731,entertainment,48.8543,-100.2556
T000032948,452800000233,2025-12-08T14:53:00Z,23.67,m_342,restaurant,35.1642,-72.3568
T000032949,431600000056,2025-12-08T14:54:00Z,15.61,m_110,travel,45.8213,-84.0942
T000032951,444800000104,2025-12-08T15:05:00Z,19.47,m_732,grocery,41.4217,-77.0887
T000032952,491000000038,2025-12-08T15:08:00Z,67.51,m_021,cash_advance,26.5855,-92.8883
T000032954,404400000000,2025-12-08T15:15:00Z,38.26,m_779,electronics,45.5833,-74.0803
T000032956,420200000231,2025-12-08T15:18:00Z,9.51,m_080,travel,28.4115,-115.4218
T000032958,454400000155,2025-12-08T15:24:00Z,52.2,m_645,online,33.7653,-94.0457
T000032959,466900000159,2025-12-08T15:25:00Z,13.97,m_765,fuel,43.828,-99.7512
T000032960,432000000185,2025-12-08T15:33:00Z,42.45,m_551,travel,40.9009,-83.3873
T000032961,484400000030,2025-12-08T15:37:00Z,23.65,m_193,grocery,29.3442,-73.2911
T000032962,457900000211,2025-12-08T15:39:00Z,15.28,m_281,clothing,30.4234,-106.2249
T000032963,420400000060,2025-12-08T15:45:00Z,13.15,m_232,restaurant,32.5939,-72.311
T000032964,429100000136,2025-12-08T15:48:00Z,25.89,m_754,health,48.1278,-79.3586
T000032965,413700000240,2025-12-08T15:48:00Z,22.38,m_174,cash_advance,30.4656,-117.1577
T000032966,425600000170,2025-12-08T15:48:00Z,18.01,m_682,clothing,27.3678,-83.1098
T000032967,413400000129,2025-12-08T15:54:00Z,12.75,m_073,restaurant,43.7135,-76.6035
T000032968,473500000012,2025-12-08T16:03:00Z,17.71,m_036,fuel,45.0895,-121.7391
T000032969,480100000110,2025-12-08T16:10:00Z,10.96,m_752,entertainment,44.155,-78.8072
T000032971,432500000036,2025-12-08T16:12:00Z,13.46,m_039,cash_advance,39.6112,-118.8407
T000032972,408800000280,2025-12-08T16:14:00Z,87.0,m_446,fuel,45.5942,-114.0195
T000032973,431800000140,2025-12-08T16:15:00Z,28.87,m_385,cash_advance,47.917,-96.3458
T000032974,421300000071,2025-12-08T16:15:00Z,12.33,m_206,entertainment,34.3812,-96.9969
T000032975,470900000176,2025-12-08T16:16:00Z,13.76,m_368,restaurant,46.3851,-80.679
T000032977,497300000184,2025-12-08T16:19:00Z,15.91,m_789,cash_advance,35.0521,-89.5226
T000032978,404300000189,2025-12-08T16:27:00Z,21.81,m_146,online,25.9394,-117.6895
T000032979,420300000182,2025-12-08T16:31:00Z,24.19,m_334,health,31.0497,-97.0786
T000032980,492900000273,2025-12-08T16:36:00Z,31.04,m_006,entertainment,32.5077,-117.9802
T000032981,425600000170,2025-12-08T16:37:00Z,14.45,m_365,fuel,27.8695,-83.5321
T000032984,421300000071,2025-12-08T16:41:00Z,2.73,m_675,electronics,34.9884,-97.67
T000032985,488200000133,2025-12-08T16:43:00Z,7.97,m_310,cash_advance,46.7701,-88.0647
T000032987,421400000107,2025-12-08T16:43:00Z,14.81,m_503,grocery,40.0155,-112.4471
T000032988,493400000219,2025-12-08T16:45:00Z,5.61,m_409,entertainment,40.2053,-80.1716
T000032989,419200000035,2025-12-08T16:51:00Z,39.43,m_410,restaurant,30.2975,-91.9416
T000032991,426700000042,2025-12-08T16:56:00Z,30.72,m_752,travel,36.082,-115.631
T000032992,493600000141,2025-12-08T16:58:00Z,12.23,m_652,grocery,31.1293,-112.1994
T000032994,478200000065,2025-12-08T17:07:00Z,22.02,m_353,restaurant,34.2942,-89.6288
T000032995,429300000186,2025-12-08T17:09:00Z,37.59,m_358,clothing,27.4188,-93.7951
T000032996,425600000170,2025-12-08T17:09:00Z,13.99,m_531,cash_advance,28.0637,-83.4496
T000032997,401300000033,2025-12-08T17:12:00Z,38.51,m_008,fuel,38.9469,-113.7311
T000032998,479800000010,2025-12-08T17:13:00Z,85.19,m_123,travel,36.1476,-108.8808
T000033000,423800000109,2025-12-08T17:19:00Z,11.37,m_412,entertainment,37.2912,-97.9803
T000033001,408700000002,2025-12-08T17:22:00Z,34.3,m_403,clothing,36.9495,-95.0576
T000033002,429100000136,2025-12-08T17:23:00Z,51.62,m_324,grocery,48.8324,-78.2441
T000033003,401300000033,2025-12-08T17:23:00Z,30.53,m_347,online,37.6428,-114.5573
T000033007,488200000133,2025-12-08T17:41:00Z,14.96,m_691,clothing,47.6536,-87.6784
T000033008,491300000082,2025-12-08T17:53:00Z,46.48,m_289,grocery,40.5553,-105.892
T000033009,490700000100,2025-12-08T17:56:00Z,19.96,m_315,travel,34.1116,-121.607
T000033010,494500000086,2025-12-08T17:59:00Z,5.12,m_547,health,38.845,-115.9081
T000033013,403300000018,2025-12-08T18:07:00Z,29.5,m_743,electronics,29.8209,-78.4913
T000033015,480100000110,2025-12-08T18:11:00Z,14.76,m_404,electronics,43.8281,-79.118
T000033016,468200000221,2025-12-08T18:12:00Z,13.41,m_448,entertainment,40.9518,-71.4436
T000033017,489800000203,2025-12-08T18:12:00Z,12.96,m_200,entertainment,42.7744,-102.6677
T000033019,443300000192,2025-12-08T18:16:00Z,21.68,m_217,electronics,31.9163,-119.1611
T000033020,489200000253,2025-12-08T18:19:00Z,30.32,m_668,travel,37.2191,-89.3528
T000033022,496700000238,2025-12-08T18:21:00Z,6.34,m_121,cash_advance,25.5685,-102.8369
T000033023,443900000180,2025-12-08T18:22:00Z,15.76,m_368,online,45.5874,-76.4846
T000033026,413400000129,2025-12-08T18:31:00Z,15.25,m_351,travel,43.4068,-76.4891
T000033027,426800000149,2025-12-08T18:34:00Z,72.21,m_341,electronics,29.239,-118.0412
T000033028,489100000057,2025-12-08T18:34:00Z,25.75,m_526,fuel,45.647,-73.8071
T000033029,483100000286,2025-12-08T18:34:00Z,30.74,m_176,online,36.0002,-75.112
T000033030,489100000057,2025-12-08T18:36:00Z,27.43,m_578,travel,46.0646,-73.6408
T000033031,499000000220,2025-12-08T18:38:00Z,28.01,m_568,cash_advance,27.0147,-107.5583
T000033032,423900000113,2025-12-08T18:40:00Z,24.7,m_211,restaurant,31.6626,-90.5186
T000033033,408800000280,2025-12-08T18:40:00Z,47.37,m_318,clothing,45.3042,-114.2221
T000033034,403700000193,2025-12-08T18:41:00Z,55.66,m_140,travel,30.9162,-104.5377
T000033035,489800000203,2025-12-08T18:59:00Z,17.76,m_521,cash_advance,42.7311,-103.3788
T000033036,424900000048,2025-12-08T19:04:00Z,13.48,m_687,grocery,35.4201,-114.6366
T000033041,427500000040,2025-12-08T19:24:00Z,631.68,m_403,travel,28.5085,-93.1653
T000033043,439300000278,2025-12-08T19:28:00Z,42.22,m_798,entertainment,35.0226,-95.729
T000033044,497300000184,2025-12-08T19:31:00Z,22.58,m_233,fuel,35.4811,-89.1608
T000033045,436200000283,2025-12-08T19:36:00Z,32.65,m_731,health,31.1583,-118.226
T000033046,431600000056,2025-12-08T19:41:00Z,30.25,m_574,cash_advance,45.1606,-84.4065
T000033047,457900000211,2025-12-08T19:42:00Z,10.39,m_196,fuel,31.8066,-106.0203
T000033048,424900000048,2025-12-08T19:45:00Z,15.55,m_334,restaurant,34.2006,-114.9298
T000033049,463700000006,2025-12-08T19:51:00Z,17.39,m_023,cash_advance,29.4138,-123.2393
T000033051,433600000269,2025-12-08T20:01:00Z,12.61,m_162,travel,48.7785,-88.902
T000033053,497000000034,2025-12-08T20:05:00Z,15.91,m_682,electronics,36.6963,-121.777
T000033054,490700000167,2025-12-08T20:09:00Z,35.85,m_585,clothing,30.9173,-99.8523
T000033055,432400000114,2025-12-08T20:09:00Z,20.68,m_505,online,42.3608,-74.7516
T000033059,493100000068,2025-12-08T20:18:00Z,14.34,m_455,cash_advance,34.4042,-91.4163
T000033060,410600000115,2025-12-08T20:19:00Z,43.47,m_377,online,27.4381,-84.5666
T000033062,446100000021,2025-12-08T20:29:00Z,48.52,m_584,clothing,46.0763,-83.8272
T000033063,494500000086,2025-12-08T20:35:00Z,103.17,m_255,restaurant,38.8743,-116.3465
T000033065,419500000045,2025-12-08T20:42:00Z,41.02,m_156,entertainment,27.6511,-77.5449
T000033066,444500000160,2025-12-08T20:45:00Z,8.69,m_030,travel,28.1627,-81.5025
T000033067,494800000228,2025-12-08T20:46:00Z,35.85,m_743,restaurant,25.5482,-86.3726
T000033069,466900000159,2025-12-08T20:49:00Z,5.88,m_643,health,43.248,-100.2968
T000033070,410600000115,2025-12-08T20:50:00Z,42.74,m_423,cash_advance,27.5633,-84.8019
T000033071,413700000240,2025-12-08T20:51:00Z,10.38,m_756,fuel,30.1262,-117.2425
T000033072,485500000183,2025-12-08T20:51:00Z,26.35,m_307,clothing,33.8978,-73.7083
T000033076,412500000217,2025-12-08T20:56:00Z,24.8,m_558,fuel,26.2208,-112.8704
T000033077,402600000247,2025-12-08T20:58:00Z,14.52,m_572,entertainment,48.0117,-109.1163
T000033078,449200000177,2025-12-08T21:13:00Z,13.52,m_417,online,31.6221,-117.2063
T000033080,473700000249,2025-12-08T21:29:00Z,28.38,m_202,electronics,36.1353,-83.1729
T000033081,494000000016,2025-12-08T21:30:00Z,81.71,m_290,entertainment,39.5116,-112.6126
T000033082,423800000109,2025-12-08T21:36:00Z,11.34,m_009,grocery,37.7125,-98.9799
T000033083,479800000010,2025-12-08T21:38:00Z,77.1,m_358,restaurant,36.4168,-118.7199
T000033084,421300000071,2025-12-08T21:41:00Z,4.31,m_346,travel,35.5187,-97.7174
T000033085,491700000032,2025-12-08T21:47:00Z,11.06,m_655,electronics,34.8618,-116.4921
T000033086,427500000040,2025-12-08T21:53:00Z,33.78,m_047,health,26.6067,-87.2999
T000033087,478800000067,2025-12-08T21:56:00Z,9.61,m_533,clothing,46.3414,-73.5344
T000033088,455700000103,2025-12-08T22:04:00Z,9.61,m_168,online,25.7948,-90.4052
T000033089,420200000231,2025-12-08T22:28:00Z,13.66,m_362,electronics,28.3637,-115.7064
T000033090,404400000000,2025-12-08T22:38:00Z,107.78,m_056,grocery,45.7852,-74.7797
T000033091,436500000043,2025-12-08T22:41:00Z,27.82,m_782,travel,35.8947,-109.8441
T000033092,483100000286,2025-12-08T22:54:00Z,41.73,m_047,restaurant,35.7911,-75.4083
T000033093,463700000291,2025-12-08T23:13:00Z,44.9,m_191,entertainment,38.0057,-84.9884
T000033094,485300000175,2025-12-08T23:49:00Z,4.13,m_417,clothing,36.7348,-92.4768
T000033098,454600000047,2025-12-09T00:22:00Z,25.1,m_682,restaurant,42.662,-97.27
T000033099,455200000029,2025-12-09T00:23:00Z,20.72,m_509,fuel,45.5261,-74.6693
T000033100,419500000045,2025-12-09T00:36:00Z,33.5,m_220,restaurant,27.4792,-77.6102
T000033101,488600000295,2025-12-09T00:37:00Z,83.24,m_566,travel,38.0164,-99.2439
T000033102,455200000029,2025-12-09T00:45:00Z,7.88,m_449,entertainment,44.2635,-74.3121
T000033104,426900000172,2025-12-09T01:04:00Z,15.46,m_775,clothing,43.8047,-107.0088
T000033106,408300000014,2025-12-09T01:54:00Z,14.58,m_778,electronics,39.4172,-89.0225
T000033108,497000000034,2025-12-09T02:08:00Z,29.99,m_430,electronics,39.0262,-123.3182
T000033109,405500000165,2025-12-09T02:19:00Z,163.71,m_354,travel,40.6533,-124.3893
T000033111,467000000279,2025-12-09T02:44:00Z,20.41,m_353,electronics,44.0313,-108.4564
T000033112,473800000088,2025-12-09T02:59:00Z,9.48,m_421,travel,49.7036,-99.8601
T000033113,413700000240,2025-12-09T03:20:00Z,70.01,m_215,electronics,29.5227,-118.0867
T000033114,489100000057,2025-12-09T03:21:00Z,22.22,m_384,clothing,46.2945,-73.9444
T000033115,413700000266,2025-12-09T03:38:00Z,56.23,m_369,travel,29.7994,-116.6281
T000033116,400100000173,2025-12-09T03:39:00Z,35.24,m_496,clothing,47.5733,-83.2583
T000033119,478800000067,2025-12-09T04:22:00Z,4.26,m_787,cash_advance,47.2859,-73.4208
T000033120,427500000040,2025-12-09T04:25:00Z,12.45,m_305,entertainment,25.8327,-86.9395
T000033121,421400000107,2025-12-09T04:30:00Z,41.34,m_394,fuel,39.6978,-112.3436
T000033122,400900000156,2025-12-09T05:06:00Z,25.81,m_301,entertainment,43.4951,-106.797
T000033123,432500000036,2025-12-09T05:12:00Z,4.24,m_356,restaurant,39.812,-119.4168
T000033124,443000000144,2025-12-09T05:13:00Z,15.87,m_330,electronics,30.3034,-78.9951
T000033125,408300000014,2025-12-09T05:36:00Z,5.25,m_630,fuel,39.0102,-88.7798
T000033126,460200000124,2025-12-09T05:39:00Z,20.71,m_198,cash_advance,48.0606,-74.8937
T000033128,460200000124,2025-12-09T05:52:00Z,22.95,m_370,restaurant,48.3258,-74.0702
T000033129,486600000215,2025-12-09T06:02:00Z,22.19,m_174,travel,31.7264,-101.8733
T000033130,442200000037,2025-12-09T06:44:00Z,45.75,m_175,entertainment,33.6301,-107.1822
T000033133,476900000239,2025-12-09T07:15:00Z,70.79,m_309,online,30.254,-96.485
T000033134,414100000007,2025-12-09T07:26:00Z,36.46,m_043,entertainment,35.2814,-114.4617
T000033135,435100000025,2025-12-09T07:35:00Z,9.31,m_700,online,34.3347,-101.2664
T000033136,413700000240,2025-12-09T08:01:00Z,44.01,m_373,travel,30.0175,-118.5257
T000033137,472500000070,2025-12-09T08:03:00Z,29.15,m_488,restaurant,38.337,-101.5212
T000033138,499000000220,2025-12-09T08:03:00Z,23.12,m_520,grocery,27.2958,-106.6118
T000033139,426800000261,2025-12-09T08:06:00Z,32.26,m_499,restaurant,30.7812,-113.029
T000033140,460200000201,2025-12-09T08:09:00Z,26.32,m_103,grocery,44.9037,-77.6961
T000033141,490700000167,2025-12-09T08:09:00Z,39.95,m_691,cash_advance,30.7628,-99.2846
T000033142,433600000269,2025-12-09T08:10:00Z,22.39,m_727,electronics,49.175,-88.8506
T000033144,413300000230,2025-12-09T08:18:00Z,19.59,m_075,fuel,42.8211,-71.9098
T000033146,444500000160,2025-12-09T08:20:00Z,21.54,m_301,clothing,28.2524,-81.8311
T000033147,472200000195,2025-12-09T08:20:00Z,26.99,m_145,restaurant,35.1295,-81.2811
