row_id,full_name,balance,currency,updated_at
C00195,Ada Allen,25239.66,SEK,1775523960000
C00021,Donald McCarthy,45045.13,GBP,1775034600000
C00198,Ada Hopper,40776.45,EUR,1775530500000
C00006,Edsger Knuth,45997.78,USD,1775005800000
C00218,Frances McCarthy,27552.48,EUR,1775598600000
C00174,Frances Hopper,19775.02,USD,1775453340000
C00028,Vint Cerf,28444.45,GBP,1775052900000
C00186,Alan Berners-Lee,24688.48,USD,1775493300000
C00054,Alan McCarthy,23377.56,GBP,1775121840000
C00202,Vint Hopper,19488.94,EUR,1775544300000
C00094,Edsger Dijkstra,45947.06,USD,1775206020000
C00130,Ada Dijkstra,1228.65,GBP,1775343420000
C00047,Grace Liskov,17494.46,GBP,1775104260000
C00004,Tim Dijkstra,42516.61,USD,1775005020000
C00211,Alan McCarthy,8304.13,USD,1775575140000
C00060,John Allen,34270.52,USD,1775128740000
C00156,Donald Turing,42566.55,GBP,1775419200000
C00039,Barbara Berners-Lee,29358.52,EUR,1775089080000
C00160,John Allen,44106.08,SEK,1775427720000
C00063,Donald Cerf,49921.32,GBP,1775139360000
C00064,Edsger Hopper,45862.95,EUR,1775139780000
C00011,Ada Hamilton,20952.43,USD,1775015700000
C00107,Edsger Hopper,33859.07,GBP,1775230920000
C00045,Grace McCarthy,47244.85,USD,1775098320000
C00164,Tim Turing,5665.67,SEK,1775429820000
C00051,John Turing,36802.98,GBP,1775111220000
C00146,Edsger Hamilton,35413.25,EUR,1775391660000
C00144,Donald Knuth,28068.45,SEK,1775386920000
C00176,Ada Liskov,38947.86,GBP,1775454480000
C00089,Radia Turing,4731.33,GBP,1775187960000
C00150,Donald Berners-Lee,45507.53,USD,1775402580000
C00037,Edsger Hopper,26604.02,GBP,1775081580000
C00187,Alan Dijkstra,22720.14,SEK,1775494080000
C00124,Radia Liskov,10795.3,SEK,1775333580000
C00178,Alan Dijkstra,28470.0,GBP,1775457720000
C00163,Barbara Hopper,23964.12,EUR,1775428980000
C00050,John Lovelace,48289.18,GBP,1775108400000
C00048,Margaret Cerf,27181.24,EUR,1775104920000
C00005,Margaret McCarthy,-1870.43,USD,1775005500000
C00069,Margaret Cerf,24347.05,EUR,1775153400000
C00179,Radia Perlman,12660.9,USD,1775461320000
C00078,Barbara McCarthy,12082.38,GBP,1775171340000
C00096,John Hopper,46806.25,GBP,1775212920000
C00184,Alan Lovelace,37011.31,GBP,1775472840000
C00216,Vint Dijkstra,12332.82,USD,1775593080000
C00019,Ada Hamilton,32990.17,SEK,1775032620000
C00113,Donald Cerf,27042.05,SEK,1775277480000
C00106,Tim Turing,31414.51,GBP,1775228400000
C00090,Ada Turing,40760.14,EUR,1775195280000
C00104,John Turing,46275.55,GBP,1775221440000
C00014,Edsger Dijkstra,11709.86,SEK,1775018940000
C00025,Edsger McCarthy,7113.61,USD,1775046240000
C00168,Alan Knuth,38832.55,EUR,1775449560000
C00055,Ada Knuth,35874.61,EUR,1775122320000
C00091,Frances Liskov,-689.98,USD,1775198700000
C00199,John Lovelace,21484.81,SEK,1775530980000
C00205,Frances Perlman,-1459.29,SEK,1775569200000
C00140,Grace Cerf,34459.27,USD,1775379840000
C00115,Frances Knuth,43939.09,SEK,1775295480000
C00017,Frances Hamilton,-777.9,EUR,1775029800000
C00180,Radia Hopper,13261.17,SEK,1775461620000
C00200,Alan Knuth,6431.97,GBP,1775532960000
C00108,Barbara Berners-Lee,20684.34,GBP,1775233740000
C00182,John McCarthy,14147.92,USD,1775462460000
C00145,Radia Perlman,45064.09,GBP,1775390700000
C00044,Barbara Liskov,38045.98,SEK,1775096400000
C00062,Ada Liskov,23966.79,SEK,1775131920000
C00114,Edsger Liskov,42025.8,EUR,1775282700000
C00201,Frances Perlman,19560.55,SEK,1775536560000
C00088,Donald Knuth,7549.82,SEK,1775185800000
C00204,Frances Turing,11507.88,USD,1775560560000
C00092,Tim McCarthy,46912.51,SEK,1775200620000
C00020,Tim Perlman,30304.78,USD,1775034540000
C00143,Edsger Lovelace,41519.5,SEK,1775386560000
C00082,Barbara Dijkstra,25278.25,GBP,1775179500000
C00001,Vint Cerf,-1016.18,EUR,1775003580000
C00095,John Perlman,45777.13,GBP,1775211300000
C00122,Alan Berners-Lee,17253.03,SEK,1775318820000
C00190,Frances Liskov,20893.73,GBP,1775506680000
C00041,Margaret McCarthy,3559.39,USD,1775090700000
C00132,Radia Allen,17155.59,GBP,1775349420000
C00043,Tim Hopper,29402.67,USD,1775094840000
C00135,Margaret Hopper,28875.07,SEK,1775362200000
C00192,Frances Allen,36078.95,USD,1775512860000
C00203,Radia Lovelace,41222.29,SEK,1775555100000
C00206,Margaret Hopper,21480.04,GBP,1775569860000
C00052,Margaret Perlman,1899.38,EUR,1775116020000
C00009,Grace Perlman,-634.54,USD,1775009820000
C00056,Margaret Allen,37364.62,GBP,1775123580000
C00098,Ada Dijkstra,2618.52,GBP,1775216100000
C00137,Grace Berners-Lee,32776.14,GBP,1775364660000
C00154,Ada Perlman,25560.98,USD,1775414880000
C00209,Barbara Hamilton,27829.68,USD,1775572500000
C00196,Edsger Lovelace,11773.67,GBP,1775524800000
C00053,Donald Berners-Lee,-922.75,SEK,1775120400000
C00188,Tim Berners-Lee,27219.03,GBP,1775502480000
C00013,Ada Hopper,12924.15,USD,1775018340000
C00079,Margaret Knuth,19995.29,GBP,1775172060000
C00030,Barbara Knuth,44958.62,GBP,1775062860000
C00189,Edsger Allen,3014.84,EUR,1775504940000
C00158,Edsger Hamilton,424.13,GBP,1775425380000
C00073,Grace Hopper,15026.76,USD,1775157060000
C00046,Donald Berners-Lee,44224.15,USD,1775101800000
C00117,Grace Hamilton,34406.39,SEK,1775301360000
C00081,Barbara Perlman,28472.42,EUR,1775177160000
C00217,Donald Turing,16986.41,SEK,1775596860000
C00129,Margaret Berners-Lee,3919.39,GBP,1775341800000
C00103,Radia Berners-Lee,2032.23,USD,1775220720000
C00212,Tim Lovelace,12200.7,GBP,1775575620000
C00033,Frances Cerf,17290.98,USD,1775077800000
C00074,Radia Hamilton,38254.37,GBP,1775161800000
C00183,Barbara McCarthy,33645.35,EUR,1775465940000
C00126,Margaret Knuth,44110.96,USD,1775337780000
C00029,Edsger Liskov,34136.52,SEK,1775054700000
C00008,Margaret Lovelace,24914.56,SEK,1775009100000
C00171,John Perlman,48762.69,EUR,1775451780000
C00024,Frances Liskov,49885.81,EUR,1775045040000
C00142,Frances Perlman,48596.44,USD,1775383920000
C00193,Donald Lovelace,39197.54,USD,1775518320000
C00134,Tim Perlman,5595.99,EUR,1775356920000
C00038,Edsger Turing,28126.45,USD,1775088540000
C00185,Grace Berners-Lee,18906.91,GBP,1775490660000
C00067,Donald Dijkstra,42096.48,EUR,1775146320000
C00220,Margaret Turing,2543.06,EUR,1775605020000
C00076,Tim Lovelace,10045.47,SEK,1775162040000
