row_id,name,balance_eur,updated_at
C00071,Tim Knuth,28332.56,1769638140000
C00072,Edsger Turing,26809.96,1769641380000
C00073,Frances McCarthy,3326.29,1769645520000
C00074,Radia McCarthy,2471.66,1769651340000
C00075,Ada Perlman,18556.98,1769654400000
C00076,John McCarthy,13553.3,1769662680000
C00077,Barbara Hopper,41283.42,1769685900000
C00078,Radia Lovelace,19189.4,1769695680000
C00079,Margaret Perlman,49076.68,1769702460000
C00080,Edsger Hamilton,9474.9,1769743620000
C00081,Margaret Liskov,2861.99,1769751000000
C00082,John Hopper,36148.64,1769761740000
C00083,Barbara Knuth,34348.96,1769762220000
C00084,Donald Allen,4288.61,1769770860000
C00085,Edsger Knuth,40095.05,1769771100000
C00086,Radia Berners-Lee,26281.8,1769786160000
C00087,Vint Hamilton,3565.7,1769787840000
C00088,Grace Knuth,28014.13,1769788800000
C00089,Ada Hopper,29192.24,1769791860000
C00090,Vint Hopper,2022.37,1769839800000
C00091,Edsger Hopper,15862.95,1769870640000
C00092,Barbara Liskov,44241.55,1769881560000
C00093,Frances Berners-Lee,48192.71,1769885640000
C00094,Frances Berners-Lee,15765.02,1769891580000
C00095,Frances Cerf,17526.75,1769911440000
C00096,John Cerf,7116.25,1769912040000
C00097,Barbara Dijkstra,29174.39,1769933040000
C00098,John Hopper,29993.81,1769947560000
C00099,Radia McCarthy,2288.38,1769947920000
C00100,Ada Lovelace,1031.43,1769979420000
C00101,Tim Allen,43973.98,1770013200000
C00102,John Cerf,25128.96,1770031800000
C00103,Tim Lovelace,6820.79,1770054060000
C00104,Vint Allen,27190.25,1770060540000
C00105,Radia Hamilton,7017.91,1770062100000
C00106,Donald Allen,5939.58,1770072420000
C00107,Alan Perlman,3241.16,1770077160000
C00108,Barbara Cerf,17777.26,1770081180000
C00109,John Turing,6491.97,1770116220000
C00110,Frances McCarthy,1432.07,1770119520000
C00111,Margaret Turing,35838.39,1770127020000
C00112,Frances Cerf,15631.55,1770127080000
C00113,John McCarthy,41645.65,1770133500000
C00114,Edsger Cerf,12787.69,1770135600000
C00115,Ada Hamilton,7492.13,1770141480000
C00116,Radia Knuth,20175.53,1770220740000
C00117,Barbara McCarthy,24957.73,1770223680000
C00118,Barbara Lovelace,27882.12,1770224760000
C00119,Frances Berners-Lee,44391.87,1770229140000
C00120,Donald Hamilton,4805.59,1770246060000
C00121,Donald Turing,9754.02,1770258000000
C00122,Radia Hopper,31273.28,1770268320000
C00123,Ada Berners-Lee,41971.72,1770286920000
C00124,Barbara Knuth,9507.26,1770300660000
C00125,Margaret Allen,40400.98,1770306120000
C00126,Vint Knuth,33056.25,1770306120000
C00127,Tim Allen,-440.19,1770307620000
C00128,Vint Knuth,17028.09,1770308220000
C00129,Margaret Dijkstra,45290.72,1770321720000
C00130,Grace Hamilton,25510.71,1770329340000
C00131,Grace Lovelace,45498.55,1770332940000
C00132,Barbara Hopper,31147.99,1770342060000
C00133,Tim Allen,47510.68,1770352980000
C00134,Edsger Lovelace,29318.46,1770379020000
C00135,Tim Turing,49500.41,1770381300000
C00136,Edsger Dijkstra,26158.94,1770402180000
C00137,Edsger Lovelace,568.37,1770412980000
C00138,John Berners-Lee,10506.4,1770414780000
C00139,Radia Hopper,15447.85,1770417120000
C00140,Margaret Lovelace,37475.09,1770425940000
C00141,Alan Liskov,32072.43,1770431760000
C00142,Frances Liskov,28552.96,1770449520000
C00143,Ada Knuth,35902.87,1770467880000
C00144,Tim Hopper,31238.35,1770470640000
C00145,Frances Lovelace,40014.47,1770495840000
C00146,John Dijkstra,35736.73,1770508440000
C00147,John McCarthy,27007.52,1770512820000
C00148,Donald Berners-Lee,12140.0,1770518460000
C00149,Vint Lovelace,41370.9,1770549540000
C00150,Tim Liskov,47806.11,1770576120000
C00151,Tim Lovelace,39195.28,1770584700000
C00152,Tim Lovelace,44302.71,1770597840000
C00153,Frances McCarthy,33545.5,1770605280000
C00154,Donald Hopper,16214.95,1770608340000
C00155,Alan Dijkstra,41520.0,1770622920000
C00156,Edsger Hamilton,42099.47,1770627000000
C00157,Barbara Hopper,45122.11,1770627480000
C00158,Frances Allen,-1886.07,1770634860000
C00159,Radia Lovelace,38199.28,1770642120000
C00160,Edsger Turing,49101.37,1770652560000
C00161,John Turing,44773.72,1770655380000
C00162,Tim Hopper,40099.03,1770691020000
C00163,Tim Liskov,26710.33,1770702240000
C00164,Frances Liskov,38710.14,1770751920000
C00165,Donald Hopper,17940.91,1770768240000
C00166,Radia Hopper,11502.66,1770775380000
C00167,Radia Cerf,35014.13,1770794700000
C00168,Donald Lovelace,32205.28,1770801300000
C00169,Ada Berners-Lee,10384.72,1770822540000
C00170,John Perlman,10954.66,1770835260000
C00171,John Hopper,34129.47,1770873780000
C00172,Vint Knuth,8774.25,1770880800000
C00173,Frances Knuth,13016.19,1770913200000
C00174,Tim Allen,-773.26,1770920280000
C00175,John Dijkstra,45749.47,1770938820000
C00176,Frances Berners-Lee,10937.5,1770966240000
C00177,Ada Perlman,19162.51,1770970080000
C00178,Frances Cerf,35670.12,1771022220000
C00179,Grace McCarthy,43222.03,1771024500000
