row_id,name,balance_eur,updated_at
C00124,Vint Hopper,49793.11,1770417840000
C00125,Grace Lovelace,46305.69,1770420600000
C00126,Edsger Berners-Lee,18955.45,1770432540000
C00127,Tim McCarthy,47378.21,1770444600000
C00128,Edsger Knuth,26199.56,1770451740000
C00129,Margaret Hamilton,26150.73,1770458100000
C00130,Edsger Knuth,24851.28,1770458220000
C00131,Barbara Knuth,14933.93,1770463020000
C00132,Donald Hopper,-523.16,1770468420000
C00133,Ada Allen,2296.28,1770481560000
C00134,Tim Dijkstra,17238.3,1770487200000
C00135,Barbara Hamilton,26811.67,1770493320000
C00136,Margaret Perlman,49970.59,1770510300000
C00137,Edsger Lovelace,44441.1,1770525060000
C00138,Alan Lovelace,3775.24,1770550380000
C00139,Donald Turing,46625.35,1770554580000
C00140,Alan Turing,9090.64,1770564000000
C00141,Tim Hopper,46379.1,1770566820000
C00142,Alan McCarthy,9079.52,1770567360000
C00143,Donald Liskov,26934.19,1770576780000
C00144,Ada Berners-Lee,37302.92,1770584940000
C00145,Margaret Allen,43116.27,1770608160000
C00146,John Hamilton,3042.47,1770623460000
C00147,Grace Perlman,37732.53,1770627240000
C00148,Radia Cerf,44004.25,1770627960000
C00149,John Turing,3540.23,1770642180000
C00150,Donald Turing,320.13,1770645600000
C00151,Radia McCarthy,24050.99,1770656760000
C00152,John Berners-Lee,2100.99,1770664740000
C00153,Frances McCarthy,22360.63,1770671160000
C00154,Grace Dijkstra,20664.22,1770678840000
C00155,Ada Hamilton,35252.33,1770694680000
C00156,Ada Turing,26477.51,1770702240000
C00157,Donald Perlman,21097.11,1770708840000
C00158,Ada Knuth,7722.48,1770723120000
C00159,Frances McCarthy,10841.23,1770777480000
C00160,Grace Turing,10021.13,1770778800000
C00161,Barbara McCarthy,17136.99,1770780540000
C00162,Margaret Dijkstra,25884.59,1770782340000
C00163,Barbara Dijkstra,42987.37,1770791160000
C00164,Barbara Dijkstra,1346.36,1770801240000
C00165,Margaret Cerf,7666.51,1770813660000
C00166,Tim Perlman,33068.39,1770824700000
C00167,Edsger Knuth,278.94,1770835560000
C00168,Radia Knuth,15972.57,1770847020000
C00169,Radia Lovelace,37857.04,1770866520000
C00170,John Lovelace,9388.95,1770877440000
C00171,Vint Dijkstra,28267.83,1770902580000
C00172,Margaret Hopper,38935.06,1770904200000
C00173,Barbara Liskov,23665.05,1770935040000
C00174,Ada Dijkstra,19023.36,1770952680000
C00175,Ada Hopper,4840.5,1770986160000
C00176,John Hamilton,1939.43,1770996780000
C00177,Edsger Berners-Lee,9303.99,1770997860000
C00178,Donald Allen,45279.7,1771008060000
C00179,Ada Cerf,29390.84,1771017900000
