row_id,name,balance_eur,updated_at
C00155,Donald Perlman,20376.21,1770675780000
C00156,Frances Lovelace,45828.13,1770695040000
C00157,Ada Lovelace,24213.4,1770701460000
C00158,Edsger Cerf,26373.91,1770715800000
C00159,John Knuth,14095.71,1770719580000
C00160,Margaret McCarthy,15498.57,1770725220000
C00161,Margaret Turing,35808.65,1770732060000
C00162,Barbara Knuth,34659.61,1770776100000
C00163,Donald Lovelace,20341.88,1770776940000
C00164,Edsger Hamilton,29108.17,1770783780000
C00165,Edsger Allen,42736.74,1770797880000
C00166,Donald Turing,44617.97,1770805500000
C00167,Ada Hamilton,20418.44,1770813600000
C00168,Ada Hopper,33496.36,1770817140000
C00169,Alan Cerf,37436.76,1770819480000
C00170,Radia Perlman,19060.24,1770850500000
C00171,Tim Liskov,4078.62,1770863040000
C00172,Donald Dijkstra,41750.3,1770863040000
C00173,Radia Dijkstra,28122.56,1770892980000
C00174,Edsger Allen,48573.79,1770894000000
C00175,Margaret Cerf,32161.02,1770933120000
C00176,Margaret Lovelace,42441.75,1770960360000
C00177,Frances Allen,44288.48,1770994140000
C00178,Margaret Cerf,35578.59,1770997560000
C00179,Barbara Berners-Lee,31879.17,1771014600000
