row_id,name,balance_eur,updated_at
C00059,Grace McCarthy,28269.68,1769351100000
C00060,Tim Cerf,37589.41,1769356680000
C00061,Grace Berners-Lee,18567.07,1769377800000
C00062,Donald Perlman,30049.49,1769393580000
C00063,Margaret Liskov,2846.91,1769402580000
C00064,Barbara Berners-Lee,3967.88,1769414280000
C00065,Barbara McCarthy,43984.93,1769428080000
C00066,Tim Hopper,19645.95,1769430660000
C00067,Margaret Hopper,46182.14,1769464980000
C00068,Barbara Berners-Lee,41419.13,1769479080000
C00069,Grace Lovelace,15878.78,1769523540000
C00070,Alan Liskov,24043.44,1769527920000
C00071,Donald Hopper,11661.56,1769532960000
C00072,Alan Berners-Lee,18032.51,1769538540000
C00073,Alan Dijkstra,6462.64,1769566080000
C00074,Radia McCarthy,1618.22,1769580000000
C00075,Edsger Berners-Lee,16174.47,1769588100000
C00076,Frances Hamilton,34979.59,1769598780000
C00077,Tim Lovelace,8428.14,1769601300000
C00078,Margaret Turing,25217.87,1769612820000
C00079,Frances Allen,32071.5,1769615880000
C00080,Radia Berners-Lee,37352.1,1769619060000
C00081,Ada McCarthy,49669.09,1769619480000
C00082,Margaret Hamilton,24969.45,1769621700000
C00083,Vint Hamilton,21724.91,1769640660000
C00084,Alan Hamilton,935.95,1769642700000
C00085,Barbara Liskov,13054.56,1769646360000
C00086,Frances Dijkstra,39903.05,1769657520000
C00087,Grace Cerf,43726.2,1769661420000
C00088,Frances Berners-Lee,22659.91,1769663460000
C00089,Barbara Allen,29024.85,1769666040000
C00090,Frances Allen,15267.66,1769741340000
C00091,Vint Lovelace,36892.22,1769755680000
C00092,Ada Perlman,48109.45,1769771220000
C00093,Ada Cerf,7416.3,1769812740000
C00094,Tim Knuth,5635.49,1769814960000
C00095,Barbara Liskov,19494.18,1769822820000
C00096,Donald Dijkstra,29814.0,1769830080000
C00097,Grace Cerf,7151.55,1769862780000
C00098,Vint Cerf,48787.86,1769898120000
C00099,Ada Turing,13528.52,1769917320000
C00100,Donald Dijkstra,5371.36,1769938920000
C00101,Alan Cerf,46619.83,1769967660000
C00102,Margaret Lovelace,21486.91,1769972340000
C00103,Barbara Knuth,27873.9,1770006960000
C00104,Grace Lovelace,13776.61,1770025980000
C00105,Ada Knuth,3920.72,1770035700000
C00106,Alan Allen,22551.4,1770058080000
C00107,Margaret Allen,37371.74,1770081360000
C00108,Frances Knuth,32459.38,1770111000000
C00109,Radia Hopper,15639.79,1770125340000
C00110,Ada Hamilton,19151.93,1770153300000
C00111,Barbara Dijkstra,9806.49,1770158940000
C00112,Alan Hamilton,35740.78,1770167880000
C00113,John Turing,18560.28,1770187860000
C00114,Vint Cerf,1245.27,1770192900000
C00115,Ada Liskov,31138.41,1770193920000
C00116,John Lovelace,46931.13,1770210060000
C00117,Margaret Hamilton,39209.27,1770213300000
C00118,Vint Liskov,35636.97,1770248220000
C00119,Tim Liskov,4453.96,1770257100000
C00120,Edsger Knuth,-1865.03,1770258840000
C00121,Barbara McCarthy,25149.36,1770280560000
C00122,Frances Dijkstra,17360.15,1770292200000
C00123,Edsger Cerf,-1438.63,1770319740000
C00124,Ada Dijkstra,47698.87,1770321960000
C00125,Donald Hamilton,12877.96,1770334260000
C00126,Barbara McCarthy,38044.86,1770336840000
C00127,Donald Berners-Lee,10657.15,1770364320000
C00128,Edsger Perlman,28411.51,1770365400000
C00129,Donald Cerf,2971.69,1770371940000
C00130,Barbara Allen,20932.31,1770385800000
C00131,John Liskov,37642.24,1770389100000
C00132,Grace McCarthy,13718.66,1770393840000
C00133,Frances Hopper,37651.7,1770397560000
C00134,John Liskov,22597.39,1770410820000
C00135,Tim Cerf,16716.21,1770440820000
C00136,Grace Dijkstra,2720.3,1770456900000
C00137,Radia Berners-Lee,8158.02,1770467460000
C00138,John Perlman,21208.76,1770473640000
C00139,Ada Knuth,32388.91,1770490020000
C00140,Donald Allen,6974.47,1770509700000
C00141,Tim Liskov,1858.61,1770528060000
C00142,Radia Allen,15774.28,1770533160000
C00143,John Turing,-395.14,1770537900000
C00144,Donald Turing,26040.05,1770538080000
C00145,Barbara Hamilton,36243.55,1770553560000
C00146,Alan Hamilton,28893.87,1770601980000
C00147,Barbara Berners-Lee,31724.03,1770619440000
C00148,Margaret Allen,29843.89,1770636000000
C00149,Frances Cerf,27904.24,1770647760000
C00150,John Perlman,42613.3,1770659340000
C00151,Barbara Allen,16218.62,1770673680000
C00152,Frances Liskov,9024.84,1770682380000
C00153,Margaret Hamilton,12626.86,1770684420000
C00154,Ada McCarthy,45067.81,1770729240000
C00155,Alan McCarthy,42131.48,1770755340000
C00156,John Hopper,29662.61,1770756900000
C00157,Barbara McCarthy,35749.99,1770774300000
C00158,Grace Berners-Lee,16202.76,1770786240000
C00159,Edsger Cerf,49789.11,1770788400000
C00160,Alan Liskov,19211.67,1770801060000
C00161,Tim Cerf,7965.6,1770814620000
C00162,Donald Lovelace,7340.39,1770839400000
C00163,Alan Lovelace,28793.98,1770844500000
C00164,John Knuth,11691.68,1770846840000
C00165,Margaret Hopper,45245.98,1770851040000
C00166,Margaret Hopper,44393.99,1770856440000
C00167,Barbara Liskov,39762.64,1770857940000
C00168,Vint Perlman,21708.26,1770866220000
C00169,John Turing,45581.68,1770869280000
C00170,Ada Dijkstra,9197.63,1770874920000
C00171,Ada Hopper,37194.27,1770885900000
C00172,Margaret Cerf,20132.74,1770888300000
C00173,Donald Hamilton,1701.91,1770895920000
C00174,Tim Hamilton,11770.77,1770930840000
C00175,Alan Hamilton,24957.18,1770931860000
C00176,Alan Lovelace,30863.65,1770945480000
C00177,Grace Hamilton,12219.23,1770970500000
C00178,Donald Hopper,48635.17,1770995460000
C00179,Margaret Liskov,40106.01,1771023780000
