row_id,name,balance_eur,updated_at
C00048,John Hopper,45907.63,1769174160000
C00049,Vint Cerf,19990.9,1769178060000
C00050,Edsger Berners-Lee,24478.21,1769180280000
C00051,Donald Berners-Lee,39897.75,1769212680000
C00052,Grace Liskov,45611.85,1769213640000
C00053,Edsger Hamilton,220.64,1769236740000
C00054,Frances Dijkstra,6938.38,1769269140000
C00055,Vint Allen,247.6,1769345160000
C00056,Radia Allen,47533.91,1769349840000
C00057,Tim Lovelace,20558.44,1769369940000
C00058,Donald Berners-Lee,16662.0,1769398080000
C00059,John Lovelace,41873.65,1769400960000
C00060,Tim Hamilton,18988.69,1769401620000
C00061,Edsger Cerf,16449.61,1769410440000
C00062,John Liskov,16027.54,1769421480000
C00063,Vint Knuth,48836.03,1769440080000
C00064,Tim Dijkstra,4454.29,1769487660000
C00065,Margaret Liskov,19425.54,1769493240000
C00066,Vint Lovelace,13938.37,1769534220000
C00067,Alan Berners-Lee,28936.26,1769542440000
C00068,Ada Hamilton,28343.97,1769547240000
C00069,Vint Hopper,37281.01,1769547600000
C00070,John Hamilton,9266.83,1769568540000
C00071,Tim Dijkstra,45911.45,1769588220000
C00072,Tim Cerf,42531.81,1769598300000
C00073,Vint Allen,32104.03,1769639760000
C00074,Edsger Hopper,37473.01,1769665080000
C00075,Margaret Allen,49702.2,1769673360000
C00076,Donald Perlman,-379.52,1769676420000
C00077,John Knuth,45388.22,1769700120000
C00078,Frances Lovelace,-555.48,1769728980000
C00079,Alan Knuth,13908.13,1769754960000
C00080,Margaret Cerf,22801.67,1769765580000
C00081,Tim Hamilton,46503.1,1769770020000
C00082,Margaret Perlman,12913.33,1769770080000
C00083,Tim Lovelace,31863.16,1769770260000
C00084,Tim McCarthy,19280.28,1769779860000
C00085,Frances Lovelace,27802.13,1769792700000
C00086,Edsger Hopper,6780.11,1769794140000
C00087,John Liskov,35000.73,1769833080000
C00088,Barbara Lovelace,3677.7,1769843460000
C00089,Frances Lovelace,43619.05,1769860680000
C00090,Barbara Knuth,3452.57,1769864160000
C00091,Frances Hamilton,11038.56,1769870280000
C00092,Donald Allen,11362.75,1769888160000
C00093,Radia Hopper,33457.94,1769896980000
C00094,Grace McCarthy,5110.7,1769897280000
C00095,Margaret Hamilton,33525.08,1769920260000
C00096,Radia Hopper,43927.0,1769959500000
C00097,Tim Lovelace,38260.1,1769959980000
C00098,Donald Hamilton,21949.74,1769960520000
C00099,Grace McCarthy,6861.08,1769963340000
C00100,Vint Hamilton,44681.99,1769970720000
C00101,Ada Knuth,45731.79,1769995140000
C00102,Donald Knuth,5639.8,1769995500000
C00103,Frances McCarthy,41740.83,1770002220000
C00104,Tim Knuth,47605.45,1770002640000
C00105,Radia Cerf,23070.31,1770015660000
C00106,Grace McCarthy,7339.79,1770019980000
C00107,Margaret McCarthy,41224.78,1770029580000
C00108,Alan Cerf,2856.85,1770032100000
C00109,Donald Dijkstra,35136.25,1770045540000
C00110,Grace Dijkstra,27653.33,1770046320000
C00111,Tim Knuth,40741.99,1770084660000
C00112,Grace Knuth,27902.49,1770091380000
C00113,Vint Turing,6757.14,1770100200000
C00114,Frances Cerf,12007.67,1770101100000
C00115,Vint Liskov,28836.8,1770135420000
C00116,Donald Turing,12554.4,1770135720000
C00117,Barbara Hamilton,2949.1,1770162480000
C00118,Edsger Dijkstra,1940.33,1770164640000
C00119,Barbara Allen,7418.43,1770177840000
C00120,Frances Cerf,19559.45,1770192120000
C00121,Frances Turing,49767.67,1770244860000
C00122,Edsger Liskov,17593.22,1770261480000
C00123,Margaret Turing,13698.35,1770261720000
C00124,Edsger Lovelace,31644.41,1770283020000
C00125,John Allen,1650.44,1770297180000
C00126,Grace Cerf,5202.86,1770308820000
C00127,Margaret Hopper,42745.05,1770335400000
C00128,John Knuth,4764.44,1770347040000
C00129,Ada Hopper,1896.54,1770354660000
C00130,Radia McCarthy,21474.14,1770357180000
C00131,John Knuth,38027.3,1770374400000
C00132,Alan Cerf,8518.54,1770394740000
C00133,Alan Cerf,29350.16,1770413640000
C00134,Alan Dijkstra,44918.45,1770463260000
C00135,Margaret Cerf,40657.11,1770464160000
C00136,Ada Cerf,5321.29,1770473760000
C00137,Vint Turing,1872.29,1770503400000
C00138,Barbara Berners-Lee,6123.18,1770506460000
C00139,Barbara Turing,42250.87,1770508860000
C00140,Tim Dijkstra,21396.69,1770511800000
C00141,John Liskov,6782.08,1770535380000
C00142,Ada Hopper,26607.56,1770550440000
C00143,Margaret Allen,8985.42,1770586260000
C00144,Edsger Turing,44144.33,1770593880000
C00145,John Hopper,7960.09,1770604260000
C00146,Ada Allen,47258.82,1770607500000
C00147,Edsger Liskov,4231.2,1770619260000
C00148,Vint Dijkstra,47507.45,1770633720000
C00149,Tim Perlman,46942.24,1770638580000
C00150,Alan Allen,21542.67,1770639420000
C00151,John Berners-Lee,41285.96,1770643800000
C00152,Vint Lovelace,41131.07,1770658800000
C00153,Radia Dijkstra,49604.7,1770683820000
C00154,Grace Cerf,2484.48,1770694140000
C00155,Margaret Hopper,21355.24,1770699720000
C00156,Barbara McCarthy,1144.11,1770703140000
C00157,Ada Turing,32740.21,1770714420000
C00158,Barbara Dijkstra,20593.24,1770728160000
C00159,Edsger Cerf,37013.15,1770737700000
C00160,Alan Allen,35128.13,1770747660000
C00161,Frances McCarthy,-6.23,1770767640000
C00162,Ada Knuth,4527.02,1770775200000
C00163,John Turing,1912.3,1770778320000
C00164,John Dijkstra,-124.0,1770779880000
C00165,Alan Turing,28143.82,1770787080000
C00166,Vint Liskov,36621.02,1770793740000
C00167,Radia Perlman,-1310.42,1770832920000
C00168,Frances Hamilton,26792.84,1770834780000
C00169,John Berners-Lee,5970.98,1770851340000
C00170,Donald Dijkstra,20939.3,1770858120000
C00171,Margaret Berners-Lee,4923.08,1770871500000
C00172,Ada Hamilton,40363.22,1770886620000
C00173,Edsger Cerf,44216.79,1770903660000
C00174,Ada Hopper,34048.71,1770913740000
C00175,Edsger McCarthy,28120.95,1770923880000
C00176,Alan Allen,-100.48,1770927120000
C00177,Tim Berners-Lee,10377.85,1770935880000
C00178,Alan Cerf,5862.59,1770958980000
C00179,Margaret Hopper,24061.58,1771022880000
