row_id,full_name,balance,currency,updated_at
C00002,Margaret Turing,14083.24,EUR,1775010060000
C00050,Donald Hopper,20301.94,GBP,1775117400000
C00108,Margaret Lovelace,4234.09,EUR,1775261100000
C00219,Ada Allen,11712.94,USD,1775588520000
C00051,Edsger Turing,31522.17,USD,1775121180000
C00073,Tim Hopper,1214.05,SEK,1775182380000
C00165,Tim McCarthy,1896.24,GBP,1775436480000
C00029,John Berners-Lee,45760.43,SEK,1775065380000
C00143,Ada Cerf,41204.92,GBP,1775369820000
C00146,John Knuth,25995.71,EUR,1775389680000
C00132,Edsger Hamilton,49455.98,GBP,1775315280000
C00125,Ada Hopper,-834.79,GBP,1775305560000
C00066,Grace Hopper,33307.33,USD,1775157480000
C00090,Tim Berners-Lee,39936.34,SEK,1775226600000
C00224,Donald Perlman,17022.03,EUR,1775596320000
C00111,Edsger Berners-Lee,18488.45,USD,1775270880000
C00183,Alan Perlman,23173.84,USD,1775481840000
C00175,Alan Turing,22940.43,GBP,1775458080000
C00021,Alan Cerf,27176.33,USD,1775051460000
C00107,John Allen,-1349.5,USD,1775259720000
C00147,Barbara Knuth,29531.2,USD,1775397600000
C00036,Barbara Dijkstra,45336.78,GBP,1775071920000
C00074,Tim Turing,12847.68,SEK,1775183460000
C00150,Tim Liskov,39161.99,EUR,1775401440000
C00018,Edsger Dijkstra,13050.87,GBP,1775041680000
C00114,Barbara Berners-Lee,31915.68,USD,1775284800000
C00041,Alan Cerf,14099.99,GBP,1775083320000
C00206,Vint Perlman,7641.46,USD,1775541600000
C00168,Margaret Knuth,-872.73,SEK,1775439900000
C00060,Donald Berners-Lee,40105.0,USD,1775133300000
C00184,Donald Berners-Lee,25111.89,SEK,1775482920000
C00056,Alan Allen,30790.11,GBP,1775126760000
C00083,Vint Lovelace,19938.6,GBP,1775202960000
C00158,Ada Allen,46783.39,GBP,1775416020000
C00081,Edsger Hopper,18037.18,GBP,1775200440000
C00082,Tim Allen,7835.81,EUR,1775201580000
C00160,Donald Allen,16007.93,EUR,1775422320000
C00112,Ada Liskov,49194.27,EUR,1775271060000
C00215,Grace Knuth,35656.45,EUR,1775582640000
C00198,Frances Dijkstra,21118.14,GBP,1775518080000
C00189,Tim Knuth,15839.06,GBP,1775492400000
C00089,John Allen,40165.35,SEK,1775223240000
C00102,Ada Dijkstra,22543.31,SEK,1775250900000
C00079,Grace Knuth,6352.9,GBP,1775196840000
C00104,Ada Turing,44561.31,EUR,1775254020000
C00035,John Perlman,-1825.81,USD,1775071860000
C00024,Radia Berners-Lee,49976.27,SEK,1775056560000
C00067,Vint Turing,14262.11,USD,1775158440000
C00070,Grace Hopper,22133.43,EUR,1775162100000
C00185,Vint Hopper,39350.98,EUR,1775484300000
C00176,John Berners-Lee,13972.91,SEK,1775462280000
C00149,Ada Hopper,44443.01,USD,1775400420000
C00214,Vint Perlman,16121.44,USD,1775580720000
C00085,Tim Hopper,49393.39,GBP,1775212680000
C00220,John Perlman,9505.85,EUR,1775590200000
C00005,Alan Dijkstra,24302.89,SEK,1775012940000
C00127,Ada Liskov,9001.23,GBP,1775306400000
C00193,Donald Lovelace,10933.15,EUR,1775506920000
C00031,Edsger Cerf,32562.65,GBP,1775069460000
C00025,Frances Cerf,15948.77,USD,1775061000000
C00058,Barbara Dijkstra,34994.89,EUR,1775131260000
C00167,Donald Perlman,11616.21,SEK,1775437860000
C00182,John Knuth,46362.7,EUR,1775475420000
C00195,Margaret Dijkstra,38969.0,EUR,1775512680000
C00009,Frances Berners-Lee,11340.07,GBP,1775016420000
C00164,Frances Hopper,47224.78,USD,1775436120000
C00201,Alan Cerf,48353.63,USD,1775524620000
C00094,Donald Cerf,8053.5,SEK,1775228520000
C00209,Alan Lovelace,20569.85,USD,1775553000000
C00042,Donald Cerf,22101.83,SEK,1775085180000
C00013,Alan Knuth,29231.08,USD,1775034120000
C00053,Vint Perlman,37829.97,GBP,1775121240000
C00180,Edsger Allen,13668.63,EUR,1775470800000
C00121,Alan Hopper,9844.82,EUR,1775298960000
C00095,Frances Hamilton,33827.78,EUR,1775231520000
C00076,Edsger Lovelace,44011.95,SEK,1775184900000
C00105,Vint Lovelace,26221.33,EUR,1775254800000
C00044,Frances Cerf,-1811.46,EUR,1775087460000
C00088,Margaret Hopper,9279.61,SEK,1775220300000
C00196,Donald Lovelace,10040.91,EUR,1775512740000
C00163,Vint McCarthy,23633.93,USD,1775435700000
C00144,Tim Allen,32589.19,GBP,1775383440000
C00190,Alan Hamilton,37316.56,GBP,1775499120000
C00192,Donald McCarthy,47493.88,EUR,1775501400000
C00000,John Dijkstra,45944.54,GBP,1775007120000
C00011,Radia Allen,13068.9,USD,1775029860000
C00014,Grace Turing,6553.1,USD,1775035620000
C00154,Tim Turing,41654.96,SEK,1775413440000
C00199,Alan Perlman,29677.16,USD,1775518320000
C00122,Barbara Liskov,21178.0,SEK,1775301060000
C00213,Barbara Lovelace,46238.02,EUR,1775577060000
C00110,Radia Allen,21709.6,SEK,1775268240000
C00010,Vint Cerf,23523.53,GBP,1775026440000
C00099,Radia Turing,5716.5,EUR,1775231940000
C00123,Ada Allen,39196.55,USD,1775304420000
C00169,Ada Turing,2002.24,SEK,1775440500000
C00055,Radia Dijkstra,10312.83,SEK,1775123580000
C00016,Edsger Cerf,47227.55,GBP,1775039580000
C00092,Donald Allen,32317.1,EUR,1775226660000
C00064,Barbara Hopper,26134.1,USD,1775156760000
C00012,Donald Turing,30402.77,SEK,1775032140000
C00197,Donald McCarthy,31835.16,GBP,1775514900000
C00061,Margaret Knuth,15512.01,GBP,1775142840000
C00138,Frances Lovelace,20006.55,EUR,1775334840000
C00208,Edsger Dijkstra,32958.41,EUR,1775547240000
C00148,Edsger Knuth,29960.38,GBP,1775400000000
C00181,Barbara Liskov,15694.75,GBP,1775473200000
C00101,John McCarthy,36914.79,EUR,1775240100000
C00023,Frances Knuth,24365.62,USD,1775052480000
C00096,Alan Dijkstra,-1318.69,GBP,1775231700000
C00162,Radia McCarthy,33113.04,SEK,1775428140000
C00212,Donald Turing,44812.64,EUR,1775573820000
C00030,John Cerf,31811.13,SEK,1775065620000
C00077,Alan Knuth,26076.88,GBP,1775195160000
C00026,Ada McCarthy,40763.66,GBP,1775062080000
C00188,Frances Turing,40375.52,USD,1775490600000
C00202,Alan Dijkstra,29677.18,USD,1775532360000
C00015,Ada Knuth,17129.92,SEK,1775038020000
C00100,Donald Liskov,17682.46,USD,1775233560000
C00191,Edsger McCarthy,43135.32,SEK,1775500620000
C00221,Grace Knuth,43124.7,USD,1775591340000
C00080,Vint Hopper,34305.83,EUR,1775198880000
C00027,Edsger Lovelace,43171.62,EUR,1775062080000
C00022,Barbara Lovelace,39328.63,SEK,1775051520000
C00211,Vint McCarthy,27651.43,EUR,1775573640000
C00139,Donald Allen,-1652.62,USD,1775336160000
C00200,Frances Hamilton,6258.67,USD,1775518560000
C00078,Vint Allen,36147.01,GBP,1775196600000
C00103,Edsger Lovelace,40357.67,USD,1775251320000
C00207,Vint Knuth,49615.26,SEK,1775546340000
C00062,Edsger Hamilton,49229.12,EUR,1775146320000
C00161,Edsger Hamilton,19945.61,USD,1775427840000
C00140,Donald Knuth,8054.09,SEK,1775336940000
C00118,Edsger Hamilton,4394.87,SEK,1775295360000
C00004,Edsger Hamilton,29104.99,USD,1775012400000
C00065,John Cerf,17660.48,USD,1775157360000
C00046,Radia Perlman,15233.73,SEK,1775099400000
C00097,Alan Turing,27291.74,GBP,1775231880000
C00039,Tim Cerf,29133.62,GBP,1775083140000
C00049,Tim Dijkstra,39587.1,SEK,1775115540000
C00117,Donald Dijkstra,11132.16,SEK,1775293260000
C00226,Margaret Berners-Lee,43123.01,EUR,1775605620000
C00210,Vint Hopper,26117.24,SEK,1775573100000
C00142,John Hamilton,34186.87,USD,1775356020000
C00057,Alan Allen,49417.95,SEK,1775127000000
