row_id,name,balance_eur,updated_at
C00138,Edsger Cerf,11671.91,1770258720000
C00139,Vint Knuth,41383.11,1770272580000
C00140,Edsger Perlman,27137.73,1770283860000
C00141,Radia Lovelace,44987.75,1770312120000
C00142,Grace Cerf,-375.59,1770320640000
C00143,Alan Hamilton,34779.09,1770342240000
C00144,Radia Turing,20223.44,1770355980000
C00145,Grace Liskov,1793.48,1770361440000
C00146,Alan Liskov,28459.02,1770364740000
C00147,Grace Hopper,14591.82,1770364800000
C00148,Grace Lovelace,31560.24,1770375780000
C00149,Grace Berners-Lee,28342.89,1770452520000
C00150,Frances Lovelace,11588.4,1770467340000
C00151,Alan Hamilton,10772.45,1770477000000
C00152,Alan Hopper,2294.72,1770502740000
C00153,Donald Knuth,27929.9,1770515760000
C00154,Grace Hopper,9743.2,1770536820000
C00155,Grace Berners-Lee,10434.55,1770590340000
C00156,Margaret Liskov,37727.15,1770612180000
C00157,Grace McCarthy,14329.45,1770625140000
C00158,Margaret Hopper,6955.22,1770636000000
C00159,Ada Lovelace,18923.98,1770652860000
C00160,Edsger Knuth,29278.37,1770661500000
C00161,Tim Hopper,3722.28,1770685800000
C00162,Tim Hamilton,7071.16,1770713220000
C00163,Radia Knuth,7756.55,1770714720000
C00164,Ada Dijkstra,36469.23,1770717600000
C00165,Barbara Turing,14767.08,1770730260000
C00166,Radia Turing,26561.54,1770751020000
C00167,John Dijkstra,5457.42,1770772740000
C00168,Grace Perlman,29275.85,1770813660000
C00169,Vint Lovelace,-523.71,1770817860000
C00170,Donald Cerf,49971.52,1770828180000
C00171,Vint Lovelace,23382.21,1770841500000
C00172,Grace Lovelace,42468.47,1770903420000
C00173,Edsger Allen,16167.02,1770917220000
C00174,Edsger McCarthy,39711.11,1770963120000
C00175,Tim Turing,6114.64,1770980160000
C00176,Alan Dijkstra,12065.68,1770984900000
C00177,Alan Cerf,17471.58,1770986880000
C00178,Grace Cerf,8686.26,1770994560000
C00179,Radia Hopper,46551.7,1771023660000
