row_id,full_name,balance,currency,updated_at
C00027,Tim Turing,20828.56,EUR,1775078340000
C00011,Barbara Perlman,44147.77,GBP,1775046300000
C00136,Donald Dijkstra,46203.98,SEK,1775351460000
C00145,John Berners-Lee,36809.83,USD,1775366760000
C00152,Grace Knuth,23524.89,GBP,1775390580000
C00047,Donald Hopper,1615.37,USD,1775129580000
C00084,Alan Allen,44959.13,GBP,1775218560000
C00058,Vint Knuth,392.52,GBP,1775159760000
C00169,Barbara Liskov,12322.7,USD,1775428440000
C00148,Alan Allen,-1132.84,SEK,1775375760000
C00091,Ada Perlman,18098.75,USD,1775238420000
C00173,Grace Allen,33382.46,EUR,1775446800000
C00193,Margaret Cerf,45048.03,SEK,1775512680000
C00177,Edsger Allen,3915.74,GBP,1775465700000
C00114,Alan Knuth,35427.59,SEK,1775280600000
C00109,John Hamilton,38994.17,GBP,1775278800000
C00225,Ada Turing,11455.78,GBP,1775595540000
C00101,John Turing,39756.8,USD,1775268480000
C00021,Alan Perlman,31688.26,USD,1775070660000
C00216,Edsger Cerf,14647.24,GBP,1775584200000
C00194,Edsger Dijkstra,9370.21,EUR,1775512920000
C00116,Barbara Perlman,-862.97,EUR,1775282280000
C00005,John Lovelace,9141.97,USD,1775034120000
C00028,Grace Allen,15604.42,GBP,1775078460000
C00042,Edsger Hopper,39769.93,GBP,1775112300000
C00182,Donald Liskov,32208.41,EUR,1775493900000
C00143,Grace Dijkstra,39238.55,GBP,1775361300000
C00212,John Cerf,23231.95,USD,1775569620000
C00153,Tim Lovelace,20614.92,USD,1775392080000
C00068,Radia Cerf,14436.52,SEK,1775196900000
C00154,Donald Turing,7583.45,EUR,1775394780000
C00115,Radia Perlman,46187.6,GBP,1775281380000
C00065,Radia Berners-Lee,7471.84,GBP,1775192460000
C00000,Tim Hopper,29140.05,SEK,1775013120000
C00197,Radia Knuth,31074.12,SEK,1775525880000
C00140,John Berners-Lee,49788.67,GBP,1775353980000
C00085,Grace Berners-Lee,8347.82,GBP,1775226600000
C00186,Barbara Liskov,30791.62,USD,1775498460000
C00195,Margaret Turing,-1793.97,SEK,1775521740000
C00222,Margaret Allen,5341.91,EUR,1775592120000
C00070,Radia Lovelace,1749.51,GBP,1775200020000
C00151,Edsger Allen,32940.98,SEK,1775383260000
C00215,Vint Cerf,14886.48,USD,1775576280000
C00146,Vint Lovelace,48538.18,GBP,1775370540000
C00077,Frances Hamilton,36334.87,USD,1775207940000
C00048,Donald McCarthy,2773.75,USD,1775133060000
C00174,Margaret Dijkstra,48840.06,USD,1775447640000
C00122,Vint Berners-Lee,40759.71,USD,1775298480000
C00223,Grace Knuth,3075.48,USD,1775592360000
C00171,Grace Knuth,45159.15,USD,1775438880000
C00209,John Lovelace,47515.26,GBP,1775562360000
C00071,Edsger Berners-Lee,47636.31,SEK,1775201400000
C00052,Barbara Berners-Lee,13484.35,SEK,1775139060000
C00164,Margaret Liskov,7135.75,USD,1775418060000
C00002,Frances Allen,23760.86,SEK,1775020800000
C00067,Vint Dijkstra,254.98,GBP,1775194260000
C00119,Margaret Turing,27183.43,SEK,1775287020000
C00049,Radia McCarthy,35238.3,GBP,1775133060000
C00029,Radia Perlman,2160.01,GBP,1775080740000
C00061,Donald Liskov,29417.26,USD,1775187240000
C00024,Radia Berners-Lee,-385.93,EUR,1775075100000
C00133,Barbara Berners-Lee,40449.36,EUR,1775340420000
C00226,Radia Knuth,18825.32,EUR,1775598720000
C00201,Margaret Hamilton,28682.77,EUR,1775541660000
C00124,John Berners-Lee,5165.64,SEK,1775306400000
C00039,Ada Hamilton,37100.51,SEK,1775108160000
C00138,Alan McCarthy,2207.83,GBP,1775353560000
C00074,Barbara Dijkstra,570.37,EUR,1775202840000
C00120,Alan Turing,30561.06,USD,1775296740000
C00066,Radia Berners-Lee,6386.25,EUR,1775193600000
C00180,Vint Dijkstra,12129.61,EUR,1775488200000
C00211,Ada Berners-Lee,10737.63,SEK,1775566800000
C00017,Ada Perlman,9550.59,USD,1775057880000
C00125,John Perlman,17693.49,EUR,1775322540000
C00179,John McCarthy,16609.39,USD,1775473260000
C00083,Edsger Liskov,33052.01,GBP,1775217180000
C00080,Alan Hamilton,33206.94,USD,1775212920000
C00163,Radia Perlman,16683.04,USD,1775417220000
C00022,Vint Lovelace,27917.63,GBP,1775070780000
C00013,Ada Lovelace,14081.01,GBP,1775050140000
C00019,Tim Hopper,32241.01,GBP,1775065740000
C00098,Donald Perlman,27869.79,EUR,1775253900000
C00103,Vint Lovelace,33320.85,GBP,1775270280000
C00176,Vint Berners-Lee,39554.72,EUR,1775464020000
C00208,Grace Berners-Lee,31960.86,SEK,1775560140000
C00003,Vint McCarthy,7492.42,USD,1775028060000
C00178,John Turing,16750.6,GBP,1775467800000
C00217,Alan Hamilton,36582.55,SEK,1775585460000
C00221,Edsger Knuth,20763.22,USD,1775591100000
C00036,Barbara Allen,26291.03,GBP,1775104800000
C00187,Margaret Perlman,20971.05,USD,1775499420000
C00045,Frances Liskov,46544.83,SEK,1775126700000
C00218,Grace Lovelace,8048.78,GBP,1775586900000
C00075,John Hamilton,49353.81,SEK,1775204640000
C00127,Margaret Allen,27814.07,EUR,1775332260000
C00142,Radia Berners-Lee,7273.8,GBP,1775359380000
C00167,Ada McCarthy,-547.35,EUR,1775423340000
C00060,Grace Berners-Lee,19866.16,GBP,1775185620000
C00183,Vint Lovelace,25651.92,GBP,1775494680000
C00079,Tim Dijkstra,44643.45,USD,1775212860000
C00031,Frances Knuth,3392.03,GBP,1775084400000
C00121,Edsger Cerf,35713.78,EUR,1775298420000
C00014,Vint McCarthy,48795.84,GBP,1775056140000
C00093,John Hopper,39355.59,EUR,1775241600000
C00188,Barbara Dijkstra,23750.54,GBP,1775501160000
C00088,Alan Hamilton,47212.95,EUR,1775235540000
C00137,Alan Berners-Lee,37388.42,USD,1775352660000
C00168,Margaret Perlman,43383.91,GBP,1775425620000
C00160,Frances Perlman,11006.21,USD,1775405160000
C00192,Alan Liskov,8616.61,USD,1775509080000
C00149,Tim Turing,19669.96,SEK,1775382180000
C00132,Radia Liskov,26808.12,USD,1775337900000
C00190,Alan McCarthy,14926.97,USD,1775507280000
C00196,Tim Perlman,34130.69,SEK,1775524380000
C00134,John Liskov,46066.04,USD,1775349600000
C00220,Edsger Turing,49799.69,EUR,1775588400000
C00034,Grace Berners-Lee,5204.21,GBP,1775098500000
C00191,Frances McCarthy,8635.51,EUR,1775507940000
C00214,Donald Cerf,19911.24,GBP,1775571960000
C00086,John Hopper,2284.21,SEK,1775233740000
C00020,Alan Dijkstra,32000.07,SEK,1775070180000
C00041,Grace Liskov,423.89,EUR,1775110080000
C00157,John Cerf,28702.5,SEK,1775398620000
C00213,Edsger Knuth,24992.54,GBP,1775570160000
C00032,Grace Allen,44318.4,GBP,1775087580000
C00131,Barbara Hamilton,48181.18,GBP,1775336880000
C00206,Ada Cerf,13483.23,USD,1775553000000
C00053,Radia Dijkstra,31889.56,GBP,1775139720000
C00062,Ada Cerf,17921.08,SEK,1775187780000
C00001,Barbara Hopper,17876.47,GBP,1775013180000
C00130,Donald Lovelace,22249.67,EUR,1775336340000
C00203,Grace Knuth,-504.94,EUR,1775547660000
C00046,Margaret Berners-Lee,27019.48,SEK,1775127120000
C00043,Tim McCarthy,22286.27,EUR,1775117340000
C00059,Barbara Turing,8937.01,EUR,1775162580000
C00181,Margaret Allen,28610.97,USD,1775493780000
C00113,Barbara Lovelace,46469.86,USD,1775279580000
C00117,Tim Perlman,10106.26,GBP,1775286420000
C00035,Donald Liskov,3247.07,USD,1775103960000
C00165,Ada Perlman,22603.51,USD,1775418120000
C00202,Ada Knuth,2731.8,SEK,1775545380000
C00162,Ada Cerf,43103.46,GBP,1775412000000
C00204,Frances Hopper,1140.77,EUR,1775549760000
C00092,John Knuth,49413.1,USD,1775240460000
C00102,Grace Allen,23381.01,SEK,1775270280000
C00200,Grace Cerf,47862.03,USD,1775537640000
