row_id,full_name,balance,currency,updated_at
C00178,Grace Perlman,9439.78,USD,1775504580000
C00017,Radia Berners-Lee,31170.18,EUR,1775040780000
C00019,Edsger Dijkstra,30630.56,USD,1775049780000
C00080,Vint Perlman,44863.27,GBP,1775212620000
C00194,Tim Lovelace,9140.23,USD,1775541240000
C00082,Grace McCarthy,19032.25,USD,1775223600000
C00081,Ada McCarthy,-944.0,GBP,1775215440000
C00216,Alan Berners-Lee,12631.35,SEK,1775591160000
C00013,Ada Turing,11094.82,SEK,1775034900000
C00205,John Lovelace,37943.66,GBP,1775569500000
C00103,Donald Dijkstra,13257.5,SEK,1775273760000
C00101,Ada Cerf,23948.93,SEK,1775269500000
C00054,Barbara Perlman,8928.23,EUR,1775139360000
C00189,Barbara Berners-Lee,15597.11,USD,1775533080000
C00138,Radia Turing,21840.84,USD,1775388540000
C00121,Donald Hamilton,23886.28,EUR,1775324100000
C00142,Frances McCarthy,32326.81,EUR,1775397960000
C00218,Grace Berners-Lee,9175.31,USD,1775599140000
C00200,Frances Knuth,28936.29,GBP,1775560620000
C00210,Donald McCarthy,24030.94,GBP,1775576340000
C00220,Ada McCarthy,26404.1,USD,1775603340000
C00097,John Perlman,19227.28,SEK,1775264520000
C00213,Frances Lovelace,47944.88,GBP,1775582160000
C00063,Radia Turing,48507.67,USD,1775155920000
C00058,Radia Cerf,46346.61,GBP,1775152560000
C00074,Margaret Hopper,35345.01,USD,1775185920000
C00023,Frances Hamilton,25347.44,USD,1775060220000
C00203,Donald Hamilton,27217.17,SEK,1775564460000
C00038,Barbara Hamilton,9825.58,USD,1775103780000
C00190,Barbara Allen,27295.48,SEK,1775533260000
C00029,Frances Allen,3552.63,USD,1775078100000
C00034,Donald Lovelace,723.85,EUR,1775089500000
C00170,Barbara Allen,35084.23,USD,1775492160000
C00162,Barbara Perlman,45138.65,EUR,1775454420000
C00083,Edsger Perlman,42943.06,GBP,1775235300000
C00066,Edsger Hopper,21540.98,SEK,1775167080000
C00016,Tim Liskov,20504.4,USD,1775040000000
C00093,Donald Berners-Lee,44583.01,USD,1775258580000
C00055,Donald Cerf,22945.72,EUR,1775139600000
C00037,Margaret Berners-Lee,7181.65,GBP,1775096640000
C00160,John Lovelace,33094.45,SEK,1775445000000
C00104,Frances Hamilton,26410.52,EUR,1775280900000
C00181,Ada Berners-Lee,40701.21,SEK,1775509440000
C00120,Barbara McCarthy,42077.31,GBP,1775320560000
C00076,Radia Hamilton,41823.32,USD,1775186760000
C00148,John Allen,4110.12,EUR,1775413020000
C00025,Barbara Dijkstra,3579.53,USD,1775062560000
C00044,Edsger Perlman,2275.8,SEK,1775117220000
C00068,Edsger Cerf,42507.23,GBP,1775176680000
C00030,Margaret Allen,34180.06,USD,1775079000000
C00179,Alan Cerf,16061.93,USD,1775505120000
C00177,Margaret Cerf,24434.37,GBP,1775499480000
C00214,Ada Knuth,13730.1,USD,1775584740000
C00186,Barbara McCarthy,40888.37,SEK,1775524380000
C00102,Barbara Hopper,40904.88,EUR,1775270040000
C00127,Edsger Lovelace,29615.74,GBP,1775346900000
C00146,Edsger Cerf,2872.73,EUR,1775407800000
C00124,Barbara Lovelace,39262.95,USD,1775339820000
C00153,Edsger Lovelace,1916.45,EUR,1775432100000
C00001,Alan Lovelace,41108.95,USD,1775006700000
C00134,Frances Liskov,20746.21,EUR,1775372160000
C00056,Ada Dijkstra,47731.55,USD,1775144460000
C00176,Alan Cerf,1973.05,USD,1775497740000
C00183,Ada Knuth,25034.64,EUR,1775515560000
C00192,Donald Perlman,19115.8,EUR,1775535480000
C00047,Grace Knuth,18411.97,USD,1775126220000
C00024,Donald Knuth,31957.89,USD,1775061120000
C00211,Radia Liskov,3915.63,EUR,1775578380000
C00094,Frances Hamilton,36979.52,EUR,1775258940000
C00187,Grace Turing,13765.57,USD,1775525820000
C00004,Barbara Allen,17550.42,GBP,1775012820000
C00139,Vint Allen,17531.33,SEK,1775392440000
C00195,Frances McCarthy,12142.2,SEK,1775542860000
C00070,Donald McCarthy,15261.07,SEK,1775178900000
C00202,Edsger Cerf,39848.79,EUR,1775561880000
C00133,John Berners-Lee,37341.38,EUR,1775368560000
C00011,John Knuth,40263.81,SEK,1775032080000
C00028,Donald Lovelace,16720.17,USD,1775073180000
C00008,Ada Liskov,-1708.91,SEK,1775016360000
C00149,Margaret Cerf,12199.34,GBP,1775415420000
C00106,Margaret Liskov,30598.28,EUR,1775293200000
C00191,John Hopper,40047.3,USD,1775533920000
C00212,Margaret Hamilton,22648.91,GBP,1775581320000
C00057,Margaret Turing,44481.63,EUR,1775147520000
C00164,Grace Perlman,23464.9,USD,1775462340000
C00000,Frances Knuth,39096.34,SEK,1775003340000
C00078,Alan Turing,14851.15,USD,1775194140000
C00188,Barbara Dijkstra,16513.13,SEK,1775527680000
C00020,Radia Allen,1273.7,SEK,1775051160000
C00163,Grace Knuth,15970.26,USD,1775454480000
C00221,Barbara Hamilton,42427.88,GBP,1775604300000
C00197,Vint Hopper,17575.2,EUR,1775553960000
C00119,Edsger Liskov,6209.82,GBP,1775319660000
C00012,Vint Liskov,24772.71,GBP,1775034780000
C00115,Frances Liskov,28064.45,GBP,1775302140000
C00067,Grace Allen,13200.73,EUR,1775173980000
C00122,Radia Liskov,9455.01,GBP,1775329440000
C00110,Alan Cerf,14706.3,GBP,1775293740000
C00039,Edsger Hopper,40130.69,EUR,1775104920000
C00215,Vint Knuth,24166.15,SEK,1775588100000
C00206,Vint Turing,29165.11,SEK,1775570160000
C00036,Vint McCarthy,9630.81,USD,1775094120000
C00031,Vint Turing,26324.31,SEK,1775084280000
C00125,Alan Dijkstra,11510.96,GBP,1775341560000
C00041,Tim Knuth,20352.9,EUR,1775110980000
C00112,John Cerf,25908.57,SEK,1775301180000
C00144,John Berners-Lee,39261.18,EUR,1775401680000
C00014,Alan Cerf,19220.36,EUR,1775035320000
C00049,Barbara Allen,8942.98,USD,1775133780000
C00173,Margaret Hamilton,23879.0,EUR,1775492760000
C00132,Grace Knuth,39578.13,USD,1775367840000
C00092,Tim McCarthy,25379.46,USD,1775258460000
C00143,Alan Berners-Lee,35703.92,USD,1775401080000
C00075,Barbara Allen,27930.6,EUR,1775185980000
C00079,Edsger Berners-Lee,5165.94,GBP,1775209740000
C00015,Radia Liskov,13900.28,USD,1775039520000
C00207,Margaret Turing,28626.3,USD,1775572560000
C00196,Vint Turing,4987.48,USD,1775545200000
C00135,Edsger Cerf,18924.15,EUR,1775377020000
C00155,Vint McCarthy,21702.64,GBP,1775434200000
C00217,Vint Dijkstra,21165.97,GBP,1775593920000
C00027,Ada Perlman,14096.76,USD,1775069700000
C00084,Edsger Hamilton,15729.02,GBP,1775237580000
C00089,Vint Lovelace,30788.84,USD,1775253960000
C00048,Barbara Cerf,49558.76,EUR,1775132640000
C00180,Donald Perlman,36572.17,EUR,1775508480000
C00091,Barbara Knuth,9979.1,USD,1775257260000
C00154,Frances Turing,22360.8,USD,1775434200000
C00043,Margaret McCarthy,6966.08,GBP,1775112660000
C00123,Alan Dijkstra,17236.86,GBP,1775339400000
C00208,John Dijkstra,45749.74,EUR,1775573400000
C00158,Donald Hamilton,25860.51,USD,1775443680000
C00118,Tim Perlman,28560.72,EUR,1775317080000
C00166,Edsger Liskov,583.68,GBP,1775466360000
C00165,Tim Turing,3723.33,SEK,1775462880000
C00140,Margaret Dijkstra,49634.15,USD,1775394600000
C00116,John Liskov,49533.77,EUR,1775306640000
C00064,Ada Cerf,16935.3,SEK,1775163000000
C00209,Radia Turing,33149.22,USD,1775574300000
C00175,Barbara Perlman,44333.14,SEK,1775497320000
C00137,Frances Hamilton,739.37,USD,1775383200000
C00111,Edsger Hopper,37674.55,EUR,1775300340000
C00199,Margaret Berners-Lee,-373.2,EUR,1775558820000
C00161,Frances Dijkstra,5179.01,USD,1775451840000
C00009,Alan Turing,30662.23,GBP,1775023320000
