row_id,full_name,balance,currency,updated_at
C00183,Donald Hopper,43172.95,GBP,1775490600000
C00123,Tim Berners-Lee,11613.22,GBP,1775289180000
C00001,Vint Lovelace,28949.89,EUR,1775001660000
C00204,Grace Cerf,19156.86,EUR,1775586000000
C00114,Barbara Cerf,8981.03,GBP,1775272980000
C00013,Tim McCarthy,34687.82,GBP,1775027580000
C00033,Frances Cerf,38895.18,EUR,1775052600000
C00201,Grace Berners-Lee,25538.53,GBP,1775566740000
C00182,Margaret Allen,20977.08,SEK,1775488560000
C00030,John Turing,5554.63,USD,1775052180000
C00004,Barbara Berners-Lee,41478.74,GBP,1775013240000
C00164,Frances Hamilton,48006.54,USD,1775415960000
C00042,Vint Cerf,47525.45,EUR,1775080200000
C00173,Edsger Knuth,411.95,SEK,1775453280000
C00083,Frances Liskov,49588.27,EUR,1775198700000
C00178,Donald Perlman,6835.87,EUR,1775471160000
C00066,Edsger Turing,28441.47,GBP,1775158920000
C00205,Ada Liskov,11397.5,USD,1775587740000
C00016,Alan Knuth,39766.65,SEK,1775031540000
C00040,Ada Turing,14771.99,EUR,1775070180000
C00055,Donald Lovelace,228.95,GBP,1775122800000
C00078,Donald Berners-Lee,38180.67,SEK,1775173800000
C00211,Frances Liskov,9975.71,EUR,1775601240000
C00168,Tim Dijkstra,41587.99,EUR,1775433420000
C00088,Vint Liskov,48297.6,USD,1775205240000
C00112,Barbara Cerf,32637.9,SEK,1775266320000
C00116,Tim McCarthy,7697.88,GBP,1775276340000
C00194,Vint Cerf,33311.19,EUR,1775542740000
C00196,Donald Berners-Lee,25394.52,EUR,1775549820000
C00152,Edsger Liskov,1085.32,GBP,1775391300000
C00145,Ada McCarthy,26790.13,GBP,1775374080000
C00147,Grace Turing,7041.43,USD,1775374260000
C00094,Barbara Berners-Lee,19900.56,GBP,1775222040000
C00019,Alan Allen,14806.84,SEK,1775037000000
C00050,Margaret Cerf,12317.01,EUR,1775093460000
C00064,Grace Allen,38110.56,GBP,1775157780000
C00046,Edsger Dijkstra,28661.56,SEK,1775088720000
C00136,Grace McCarthy,33483.03,USD,1775345040000
C00086,Edsger Hopper,1161.73,GBP,1775203260000
C00060,Tim Knuth,48063.3,USD,1775135460000
C00181,Ada Knuth,32426.88,EUR,1775486340000
C00022,Grace McCarthy,27281.42,SEK,1775039460000
C00142,Ada Berners-Lee,26027.2,SEK,1775370240000
C00153,Radia Liskov,7633.3,USD,1775391840000
C00010,Tim Berners-Lee,22489.93,EUR,1775019240000
C00148,John Allen,22701.12,USD,1775375820000
C00093,Edsger Knuth,8666.29,USD,1775221260000
C00169,John Hamilton,39762.82,EUR,1775435280000
C00076,Alan Liskov,11031.01,SEK,1775172480000
C00104,Grace Lovelace,36927.8,SEK,1775236260000
C00052,Barbara Allen,16303.44,EUR,1775097600000
C00140,Edsger Turing,-1204.5,USD,1775362740000
C00027,Vint Cerf,2290.75,SEK,1775049000000
