transaction_id,cc_num,datetime,amount,merchant,category,lat,long,is_fraud
T000000117,486500000234,2025-09-01T11:23:00Z,29.35,m_638,fuel,38.1343,-107.8226,0
T000000118,420900000275,2025-09-01T11:25:00Z,73.38,m_560,cash_advance,29.3953,-73.5573,0
T000000119,421000000277,2025-09-01T11:25:00Z,31.53,m_074,clothing,42.3578,-72.7566,0
T000000120,446600000289,2025-09-01T11:33:00Z,29.48,m_200,fuel,38.2571,-72.5655,0
T000000123,436700000039,2025-09-01T11:53:00Z,13.28,m_621,travel,42.3724,-77.6561,0
T000000124,432200000285,2025-09-01T12:04:00Z,9.79,m_785,entertainment,41.6539,-112.6239,0
T000000125,426900000083,2025-09-01T12:15:00Z,17.92,m_768,clothing,48.1589,-82.9285,0
T000000126,465400000150,2025-09-01T12:22:00Z,13.03,m_508,fuel,25.8965,-78.4196,0
T000000127,426700000042,2025-09-01T12:25:00Z,24.06,m_623,fuel,36.4844,-114.7116,0
T000000128,423300000143,2025-09-01T12:29:00Z,40.56,m_270,fuel,42.3301,-108.2551,0
T000000129,486600000046,2025-09-01T12:31:00Z,14.56,m_274,travel,41.6339,-95.7879,0
T000000131,445900000135,2025-09-01T12:32:00Z,63.66,m_747,cash_advance,31.8706,-105.902,0
T000000133,439700000263,2025-09-01T12:49:00Z,21.13,m_269,clothing,46.9931,-94.2939,0
T000000134,437200000112,2025-09-01T12:50:00Z,13.35,m_075,grocery,45.703,-88.3892,0
T000000135,487500000214,2025-09-01T12:52:00Z,8.43,m_664,cash_advance,47.2772,-95.9675,0
T000000137,488200000133,2025-09-01T12:53:00Z,15.87,m_570,electronics,46.8755,-87.8811,0
T000000138,452100000297,2025-09-01T12:54:00Z,32.09,m_019,clothing,26.251,-83.9152,0
T000000141,486600000046,2025-09-01T13:01:00Z,33.72,m_609,travel,41.0122,-96.9194,0
T000000142,498300000053,2025-09-01T13:07:00Z,12.17,m_079,entertainment,34.4468,-120.8196,0
T000000144,474000000094,2025-09-01T13:09:00Z,7.44,m_384,electronics,47.4579,-116.2769,0
T000000146,430300000145,2025-09-01T13:12:00Z,7.36,m_633,electronics,26.8683,-103.6474,0
T000000149,489100000057,2025-09-01T13:38:00Z,33.19,m_269,restaurant,46.1321,-73.2267,0
T000000150,454400000155,2025-09-01T13:39:00Z,43.85,m_698,electronics,33.5345,-92.7101,0
T000000151,478800000015,2025-09-01T13:39:00Z,49.45,m_512,health,29.9554,-113.5902,0
T000000152,492900000216,2025-09-01T13:39:00Z,11.98,m_773,cash_advance,34.9266,-71.3406,0
T000000153,403400000178,2025-09-01T13:41:00Z,12.88,m_795,restaurant,26.6702,-113.1142,0
T000000154,498000000209,2025-09-01T13:41:00Z,12.09,m_404,health,43.8766,-89.145,0
T000000155,499500000281,2025-09-01T13:42:00Z,20.29,m_370,clothing,47.7272,-75.613,0
T000000156,413300000061,2025-09-01T13:44:00Z,12.82,m_153,travel,34.2873,-81.0851,0
T000000157,492900000273,2025-09-01T13:45:00Z,43.06,m_493,fuel,32.3489,-117.6338,0
T000000158,460200000124,2025-09-01T13:55:00Z,45.75,m_581,clothing,47.8197,-75.3318,0
T000000159,443300000192,2025-09-01T13:57:00Z,59.71,m_024,entertainment,31.8584,-118.4496,0
T000000160,471700000020,2025-09-01T13:58:00Z,7.38,m_796,cash_advance,46.2148,-90.7749,0
T000000163,467200000059,2025-09-01T14:03:00Z,5.97,m_172,health,42.9744,-81.5578,0
T000000164,467400000299,2025-09-01T14:03:00Z,28.31,m_025,travel,26.2401,-109.716,0
T000000165,493600000274,2025-09-01T14:04:00Z,19.0,m_584,online,27.3096,-73.1095,0
T000000166,429300000186,2025-09-01T14:04:00Z,49.23,m_536,online,26.2636,-94.4709,0
T000000167,482900000152,2025-09-01T14:05:00Z,6.96,m_146,fuel,43.7927,-96.2862,0
T000000169,471000000105,2025-09-01T14:08:00Z,36.64,m_556,electronics,39.1269,-94.6482,0
T000000170,476900000239,2025-09-01T14:12:00Z,62.13,m_364,health,31.6552,-96.9148,0
T000000171,461900000132,2025-09-01T14:14:00Z,7.93,m_578,cash_advance,39.4821,-95.9145,0
T000000172,427100000293,2025-09-01T14:14:00Z,70.32,m_115,clothing,30.9783,-112.231,0
T000000174,427100000293,2025-09-01T14:26:00Z,80.05,m_220,restaurant,30.394,-113.6531,0
T000000175,436700000039,2025-09-01T14:27:00Z,19.49,m_732,online,42.7478,-76.9016,0
T000000176,429300000186,2025-09-01T14:27:00Z,145.6,m_692,travel,39.8419,-96.8041,1
T000000177,463700000291,2025-09-01T14:37:00Z,8.27,m_301,grocery,37.7268,-85.3081,0
T000000178,496700000238,2025-09-01T14:41:00Z,19.89,m_441,restaurant,25.6216,-103.1512,0
T000000180,441700000276,2025-09-01T14:49:00Z,23.34,m_140,travel,40.2669,-104.0966,0
T000000182,459200000077,2025-09-01T14:54:00Z,86.68,m_749,cash_advance,34.2106,-106.7906,0
T000000184,494800000246,2025-09-01T15:00:00Z,18.42,m_737,fuel,41.9897,-106.791,0
T000000185,444500000160,2025-09-01T15:02:00Z,18.57,m_153,restaurant,29.4122,-81.8343,0
T000000187,474300000084,2025-09-01T15:08:00Z,38.5,m_132,health,27.8386,-92.4638,0
T000000192,413300000210,2025-09-01T15:12:00Z,36.54,m_725,cash_advance,32.2582,-101.3792,0
T000000193,434800000074,2025-09-01T15:12:00Z,14.28,m_435,entertainment,34.9846,-109.7076,0
T000000194,453500000052,2025-09-01T15:12:00Z,9.24,m_581,restaurant,43.7026,-122.5936,0
T000000195,402500000268,2025-09-01T15:13:00Z,5.32,m_100,entertainment,44.2384,-117.6191,0
T000000196,419500000045,2025-09-01T15:14:00Z,19.71,m_243,fuel,27.4335,-78.3036,0
T000000198,457400000208,2025-09-01T15:18:00Z,24.3,m_329,entertainment,47.9274,-108.6993,0
T000000199,498000000209,2025-09-01T15:19:00Z,8.48,m_343,health,43.5859,-88.9404,0
T000000200,436200000283,2025-09-01T15:20:00Z,32.07,m_769,electronics,31.5141,-118.8014,0
T000000201,470900000176,2025-09-01T15:21:00Z,20.83,m_212,electronics,46.9367,-80.5367,0
T000000202,496700000119,2025-09-01T15:21:00Z,72.94,m_554,restaurant,37.0083,-116.9176,0
T000000203,421300000071,2025-09-01T15:22:00Z,6.67,m_106,entertainment,35.0804,-97.5924,0
T000000205,412700000272,2025-09-01T15:27:00Z,12.54,m_361,fuel,35.6032,-108.0193,0
T000000206,445900000135,2025-09-01T15:27:00Z,21.95,m_249,clothing,32.0669,-105.0472,0
T000000207,427500000040,2025-09-01T15:31:00Z,39.37,m_419,grocery,25.4589,-86.5933,0
T000000208,426700000042,2025-09-01T15:31:00Z,60.43,m_398,fuel,36.1256,-115.442,0
T000000209,444500000160,2025-09-01T15:36:00Z,15.11,m_654,travel,28.5403,-81.53,0
T000000211,463700000006,2025-09-01T15:36:00Z,9.55,m_364,restaurant,29.444,-122.5722,0
T000000212,413700000240,2025-09-01T15:38:00Z,27.36,m_145,electronics,30.2614,-117.043,0
T000000213,478800000015,2025-09-01T15:40:00Z,138.49,m_291,fuel,30.1687,-114.0169,0
T000000214,485500000183,2025-09-01T15:43:00Z,113.31,m_381,electronics,31.2481,-76.4899,1
T000000215,443500000166,2025-09-01T15:45:00Z,32.46,m_420,clothing,31.7597,-73.7342,0
T000000216,476700000243,2025-09-01T15:46:00Z,9.66,m_137,cash_advance,28.3392,-105.4668,0
T000000217,448600000179,2025-09-01T15:48:00Z,21.94,m_767,entertainment,30.4875,-108.681,0
T000000219,473700000249,2025-09-01T15:57:00Z,19.38,m_323,fuel,36.3806,-84.1065,0
T000000220,471900000226,2025-09-01T15:58:00Z,8.64,m_555,travel,32.6304,-116.2128,0
T000000221,421500000087,2025-09-01T16:02:00Z,16.61,m_518,travel,46.1457,-100.5146,0
T000000222,491000000038,2025-09-01T16:08:00Z,25.09,m_709,clothing,27.2062,-92.6697,0
T000000223,470100000147,2025-09-01T16:10:00Z,7.56,m_356,restaurant,30.3556,-84.105,0
T000000224,418600000223,2025-09-01T16:11:00Z,32.7,m_198,travel,48.703,-77.923,0
T000000225,468700000127,2025-09-01T16:12:00Z,20.15,m_582,fuel,31.5396,-123.4876,0
T000000226,413700000240,2025-09-01T16:13:00Z,28.89,m_417,online,30.0304,-118.169,0
T000000228,426800000149,2025-09-01T16:23:00Z,98.83,m_313,cash_advance,30.356,-118.8014,0
T000000229,403400000178,2025-09-01T16:27:00Z,10.05,m_719,health,26.9048,-112.8648,0
T000000232,423300000143,2025-09-01T16:37:00Z,75.44,m_770,entertainment,41.623,-108.9077,0
T000000233,434800000074,2025-09-01T16:44:00Z,17.32,m_620,online,35.3297,-110.5259,0
T000000234,413500000264,2025-09-01T16:49:00Z,24.23,m_409,electronics,39.4255,-119.2928,0
T000000235,459900000181,2025-09-01T16:51:00Z,12.39,m_770,restaurant,28.3075,-115.2144,0
T000000236,425100000250,2025-09-01T16:52:00Z,6.31,m_480,grocery,33.5195,-99.1195,0
T000000237,476900000239,2025-09-01T16:55:00Z,20.11,m_366,restaurant,30.4135,-97.0646,0
T000000238,465400000137,2025-09-01T16:59:00Z,16.46,m_079,health,36.7996,-116.5211,0
T000000239,496400000091,2025-09-01T16:59:00Z,75.58,m_612,cash_advance,27.8941,-73.8126,0
T000000240,492300000134,2025-09-01T17:01:00Z,20.1,m_212,electronics,25.6844,-101.8497,0
T000000242,497000000024,2025-09-01T17:03:00Z,16.44,m_785,health,35.3384,-96.723,0
T000000244,480500000027,2025-09-01T17:06:00Z,17.02,m_155,electronics,37.6314,-107.0286,0
T000000246,489100000057,2025-09-01T17:09:00Z,15.06,m_010,online,46.0889,-73.5018,0
T000000248,488200000133,2025-09-01T17:17:00Z,21.42,m_332,online,46.8918,-87.855,0
T000000250,426800000149,2025-09-01T17:19:00Z,46.82,m_063,clothing,30.4452,-118.8459,0
T000000251,420900000275,2025-09-01T17:20:00Z,26.81,m_678,electronics,29.5105,-73.7981,0
T000000253,481700000044,2025-09-01T17:26:00Z,15.92,m_183,health,42.9122,-89.0298,0
T000000254,498300000053,2025-09-01T17:36:00Z,26.05,m_400,cash_advance,33.9213,-120.0131,0
T000000255,476900000239,2025-09-01T17:44:00Z,49.53,m_308,travel,30.9522,-96.1471,0
T000000257,488100000270,2025-09-01T17:46:00Z,7.69,m_085,electronics,45.4323,-87.8037,0
T000000258,492900000216,2025-09-01T17:47:00Z,9.45,m_461,grocery,35.4776,-71.4781,0
T000000260,420900000275,2025-09-01T17:53:00Z,56.33,m_711,health,29.3529,-72.9002,0
T000000261,479800000106,2025-09-01T17:57:00Z,25.7,m_024,travel,27.9528,-71.7611,0
T000000262,468700000127,2025-09-01T17:57:00Z,8.52,m_440,electronics,31.8775,-122.5334,0
T000000264,498000000209,2025-09-01T18:01:00Z,15.28,m_767,cash_advance,44.2738,-88.44,0
T000000266,426700000042,2025-09-01T18:06:00Z,22.72,m_530,grocery,36.1987,-115.5193,0
T000000267,403000000031,2025-09-01T18:11:00Z,13.69,m_392,fuel,35.218,-89.4616,0
T000000268,438100000157,2025-09-01T18:17:00Z,14.34,m_698,cash_advance,29.0434,-97.0155,0
T000000270,496700000119,2025-09-01T18:27:00Z,25.63,m_194,online,36.3413,-116.4608,0
T000000272,427500000040,2025-09-01T18:32:00Z,33.0,m_540,travel,26.4178,-86.0902,0
T000000273,478800000015,2025-09-01T18:39:00Z,60.68,m_464,online,29.4484,-112.7418,0
T000000276,492300000241,2025-09-01T18:41:00Z,24.71,m_670,health,28.9244,-77.7241,0
T000000278,467700000148,2025-09-01T18:46:00Z,12.2,m_492,fuel,34.5924,-72.0708,0
T000000279,491000000038,2025-09-01T19:00:00Z,10.39,m_594,clothing,26.9002,-92.972,0
T000000280,494800000246,2025-09-01T19:01:00Z,22.83,m_710,electronics,42.4005,-107.021,0
T000000281,492300000241,2025-09-01T19:01:00Z,43.18,m_746,cash_advance,29.247,-77.4027,0
T000000282,451600000095,2025-09-01T19:01:00Z,15.7,m_330,grocery,41.4909,-103.0882,0
T000000283,496400000091,2025-09-01T19:03:00Z,90.12,m_691,fuel,28.1183,-73.1385,0
T000000284,430200000164,2025-09-01T19:03:00Z,30.44,m_799,fuel,31.9951,-75.9988,0
T000000285,496400000091,2025-09-01T19:04:00Z,73.72,m_626,online,27.3647,-72.8843,0
T000000286,454400000155,2025-09-01T19:05:00Z,53.98,m_629,entertainment,32.588,-92.4699,0
T000000287,499500000281,2025-09-01T19:06:00Z,5.63,m_059,online,47.53,-75.5534,0
T000000288,436200000283,2025-09-01T19:06:00Z,22.22,m_287,clothing,30.9352,-117.1794,0
T000000289,401300000033,2025-09-01T19:06:00Z,29.67,m_314,grocery,38.1445,-113.5895,0
T000000290,452500000236,2025-09-01T19:08:00Z,5.83,m_511,cash_advance,25.493,-116.0611,0
T000000291,442700000200,2025-09-01T19:10:00Z,15.82,m_524,travel,43.3937,-94.9196,0
T000000293,443000000144,2025-09-01T19:21:00Z,65.22,m_190,grocery,30.7828,-79.0795,0
T000000294,480100000110,2025-09-01T19:23:00Z,6.45,m_217,travel,43.4438,-79.1588,0
T000000295,413500000264,2025-09-01T19:26:00Z,14.83,m_556,restaurant,39.1708,-119.1895,0
T000000296,451600000095,2025-09-01T19:30:00Z,23.0,m_330,online,40.4412,-102.7181,0
T000000297,429300000186,2025-09-01T19:31:00Z,33.57,m_359,cash_advance,26.5143,-94.6915,0
T000000298,426800000149,2025-09-01T19:32:00Z,65.45,m_327,cash_advance,30.8408,-118.6184,0
T000000299,499000000220,2025-09-01T19:35:00Z,55.54,m_341,cash_advance,19.371,-94.6231,1
T000000301,453500000052,2025-09-01T19:40:00Z,14.21,m_109,travel,42.9483,-122.4565,0
T000000303,486500000234,2025-09-01T19:45:00Z,23.48,m_175,cash_advance,38.7962,-107.6474,0
T000000305,452500000236,2025-09-01T19:55:00Z,4.05,m_180,grocery,24.9062,-116.5637,0
T000000306,499000000220,2025-09-01T19:57:00Z,29.06,m_460,restaurant,27.491,-108.0586,0
T000000307,490400000207,2025-09-01T19:57:00Z,5.67,m_047,travel,38.1422,-121.6158,0
T000000308,400900000156,2025-09-01T20:03:00Z,30.53,m_153,fuel,43.5754,-106.097,0
T000000309,492800000125,2025-09-01T20:05:00Z,12.08,m_223,entertainment,45.3972,-89.1894,0
T000000310,422200000028,2025-09-01T20:08:00Z,67.06,m_533,health,28.7762,-121.9949,0
T000000311,437200000112,2025-09-01T20:12:00Z,10.12,m_366,travel,46.516,-88.1377,0
T000000312,426900000083,2025-09-01T20:13:00Z,26.54,m_454,online,47.7404,-83.0328,0
T000000313,484400000030,2025-09-01T20:15:00Z,22.97,m_687,clothing,29.1044,-73.2899,0
T000000316,403300000018,2025-09-01T20:20:00Z,47.15,m_425,entertainment,30.5416,-79.5255,0
T000000317,471700000020,2025-09-01T20:33:00Z,5.34,m_276,entertainment,45.96,-90.2666,0
T000000318,488800000242,2025-09-01T20:35:00Z,7.51,m_121,travel,33.9016,-100.4931,0
T000000319,471000000105,2025-09-01T20:39:00Z,38.93,m_654,clothing,38.7901,-94.8488,0
T000000322,495400000142,2025-09-01T20:47:00Z,9.44,m_275,online,40.3006,-117.1774,0
T000000323,498300000053,2025-09-01T20:49:00Z,5.63,m_238,grocery,34.0582,-119.5502,0
T000000324,406800000116,2025-09-01T20:52:00Z,34.74,m_514,travel,44.946,-86.2272,0
T000000325,485100000229,2025-09-01T20:53:00Z,25.67,m_783,restaurant,29.6372,-96.7988,0
T000000327,415300000169,2025-09-01T21:02:00Z,24.63,m_406,cash_advance,35.5271,-116.7222,0
T000000328,427700000051,2025-09-01T21:04:00Z,8.69,m_366,online,29.7915,-92.9906,0
T000000329,401300000033,2025-09-01T21:14:00Z,31.85,m_421,fuel,38.6645,-114.0122,0
T000000330,448600000179,2025-09-01T21:30:00Z,9.52,m_169,grocery,30.9331,-109.0059,0
T000000331,415300000169,2025-09-01T21:30:00Z,29.98,m_245,entertainment,35.8212,-116.6953,0
T000000332,467400000299,2025-09-01T21:36:00Z,35.49,m_472,cash_advance,26.2001,-109.0635,0
T000000333,491000000038,2025-09-01T21:49:00Z,61.59,m_601,cash_advance,27.769,-92.7128,0
T000000334,415300000169,2025-09-01T21:51:00Z,11.47,m_205,grocery,35.1185,-117.9192,0
T000000335,403400000178,2025-09-01T21:55:00Z,6.18,m_025,health,26.1466,-113.5202,0
T000000336,447000000194,2025-09-01T22:04:00Z,6.09,m_007,entertainment,34.7881,-81.1626,0
T000000337,434800000074,2025-09-01T22:12:00Z,8.22,m_466,online,34.9455,-110.5373,0
T000000338,492300000241,2025-09-01T22:13:00Z,25.73,m_126,clothing,27.9384,-76.7266,0
T000000339,452800000233,2025-09-01T22:52:00Z,99.72,m_238,clothing,35.683,-72.0299,0
T000000341,402100000075,2025-09-01T23:19:00Z,5.25,m_296,cash_advance,38.2067,-122.0017,0
T000000342,478800000015,2025-09-01T23:28:00Z,51.62,m_738,restaurant,30.0668,-113.7865,0
T000000347,432000000185,2025-09-02T00:18:00Z,9.36,m_518,health,41.3775,-82.8956,0
T000000348,492800000125,2025-09-02T00:18:00Z,242.8,m_591,travel,49.9477,-86.8576,1
T000000349,475100000009,2025-09-02T00:29:00Z,29.86,m_755,clothing,32.5016,-78.4771,0
T000000350,457400000208,2025-09-02T00:41:00Z,32.4,m_271,health,47.2204,-108.8288,0
T000000351,470900000176,2025-09-02T01:11:00Z,11.22,m_587,entertainment,46.6028,-80.5078,0
T000000352,485300000175,2025-09-02T01:49:00Z,13.15,m_231,electronics,36.4814,-93.071,0
T000000353,432200000285,2025-09-02T01:53:00Z,3.91,m_541,online,41.3822,-113.0465,0
T000000354,493300000296,2025-09-02T02:01:00Z,32.44,m_004,entertainment,47.6295,-106.6943,0
T000000355,467000000279,2025-09-02T02:13:00Z,33.54,m_048,grocery,44.4478,-107.4375,0
T000000356,456600000153,2025-09-02T02:17:00Z,31.9,m_474,entertainment,36.6972,-111.2601,0
T000000358,499000000220,2025-09-02T02:54:00Z,20.57,m_369,entertainment,26.7118,-107.5308,0
T000000359,440000000190,2025-09-02T02:58:00Z,9.97,m_441,cash_advance,39.6861,-78.4321,0
T000000360,420200000231,2025-09-02T03:05:00Z,7.53,m_697,grocery,27.8898,-115.0157,0
T000000361,406800000116,2025-09-02T03:13:00Z,23.29,m_471,health,45.2364,-85.2059,0
T000000362,416600000244,2025-09-02T03:22:00Z,21.33,m_761,cash_advance,37.8608,-73.7343,0
T000000363,473800000088,2025-09-02T03:44:00Z,25.71,m_548,travel,48.9077,-99.5695,0
T000000364,426900000083,2025-09-02T03:59:00Z,30.7,m_451,fuel,47.9261,-82.4993,0
T000000365,476700000243,2025-09-02T04:23:00Z,23.39,m_243,cash_advance,27.748,-106.0557,0
T000000366,491000000038,2025-09-02T04:47:00Z,174.46,m_156,electronics,21.2444,-101.2993,1
T000000367,470100000147,2025-09-02T04:53:00Z,28.41,m_134,entertainment,29.9214,-83.7133,0
T000000370,499500000281,2025-09-02T05:06:00Z,7.99,m_068,cash_advance,47.4417,-75.7495,0
