row_id,full_name,balance,currency,updated_at
C00148,Vint Turing,8063.61,GBP,1775361420000
C00123,Frances Hamilton,48464.71,SEK,1775294880000
C00053,Vint Knuth,41399.01,GBP,1775124720000
C00075,Tim Lovelace,13912.86,GBP,1775175720000
C00088,Barbara Hamilton,17354.82,GBP,1775210100000
C00166,Grace Perlman,24093.03,GBP,1775398080000
C00011,Alan Lovelace,44253.02,USD,1775024280000
C00102,Frances Hamilton,41510.47,USD,1775236620000
C00189,Grace Perlman,8047.75,EUR,1775531760000
C00149,Ada Perlman,16381.94,EUR,1775366160000
C00130,Vint McCarthy,11868.75,SEK,1775314560000
C00181,Margaret Dijkstra,14793.01,USD,1775466960000
C00172,John Dijkstra,42334.1,SEK,1775419320000
C00138,Ada Turing,35785.34,USD,1775333580000
C00018,Edsger Dijkstra,12703.91,EUR,1775040240000
C00091,Radia Knuth,20670.7,USD,1775215380000
C00074,Grace Perlman,1347.91,SEK,1775167620000
C00037,Tim Perlman,1551.08,SEK,1775093520000
C00073,Edsger Hopper,8849.23,SEK,1775165880000
C00150,Radia Hamilton,47470.43,EUR,1775368200000
C00124,Barbara Dijkstra,6196.4,USD,1775295300000
C00136,John Perlman,45663.08,SEK,1775322480000
C00092,Vint Dijkstra,871.73,GBP,1775215500000
C00186,Barbara Perlman,35025.51,SEK,1775519280000
C00133,Grace Liskov,43345.06,EUR,1775320920000
C00079,Radia Allen,7499.75,GBP,1775187240000
C00158,Radia Perlman,25455.75,GBP,1775379840000
C00076,Edsger Liskov,9580.42,USD,1775179980000
C00001,Margaret Allen,3613.86,EUR,1775006220000
C00003,Margaret Hopper,34323.53,EUR,1775019000000
C00030,Vint Knuth,6991.04,EUR,1775062140000
C00106,Margaret Hopper,19272.95,USD,1775242740000
C00131,Radia Allen,40949.23,GBP,1775314980000
C00029,Radia Hopper,9126.29,SEK,1775055840000
C00199,Donald Allen,16022.36,SEK,1775554260000
C00154,Frances Allen,946.42,GBP,1775370480000
C00104,Barbara Hopper,3622.11,USD,1775240100000
C00144,Edsger Hamilton,42141.31,USD,1775345460000
C00187,Barbara Berners-Lee,42387.49,GBP,1775520900000
C00057,Frances Perlman,18543.43,EUR,1775130660000
C00039,Vint Cerf,40203.21,GBP,1775107500000
C00210,Margaret Berners-Lee,13094.68,SEK,1775582340000
C00068,Frances Perlman,49628.15,USD,1775151840000
C00171,Vint Perlman,43014.13,GBP,1775410260000
C00135,Vint Berners-Lee,46477.73,EUR,1775322360000
C00156,Margaret Knuth,11670.9,USD,1775373540000
C00142,Tim Turing,38406.37,SEK,1775338740000
C00117,Margaret McCarthy,-610.08,EUR,1775286000000
C00209,Frances Cerf,33086.67,USD,1775579400000
C00107,Margaret Berners-Lee,25817.19,GBP,1775248680000
C00190,Radia Perlman,9580.47,GBP,1775534340000
C00143,Grace Berners-Lee,27076.2,GBP,1775340180000
C00070,Barbara Allen,27098.02,EUR,1775160300000
C00000,Vint Turing,6589.46,SEK,1775005920000
C00151,Margaret Knuth,22135.36,GBP,1775369040000
C00027,Frances Liskov,30872.76,SEK,1775049300000
C00017,Barbara Lovelace,23065.5,SEK,1775040060000
C00206,Edsger Hopper,9343.89,GBP,1775568900000
C00087,Alan Berners-Lee,3964.69,GBP,1775206860000
C00174,Ada Hamilton,-1817.9,USD,1775434140000
C00162,Vint Cerf,6528.05,SEK,1775387700000
C00184,Frances Liskov,13242.16,SEK,1775481000000
C00026,Tim Liskov,35845.43,USD,1775046000000
C00179,Edsger Turing,35987.4,USD,1775456400000
C00051,Edsger McCarthy,27388.7,USD,1775123460000
C00147,Grace Liskov,24317.19,SEK,1775360160000
C00093,Ada Cerf,6820.2,USD,1775217060000
C00198,Alan Lovelace,23261.77,EUR,1775553300000
C00069,Donald McCarthy,1864.6,USD,1775158320000
C00125,Vint Allen,27146.36,USD,1775306940000
C00031,Vint Perlman,8598.92,SEK,1775074680000
C00019,Barbara Hopper,7556.39,EUR,1775040420000
C00012,Ada Perlman,32440.56,SEK,1775026320000
C00211,Ada McCarthy,11896.05,EUR,1775585760000
C00008,Ada Hamilton,26560.25,EUR,1775020860000
C00160,Ada Berners-Lee,15961.64,GBP,1775381520000
C00103,Barbara Turing,30153.45,USD,1775237280000
C00194,Frances Knuth,11902.19,SEK,1775549820000
C00060,Alan Berners-Lee,45463.88,EUR,1775139360000
C00212,Grace Turing,41658.05,GBP,1775586720000
C00071,Alan Perlman,11887.11,GBP,1775163720000
C00063,Edsger Dijkstra,9997.64,GBP,1775142420000
C00025,Ada Hamilton,6215.97,EUR,1775043720000
C00038,Vint Dijkstra,17173.5,USD,1775103240000
C00215,Edsger Turing,8514.28,EUR,1775596200000
C00036,Donald Cerf,7516.45,GBP,1775081220000
C00035,Tim Turing,4545.64,GBP,1775076480000
C00112,Frances Hopper,7974.71,SEK,1775269200000
C00183,John Dijkstra,35398.13,USD,1775478900000
C00014,Tim Turing,30221.17,USD,1775032860000
C00078,Radia Liskov,39833.92,EUR,1775186640000
C00120,Grace Perlman,42704.1,GBP,1775289720000
C00127,Barbara Turing,44543.46,GBP,1775313180000
C00096,Barbara Allen,33275.53,SEK,1775221140000
C00007,Edsger Lovelace,7239.17,GBP,1775020140000
C00168,John Hopper,9018.61,GBP,1775398380000
C00202,Alan Allen,3678.84,SEK,1775565060000
C00188,John Allen,12473.34,USD,1775530260000
C00055,Radia Turing,40291.04,EUR,1775128140000
C00191,Radia McCarthy,44990.36,USD,1775541120000
C00145,Tim Dijkstra,40204.8,USD,1775347620000
C00192,Radia Knuth,45546.15,SEK,1775541240000
C00108,Edsger Lovelace,42819.14,USD,1775258400000
C00122,Tim Allen,34163.32,SEK,1775293920000
C00033,Ada Berners-Lee,34082.72,USD,1775076060000
C00034,John Hamilton,35633.05,EUR,1775076420000
C00058,Edsger Berners-Lee,2959.01,SEK,1775133120000
C00094,John Perlman,34262.2,EUR,1775219340000
C00163,Donald Allen,16612.96,GBP,1775389920000
C00022,Alan Turing,26679.4,SEK,1775043060000
C00046,Radia Hopper,146.05,EUR,1775113260000
C00208,Radia Turing,40260.93,USD,1775579220000
